"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.24921585181335,-0.152498570332604,0.0592212837803329,0.336452373136779,-1.7995592647193,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
-0.776609221539351,-0.152498570332604,1.33247888505749,1.47521425144588,1.24584872172875,1.81866345166123,1.87361556919582,1.48186291014287,-0.218279769690019
0.662212346659578,0.940407850384396,0.0592212837803329,0.336452373136779,1.24584872172875,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.17763590174441,-0.152498570332604,-1.21403631749682,-0.802309505172318,-0.784423269236619,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
-1.28198349135621,0.940407850384396,1.33247888505749,1.47521425144588,1.24584872172875,1.81866345166123,1.87361556919582,0.207460807420001,-0.218279769690019
0.630251553789937,0.940407850384396,0.0592212837803329,0.336452373136779,-1.7995592647193,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
-0.42066952867486,-1.2454049910496,-1.21403631749682,-1.94107138348141,-0.784423269236619,0.0808294867404992,-2.29356388642937,0.207460807420001,-0.218279769690019
-0.643203171105693,0.940407850384396,NA,-0.802309505172318,-1.7995592647193,-1.65700447818023,1.87361556919582,-2.34134339802573,-0.218279769690019
0.0498925632603639,0.940407850384396,0.0592212837803329,-0.802309505172318,-0.784423269236619,0.0808294867404992,0.484555750654092,1.48186291014287,-0.218279769690019
-1.20453453878571,0.940407850384396,0.0592212837803329,0.336452373136779,1.24584872172875,0.0808294867404992,0.484555750654092,1.48186291014287,-0.218279769690019
0.281687676946261,-0.152498570332604,1.33247888505749,-0.802309505172318,0.230712726246064,-1.65700447818023,0.484555750654092,-2.34134339802573,-0.218279769690019
-0.735456364672144,-1.2454049910496,1.33247888505749,1.47521425144588,1.24584872172875,1.81866345166123,0.484555750654092,1.48186291014287,-0.218279769690019
-0.925102646642442,-1.2454049910496,1.33247888505749,1.47521425144588,1.24584872172875,1.81866345166123,0.484555750654092,1.48186291014287,-0.218279769690019
-0.096430976068769,0.940407850384396,0.0592212837803329,0.336452373136779,-0.784423269236619,0.0808294867404992,0.484555750654092,-1.06694129530286,-0.218279769690019
-0.231019874856525,0.940407850384396,-1.21403631749682,0.336452373136779,-0.784423269236619,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
-0.070442701066126,-1.2454049910496,0.0592212837803329,1.47521425144588,1.24584872172875,1.81866345166123,0.484555750654092,-1.06694129530286,-0.218279769690019
0.740089889552941,-1.2454049910496,0.0592212837803329,0.336452373136779,-0.784423269236619,0.0808294867404992,-0.904504067887637,-1.06694129530286,-0.218279769690019
-1.15038137962273,-1.2454049910496,1.33247888505749,0.336452373136779,0.230712726246064,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
0.694468562166934,-0.152498570332604,0.0592212837803329,1.47521425144588,0.230712726246064,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
