"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.107376708973694,-1.16609181239838,-0.258198889747161,0.460566186471839,1.18321595661992,1.58107168900558,-0.384527882536078,-0.341565025531987,-0.91803380637738,-0.582575265003535,-0.356753034006338
-0.273000387227821,-1.16609181239838,-0.258198889747161,-0.921132372943676,0,-0.872315414623767,NA,1.70782512765993,0.33383047504632,-0.582575265003535,-0.356753034006338
0.708245237539634,0.179398740368981,-0.258198889747161,0.460566186471839,1.18321595661992,-0.0545197134139856,0.69215018856494,0.683130051063973,0.33383047504632,-0.582575265003535,1.42701213602535
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.866356463374487,1.52488929313634,-0.258198889747161,0.460566186471839,-1.18321595661992,1.58107168900558,0.69215018856494,-0.341565025531987,-2.16989808780108,-0.582575265003535,3.21077730605704
-0.834924449364205,-1.16609181239838,-1.54919333848297,-2.30283093235919,-1.18321595661992,-0.872315414623767,0.69215018856494,-0.341565025531987,0.33383047504632,1.60208197875972,-0.356753034006338
0.21747889005632,0.179398740368981,-0.258198889747161,0.460566186471839,-1.18321595661992,-0.872315414623767,-0.384527882536078,0.683130051063973,1.58569475647002,-0.582575265003535,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.861846862579938,-1.16609181239838,-1.54919333848297,-2.30283093235919,-1.18321595661992,-0.872315414623767,0.69215018856494,-0.341565025531987,0.33383047504632,1.60208197875972,-0.356753034006338
1.70877548736809,1.52488929313634,1.03279555898864,0.460566186471839,1.18321595661992,1.58107168900558,0.69215018856494,0.683130051063973,1.58569475647002,-0.582575265003535,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.893929603806459,-1.16609181239838,-1.54919333848297,0.460566186471839,-1.18321595661992,-0.872315414623767,-2.53788402473811,-1.36626010212795,-0.91803380637738,-0.582575265003535,-0.356753034006338
1.02695677817335,0.179398740368981,1.03279555898864,0.460566186471839,0,-0.0545197134139856,-0.384527882536078,-0.341565025531987,0.33383047504632,-0.582575265003535,-0.356753034006338
-1.33278792309035,0.179398740368981,1.03279555898864,0.460566186471839,0,-0.872315414623767,0.69215018856494,-1.36626010212795,0.33383047504632,-0.582575265003535,-0.356753034006338
1.09998712395945,1.52488929313634,1.03279555898864,0.460566186471839,0,0.763275987795795,0.69215018856494,0.683130051063973,0.33383047504632,-0.582575265003535,-0.356753034006338
-1.81208520338747,0.179398740368981,1.03279555898864,0.460566186471839,0,-0.872315414623767,-0.384527882536078,-1.36626010212795,-0.91803380637738,1.60208197875972,-0.356753034006338
0.320959796560506,0.179398740368981,1.03279555898864,0.460566186471839,1.18321595661992,-0.0545197134139856,0.69215018856494,-0.341565025531987,0.33383047504632,-0.582575265003535,-0.356753034006338
0.167191361398108,0.179398740368981,-0.258198889747161,0.460566186471839,1.18321595661992,0.763275987795795,-1.4612059536371,1.70782512765993,-0.91803380637738,1.60208197875972,-0.356753034006338
