"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num"
0.00918901108508687,-0.334757380208054
-1.30597009945118,0.875519302082602
-0.22645466151962,0.875519302082602
-1.19718013928617,0.875519302082602
-0.702064874866598,-1.54503406249871
-1.8533766603117,-0.334757380208054
-0.992516421851229,-0.334757380208054
0.075676610286437,-0.334757380208054
-1.91045053450571,-0.334757380208054
-0.460124319521117,-1.54503406249871
0.572770279172198,-1.54503406249871
1.20868933098163,0.875519302082602
-1.56864894098109,-1.54503406249871
-1.22800105090649,-0.334757380208054
-0.317385690134215,0.875519302082602
-0.50470575101703,-0.334757380208054
-1.05227246277981,-1.54503406249871
-1.16219216011587,-0.334757380208054
-0.881332997652347,-0.334757380208054
-1.42860337388959,-1.54503406249871
NA,NA
NA,NA
0.654768015712088,0.875519302082602
-0.910374887637393,-0.334757380208054
1.20486546371068,-0.334757380208054
1.47170045745556,0.875519302082602
-0.427596265328321,NA
0.258648788722344,0.875519302082602
-0.391254132072575,-0.334757380208054
1.16976200346009,0.875519302082602
NA,NA
0.118602134052181,-1.54503406249871
1.97271822881706,2.08579598437326
0.0846905216016067,NA
0.0755676744523111,-0.334757380208054
-0.777747220054217,-1.54503406249871
0.528743354603231,0.875519302082602
0.192194963782146,-1.54503406249871
-0.844606296579924,0.875519302082602
2.03771331415235,2.08579598437326
0.116113892481022,-0.334757380208054
0.255597300046587,0.875519302082602
0.356850616886999,0.875519302082602
1.11013668948729,0.875519302082602
0.596487047842577,0.875519302082602
0.832737549795195,0.875519302082602
1.23410889190981,-0.334757380208054
0.219803168019942,-0.334757380208054
0.421412114268962,NA
0.0162681001773768,-0.334757380208054
0.82000433695437,0.875519302082602
0.493253151378638,-0.334757380208054
2.03378592916645,0.875519302082602
NA,NA
