"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num"
-0.122019026930871,-0.636138303891945,1.89294867275818,1.59995871127569
NA,NA,NA,NA
-0.122653610470969,0.561298503434069,0.617265871551581,-0.639983484510275
-0.121449412846174,-0.636138303891945,-0.65841692965502,0.479987613382706
-0.124045778488146,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123671316099633,1.75873531076008,NA,-0.639983484510275
-0.122309411123251,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.124344395646911,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123609403352866,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.12380172535875,-1.83357511121796,-0.65841692965502,-0.639983484510275
-0.121780344834292,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.120854921281971,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.121317665272168,0.561298503434069,-0.65841692965502,-0.639983484510275
-0.122489227564258,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123762469252322,-0.636138303891945,1.89294867275818,1.59995871127569
-0.122217030797021,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123547782110971,-0.636138303891945,-1.93409973086162,-1.75995458240325
-0.124546416123971,1.75873531076008,1.89294867275818,1.59995871127569
-0.124092591124662,1.75873531076008,1.89294867275818,1.59995871127569
-0.126415816262604,0.561298503434069,-0.65841692965502,0.479987613382706
-0.123994630374379,1.75873531076008,-0.65841692965502,0.479987613382706
-0.122415503345242,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.120723811469879,0.561298503434069,-0.65841692965502,-0.639983484510275
-0.123780255697487,1.75873531076008,0.617265871551581,-0.639983484510275
NA,NA,NA,NA
-0.125963100922838,0.561298503434069,-0.65841692965502,-0.639983484510275
-0.121085009714349,-0.636138303891945,-0.65841692965502,-1.75995458240325
-0.125271959532541,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123089748853546,-0.636138303891945,0.617265871551581,0.479987613382706
-0.124797834107017,0.561298503434069,0.617265871551581,0.479987613382706
-0.122884636209026,0.561298503434069,-0.65841692965502,-1.75995458240325
-0.120169228273257,-1.83357511121796,-0.65841692965502,-0.639983484510275
-0.122238714672855,-0.636138303891945,-1.93409973086162,-0.639983484510275
-0.122684720664914,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.121271458183529,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.119752762230886,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123245412484701,0.561298503434069,-0.65841692965502,-0.639983484510275
-0.123161614568221,0.561298503434069,1.89294867275818,0.479987613382706
-0.122627481584314,-0.636138303891945,0.617265871551581,0.479987613382706
-0.121929519734194,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.124123277742033,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.122595525903463,-0.636138303891945,0.617265871551581,0.479987613382706
-0.124047875382201,0.561298503434069,NA,NA
-0.124664923729077,1.75873531076008,0.617265871551581,1.59995871127569
-0.123160195689009,NA,NA,NA
-0.124390287055534,0.561298503434069,0.617265871551581,1.59995871127569
-0.122592491703729,-0.636138303891945,-0.65841692965502,-0.639983484510275
8.00093848811535,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.121476933221341,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.120464587341812,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.122908188265104,-0.636138303891945,0.617265871551581,0.479987613382706
-0.120950434057823,-0.636138303891945,-0.65841692965502,0.479987613382706
-0.1240477707012,1.75873531076008,1.89294867275818,1.59995871127569
-0.124394769103726,-1.83357511121796,0.617265871551581,1.59995871127569
-0.122512317398611,0.561298503434069,0.617265871551581,0.479987613382706
-0.124417222783944,1.75873531076008,1.89294867275818,1.59995871127569
-0.123822159493679,-0.636138303891945,-0.65841692965502,0.479987613382706
-0.124716780463945,0.561298503434069,0.617265871551581,-1.75995458240325
-0.123469728845819,-0.636138303891945,1.89294867275818,1.59995871127569
-0.126079814422445,1.75873531076008,1.89294867275818,0.479987613382706
NA,NA,NA,NA
-0.122891638698616,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.122221498345974,-0.636138303891945,-0.65841692965502,-0.639983484510275
-0.123632604328567,-0.636138303891945,-0.65841692965502,-0.639983484510275
NA,NA,NA,NA
NA,NA,NA,NA
-0.123611290884917,0.561298503434069,0.617265871551581,1.59995871127569
-0.122626024089184,1.75873531076008,0.617265871551581,1.59995871127569
-0.121194084570231,0.561298503434069,0.617265871551581,0.479987613382706
-0.124662404895459,1.75873531076008,0.617265871551581,1.59995871127569
-0.125247911432922,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
