"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.0302862842878,-0.232210182006412,-0.387586074879319,-0.809858287198526,-1.97965359092973,-0.640512615220349,-1.22474487139159,-0.223374237314982,-1.2152872405004,-1.12876311753823,-0.829977936713103,-0.385164443259822,-0.640512615220348
-0.835316736722356,-0.232210182006412,0.941280467564059,-0.809858287198526,-0.809858287198526,-1.68134561495342,-1.22474487139159,-0.223374237314982,0.101273936708367,-1.12876311753823,-1.90894925444014,-2.05421036405238,-0.640512615220348
-0.738467489916694,1.16105091003206,0.941280467564059,1.52973232026388,1.52973232026388,1.44115338424578,1.22474487139159,1.2285583052324,1.41783511391713,0.967511243604198,1.32796469874096,1.28388147753274,1.44115338424578
0.758192122859257,-0.232210182006412,-1.05201934610101,-0.809858287198526,0.359937016532678,-0.640512615220349,0,-0.223374237314982,0.101273936708367,0.967511243604198,0.248993381013931,1.28388147753274,-0.640512615220348
-0.234813893207807,-0.232210182006412,-1.05201934610101,-0.809858287198526,0.359937016532678,0.400320384512718,0,-0.223374237314982,0.101273936708367,-1.12876311753823,-0.829977936713103,-0.385164443259822,-0.640512615220348
0.614642821918615,1.16105091003206,-1.05201934610101,-0.809858287198526,-0.809858287198526,-0.640512615220349,0,-0.223374237314982,0.101273936708367,-0.0806259369670167,0.248993381013931,-0.385164443259822,-0.640512615220348
0.956242732033313,-0.232210182006412,-1.05201934610101,0.359937016532678,0.359937016532678,0.400320384512718,0,-0.223374237314982,0.101273936708367,-0.0806259369670167,0.248993381013931,-0.385164443259822,-0.640512615220348
1.4543903633264,1.16105091003206,-1.05201934610101,0.359937016532678,0.359937016532678,0.400320384512718,1.22474487139159,1.2285583052324,1.41783511391713,0.967511243604198,1.32796469874096,1.28388147753274,1.44115338424578
1.30626149479942,NA,NA,1.52973232026388,1.52973232026388,1.44115338424578,-1.22474487139159,1.2285583052324,1.41783511391713,0.967511243604198,0.248993381013931,-0.385164443259822,1.44115338424578
0.193098930308079,1.16105091003206,0.941280467564059,-0.809858287198526,0.359937016532678,0.400320384512718,1.22474487139159,-0.223374237314982,-1.2152872405004,0.967511243604198,1.32796469874096,1.28388147753274,1.44115338424578
-0.112661221820839,-0.232210182006412,0.941280467564059,1.52973232026388,0.359937016532678,0.400320384512718,0,-1.67530677986236,-1.2152872405004,-1.12876311753823,-0.829977936713103,-0.385164443259822,-0.640512615220348
-0.396143836971337,-1.62547127404488,0.941280467564059,0.359937016532678,-0.809858287198526,0.400320384512718,1.22474487139159,1.2285583052324,0.101273936708367,-1.12876311753823,-0.829977936713103,-0.385164443259822,-0.640512615220348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.93513900231825,-1.62547127404488,0.941280467564059,-0.809858287198526,-0.809858287198526,-1.68134561495342,-1.22474487139159,-1.67530677986236,-1.2152872405004,0.967511243604198,0.248993381013931,-0.385164443259822,-0.640512615220348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
