"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22h_num"
0.528188821397708,-0.535043183670903,-1.52391813572371
-0.579759006276461,-0.535043183670903,-0.1736109268546
1.27562313347966,-0.535043183670903,-1.52391813572371
1.22966836599178,1.88128087161704,-0.1736109268546
-0.847690055292316,0.673118843973071,-0.1736109268546
-0.37409890902088,0.673118843973071,-0.1736109268546
0.67028892096044,-0.535043183670903,-0.1736109268546
0.207141439398384,-0.535043183670903,-1.52391813572371
-0.890830387013741,1.88128087161704,1.17669628201451
-2.11119891644872,-0.535043183670903,1.17669628201451
0.314976188551702,0.673118843973071,1.17669628201451
0.37999721121001,1.88128087161704,1.17669628201451
-2.01831704699233,0.673118843973071,-0.1736109268546
-0.645159821499149,0.673118843973071,-0.1736109268546
-0.226000083402787,-1.74320521131488,-2.87422534459283
-0.924295315574226,0.673118843973071,-0.1736109268546
0.866618790475651,-0.535043183670903,-0.1736109268546
-0.30659377428811,0.673118843973071,-0.1736109268546
0.422292610164214,-0.535043183670903,-1.52391813572371
0.0358827485515903,-0.535043183670903,-0.1736109268546
NA,NA,NA
0.733394911713456,-0.535043183670903,-0.1736109268546
-1.15096642549641,-1.74320521131488,-2.87422534459283
NA,NA,NA
NA,NA,NA
-0.270626185592729,0.673118843973071,1.17669628201451
-1.07239044486047,-1.74320521131488,1.17669628201451
0.621867394237453,-0.535043183670903,-0.1736109268546
-1.48088385298737,1.88128087161704,1.17669628201451
0.0306695926165777,0.673118843973071,-0.1736109268546
NA,NA,NA
0.881178287501862,-0.535043183670903,-0.1736109268546
0.884999697026492,-1.74320521131488,-0.1736109268546
NA,NA,NA
NA,NA,NA
-1.07336651994041,0.673118843973071,1.17669628201451
-0.415496165736173,1.88128087161704,1.17669628201451
-1.08372851120946,1.88128087161704,-0.1736109268546
-1.33974745575305,-0.535043183670903,-0.1736109268546
NA,NA,NA
0.290904590977758,0.673118843973071,-0.1736109268546
-1.2848100927887,0.673118843973071,1.17669628201451
-0.506402379018155,-0.535043183670903,-0.1736109268546
-0.186251877635493,-0.535043183670903,-0.1736109268546
0.0461284492365027,-0.535043183670903,-0.1736109268546
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.37937069451653,1.88128087161704,1.17669628201451
NA,NA,NA
-0.800341084550728,0.673118843973071,1.17669628201451
-1.37983213838751,0.673118843973071,-0.1736109268546
NA,NA,NA
1.21848742694709,-0.535043183670903,-0.1736109268546
-1.39534050814728,-0.535043183670903,1.17669628201451
0.859266675753019,0.673118843973071,1.17669628201451
1.85246679476249,-0.535043183670903,-0.1736109268546
0.660179298408625,-0.535043183670903,-1.52391813572371
2.0928611010959,-0.535043183670903,-0.1736109268546
0.3193555449825,0.673118843973071,-0.1736109268546
1.51623145078719,-0.535043183670903,-0.1736109268546
0.477609765692948,-0.535043183670903,-1.52391813572371
0.205650710975766,-1.74320521131488,-0.1736109268546
0.398548835171484,-0.535043183670903,-0.1736109268546
1.50849584716832,-0.535043183670903,-1.52391813572371
1.30316605147101,-0.535043183670903,-0.1736109268546
0.520451978290318,-0.535043183670903,-0.1736109268546
0.891603359883363,-0.535043183670903,-0.1736109268546
0.663029590807416,-0.535043183670903,-1.52391813572371
-0.0260479857422168,-0.535043183670903,-1.52391813572371
0.270583907018568,-0.535043183670903,-0.1736109268546
0.496951917728873,0.673118843973071,1.17669628201451
-1.92908465229513,1.88128087161704,-0.1736109268546
1.5747997404503,-0.535043183670903,1.17669628201451
-0.612934469998845,-0.535043183670903,1.17669628201451
-0.644636513870518,1.88128087161704,1.17669628201451
-0.232754676121337,-1.74320521131488,-0.1736109268546
-0.432199557370381,-0.535043183670903,1.17669628201451
2.27593165278048,0.673118843973071,1.17669628201451
-0.660044662129525,-0.535043183670903,1.17669628201451
NA,NA,NA
NA,NA,NA
-0.292028101952994,0.673118843973071,1.17669628201451
NA,NA,NA
0.0477354682432605,-0.535043183670903,-0.1736109268546
