"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-1.0407741462196,-0.661107356684931,0.707106781186547,1.20391015318703,0.707106781186547,-0.333333333333333,-0.301511344577763,0,-0.18490006540841,-0.301511344577763
0.445903033077168,0.793328828021918,0.707106781186547,1.20391015318703,-0.707106781186547,-0.333333333333333,-0.301511344577763,0,-0.18490006540841,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.920870168517333,0.793328828021918,0.707106781186547,0.185216946644159,0.707106781186547,-0.333333333333333,-0.301511344577763,0,-0.18490006540841,-0.301511344577763
1.06351437312507,0.793328828021918,0.707106781186547,0.185216946644159,0.707106781186547,-0.333333333333333,-0.301511344577763,0,-0.18490006540841,3.01511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.795997627326779,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.717622006212582,-0.661107356684931,-2.12132034355964,-0.833476259898716,0.707106781186547,NA,-0.301511344577763,0,1.47920052326728,-0.301511344577763
1.08462290676485,0.793328828021918,0.707106781186547,0.185216946644159,-0.707106781186547,-0.333333333333333,-0.301511344577763,0,NA,-0.301511344577763
0.954539639426265,0.793328828021918,0.707106781186547,1.20391015318703,-0.707106781186547,-0.333333333333333,-0.301511344577763,0,-0.18490006540841,-0.301511344577763
-0.657412475661608,0.793328828021918,-0.707106781186547,-0.833476259898716,NA,NA,-0.301511344577763,0,NA,-0.301511344577763
-1.94967933979521,-0.661107356684931,NA,-1.85216946644159,0.707106781186547,2.66666666666667,3.01511344577764,2.23606797749979,1.47920052326728,-0.301511344577763
0.468188504709774,-0.661107356684931,-0.707106781186547,0.185216946644159,-2.12132034355964,-0.333333333333333,-0.301511344577763,-2.23606797749979,-1.8490006540841,-0.301511344577763
0.223846969595321,-2.11554354139178,-0.707106781186547,-0.833476259898716,0.707106781186547,-0.333333333333333,-0.301511344577763,0,-0.18490006540841,-0.301511344577763
