"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.587930840727117,0.50395263067897,0.629940788348712,0.353553390593274,0.266666666666667,-0.651570369900294,0,0.471404520791032,0.14213381090374,-0.471404520791032,0.50395263067897,-0.471404520791032,0.933333333333333,0.611775290321498,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.21310339139144,0.50395263067897,0.629940788348712,0.353553390593274,1.46666666666667,-0.651570369900294,1.41421356237309,0.471404520791032,-1.13707048722992,-0.471404520791032,-1.76383420737639,0.942809041582063,-1.46666666666667,-0.764719112901872,-0.50395263067897,-1.25765629104507,-0.58554004376912,-0.333333333333333
-1.73001098122069,-1.76383420737639,-1.63784604970665,0.353553390593274,-0.933333333333333,-0.651570369900294,0,-0.942809041582063,-1.13707048722992,-1.88561808316413,0.50395263067897,-1.88561808316413,0.933333333333333,-0.764719112901872,1.76383420737639,-1.25765629104507,NA,2.66666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.2677456591167,0.50395263067897,-0.50395263067897,0.353553390593274,1.46666666666667,1.5474796285132,0,0.471404520791032,0.14213381090374,0.942809041582063,-1.76383420737639,-0.471404520791032,-0.266666666666667,0.611775290321498,-0.50395263067897,0.800326730665041,NA,-0.333333333333333
0.493181975230977,0.50395263067897,0.629940788348712,0.353553390593274,-0.933333333333333,-0.651570369900294,-1.41421356237309,0.471404520791032,1.4213381090374,0.942809041582063,0.50395263067897,0.942809041582063,-1.46666666666667,-0.764719112901872,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.333333333333333
1.94999731871627,0.50395263067897,0.629940788348712,0.353553390593274,0.266666666666667,1.5474796285132,0,0.471404520791032,0.14213381090374,-0.471404520791032,0.50395263067897,0.942809041582063,0.933333333333333,1.98826969354487,-0.50395263067897,0.800326730665041,1.4638501094228,-0.333333333333333
0.117435048909906,0.50395263067897,0.629940788348712,NA,0.266666666666667,0.814462962375368,-1.41421356237309,-2.35702260395516,0.14213381090374,0.942809041582063,0.50395263067897,-0.471404520791032,-0.266666666666667,0.611775290321498,1.76383420737639,1.82931824152009,1.4638501094228,-0.333333333333333
-0.695712736908523,-1.76383420737639,-1.63784604970665,-2.47487373415292,-0.933333333333333,-0.651570369900294,1.41421356237309,0.471404520791032,-1.13707048722992,0.942809041582063,0.50395263067897,-0.471404520791032,-0.266666666666667,-0.764719112901872,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.333333333333333
-0.0278088345089627,0.50395263067897,0.629940788348712,0.353553390593274,-0.933333333333333,-0.651570369900294,0,0.471404520791032,1.4213381090374,-0.471404520791032,0.50395263067897,0.942809041582063,0.933333333333333,-0.764719112901872,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.333333333333333
