"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.797942470527393,0.50395263067897,0.629940788348712,1.76383420737639,0.266666666666667,-0.651570369900294,-0.50395263067897,1.05409255338946,0.611775290321498,1.76383420737639,-0.228664780190012,-0.58554004376912,1.05409255338946,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.566680658334354,0.50395263067897,0.629940788348712,-0.50395263067897,1.46666666666667,-0.651570369900294,-1.63784604970665,-0.843274042711568,-0.764719112901872,-0.50395263067897,-1.25765629104507,-0.58554004376912,-0.843274042711568,-0.333333333333333
-1.6173798598491,-1.76383420737639,-1.63784604970665,-0.50395263067897,-0.933333333333333,-0.651570369900294,0.629940788348712,-0.843274042711568,-0.764719112901872,-0.50395263067897,-1.25765629104507,NA,1.05409255338946,2.66666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.370266611141604,0.50395263067897,-0.50395263067897,-0.50395263067897,1.46666666666667,1.5474796285132,0.629940788348712,-0.843274042711568,0.611775290321498,-0.50395263067897,0.800326730665041,NA,-0.843274042711568,-0.333333333333333
-0.348517635130232,0.50395263067897,0.629940788348712,-0.50395263067897,-0.933333333333333,-0.651570369900294,-0.50395263067897,1.05409255338946,-0.764719112901872,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.843274042711568,-0.333333333333333
1.41114749778024,0.50395263067897,0.629940788348712,1.76383420737639,0.266666666666667,1.5474796285132,-0.50395263067897,-0.843274042711568,1.98826969354487,-0.50395263067897,0.800326730665041,1.4638501094228,1.05409255338946,-0.333333333333333
0.593544915433163,0.50395263067897,0.629940788348712,-0.50395263067897,0.266666666666667,0.814462962375368,0.629940788348712,1.05409255338946,0.611775290321498,1.76383420737639,1.82931824152009,1.4638501094228,1.05409255338946,-0.333333333333333
0.28665138468275,-1.76383420737639,-1.63784604970665,-0.50395263067897,-0.933333333333333,-0.651570369900294,-0.50395263067897,1.05409255338946,-0.764719112901872,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.843274042711568,-0.333333333333333
-1.31980282063697,0.50395263067897,0.629940788348712,-0.50395263067897,-0.933333333333333,-0.651570369900294,1.76383420737639,-0.843274042711568,-0.764719112901872,-0.50395263067897,-0.228664780190012,-0.58554004376912,-0.843274042711568,-0.333333333333333
