"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.07619935422056,-0.965793359584332,0.645522806054837
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.965831403928977,0.417640371712143,0.645522806054837
-0.0124993292494996,0.417640371712143,0.645522806054837
0.991361912326193,1.80107410300862,0.645522806054837
-0.684314050542154,0.417640371712143,0.645522806054837
1.29263915264673,-0.965793359584332,0.645522806054837
-0.731007526022088,-0.965793359584332,-1.62994508528846
-1.33471607742987,0.417640371712143,0.645522806054837
0.00927121498249852,-0.965793359584332,-1.62994508528846
-0.696023473340402,-0.965793359584332,NA
NA,NA,NA
NA,NA,NA
-0.49452972426618,0.417640371712143,NA
NA,NA,NA
-0.674662233802825,-0.965793359584332,0.645522806054837
NA,NA,NA
-0.85906206700603,-0.965793359584332,-0.87145578817403
NA,NA,NA
-1.03033226217846,0.417640371712143,0.645522806054837
1.38186838794152,-0.965793359584332,0.645522806054837
-0.9392947993259,0.417640371712143,0.645522806054837
-1.0429038939928,-0.965793359584332,0.645522806054837
0.92996537595422,0.417640371712143,0.645522806054837
NA,NA,NA
NA,NA,NA
0.0893440211090967,-0.965793359584332,0.645522806054837
1.47215213340167,-0.965793359584332,0.645522806054837
1.02113256190631,1.80107410300862,0.645522806054837
-0.597234146965303,0.417640371712143,0.645522806054837
-1.55800160221193,-0.965793359584332,0.645522806054837
0.406025468468926,0.417640371712143,0.645522806054837
0.953165066441089,0.417640371712143,NA
0.724462612736929,0.417640371712143,0.645522806054837
NA,NA,NA
0.325302950764658,0.417640371712143,NA
-0.453027263438623,-0.965793359584332,-1.62994508528846
-0.369429666962167,0.417640371712143,0.645522806054837
-1.40167936062374,-0.965793359584332,0.645522806054837
NA,NA,NA
-1.4728048858872,-0.965793359584332,0.645522806054837
-0.940385114771746,-0.965793359584332,0.645522806054837
1.44672932877364,-0.965793359584332,0.645522806054837
0.826431200386106,1.80107410300862,-1.62994508528846
0.695535132857095,0.417640371712143,-1.62994508528846
-1.33048228569265,-0.965793359584332,0.645522806054837
NA,NA,NA
-1.35777374436371,-0.965793359584332,0.645522806054837
1.70896541683322,-0.965793359584332,-1.62994508528846
-1.25108716148188,-0.965793359584332,-0.112966491059597
-0.657870247380332,1.80107410300862,NA
0.827510331756246,1.80107410300862,0.645522806054837
1.41480486166664,-0.965793359584332,-1.62994508528846
0.0799035651326234,1.80107410300862,-1.62994508528846
0.464372466666353,-0.965793359584332,-1.62994508528846
2.18079157078311,0.417640371712143,-1.62994508528846
0.818037439930445,0.417640371712143,NA
0.870588448200652,0.417640371712143,0.645522806054837
-0.0972565783816284,-0.965793359584332,0.645522806054837
0.284899736405291,0.417640371712143,-0.112966491059597
0.43213267357731,1.80107410300862,0.645522806054837
0.358470920648467,0.417640371712143,-1.62994508528846
-1.07461923309254,NA,0.645522806054837
NA,NA,NA
NA,NA,NA
-0.354414608923689,0.417640371712143,NA
1.45157814318584,1.80107410300862,-1.62994508528846
