"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.142339303150998,0.608028008360137,-0.874979212179837
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.672311831707367,0.608028008360137,0.207231918674172
-0.924581850104417,0.608028008360137,0.207231918674172
-0.635383023124813,-0.829129102309279,-0.874979212179837
0.802432742245061,0.608028008360137,1.28944304952818
0.548304538944567,0.608028008360137,0.207231918674172
-1.08051889793056,-2.26628621297869,-0.874979212179837
1.47886510471787,-0.829129102309279,0.207231918674172
-0.0385257473615389,-2.26628621297869,-0.874979212179837
-1.05466723024613,-0.829129102309279,NA
NA,NA,NA
NA,NA,NA
-0.236510544431843,0.608028008360137,NA
NA,NA,NA
0.0694679249005625,-0.829129102309279,-0.874979212179837
NA,NA,NA
-0.26226152433211,-0.829129102309279,-0.874979212179837
NA,NA,NA
-1.20964797533709,-2.26628621297869,0.207231918674172
2.92431230805055,0.608028008360137,-0.874979212179837
-0.30474320214864,0.608028008360137,-0.874979212179837
0.603453577248746,0.608028008360137,2.37165418038219
-1.23744627351541,-2.26628621297869,1.28944304952818
NA,NA,NA
NA,NA,NA
0.475668488270904,0.608028008360137,0.207231918674172
-0.547841870377901,-0.829129102309279,-0.874979212179837
-1.20519427499568,0.608028008360137,-0.874979212179837
-1.41822290277586,0.608028008360137,0.207231918674172
-0.79456583428102,-2.26628621297869,-0.874979212179837
-0.184419523369481,0.608028008360137,0.207231918674172
-0.147119335792826,0.608028008360137,NA
0.00803143706225842,0.608028008360137,0.207231918674172
NA,NA,NA
1.82070585147741,0.608028008360137,NA
-1.21358205175006,-0.829129102309279,-0.874979212179837
-0.381921374415803,0.608028008360137,-0.874979212179837
-1.19272687845164,0.608028008360137,-0.874979212179837
NA,NA,NA
-1.14147925448493,-2.26628621297869,0.207231918674172
0.0136373639151575,0.608028008360137,-0.874979212179837
0.608674519965811,0.608028008360137,2.37165418038219
2.07535642894072,-0.829129102309279,1.28944304952818
0.945694276233864,0.608028008360137,-0.874979212179837
-0.840852327494882,0.608028008360137,-0.874979212179837
NA,NA,NA
-0.885687354094206,0.608028008360137,0.207231918674172
1.29608606144859,0.608028008360137,-0.874979212179837
-0.080563955969633,0.608028008360137,-0.874979212179837
-0.27819231779722,0.608028008360137,NA
-0.198119365650679,NA,0.207231918674172
0.192509541054929,0.608028008360137,1.28944304952818
-0.85589754549113,-0.829129102309279,-0.874979212179837
1.11251122691054,0.608028008360137,1.28944304952818
1.34651883721276,0.608028008360137,0.207231918674172
1.15437802046814,0.608028008360137,NA
1.80851732383136,0.608028008360137,0.207231918674172
-0.639861232192032,0.608028008360137,-0.874979212179837
-1.2127549613538,-0.829129102309279,-0.874979212179837
1.36055060601087,0.608028008360137,1.28944304952818
-0.380045495526598,0.608028008360137,0.207231918674172
0.361629533129852,NA,2.37165418038219
NA,NA,NA
NA,NA,NA
0.258756115800649,0.608028008360137,NA
-0.152755174486851,0.608028008360137,1.28944304952818
