"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.686496394597152,0.16854996561581,-1.68549965615811,-0.793328828021918,-1.09369659814952,-0.39336862882433,0.242179739848241,1.61874051522008,1.26131244777378,0.793328828021918,1.20391015318703,1.58113883008419,1.12464311423107,1.55699788832305,-0.301511344577763
-1.06656410493608,-1.68549965615811,-1.68549965615811,-0.793328828021918,-1.09369659814952,-1.47513235809124,1.57416830901357,0.34687296754716,0.270281238808668,-2.11554354139178,-1.85216946644159,-1.58113883008419,-0.42174116783665,1.55699788832305,-0.301511344577763
-0.410678273560143,0.16854996561581,-0.449466574975495,0.661107356684931,0.109369659814952,-0.39336862882433,0.242179739848241,-0.92499458012576,-0.720749970156447,-0.661107356684931,1.20391015318703,0,-0.42174116783665,-0.583874208121142,-0.301511344577763
-0.134965762037618,0.16854996561581,0.786566506207116,2.11554354139178,1.31243591777942,0.688395100442577,0.242179739848241,-0.92499458012576,-0.720749970156447,-0.661107356684931,-0.833476259898716,0,-1.96812544990437,-0.583874208121142,-0.301511344577763
1.65492279055314,0.16854996561581,0.786566506207116,-0.793328828021918,0.109369659814952,0.688395100442577,0.242179739848241,1.61874051522008,0.270281238808668,0.793328828021918,0.185216946644159,0,1.12464311423107,-0.583874208121142,-0.301511344577763
0.135378719220284,2.02259958738973,0.786566506207116,-0.793328828021918,0.109369659814952,-0.39336862882433,-1.08980882931709,0.34687296754716,0.270281238808668,0.793328828021918,-0.833476259898716,0,-0.42174116783665,-0.583874208121142,-0.301511344577763
0.101052458459353,0.16854996561581,0.786566506207116,0.661107356684931,1.31243591777942,0.688395100442577,0.242179739848241,0.34687296754716,1.26131244777378,0.793328828021918,0.185216946644159,0,-0.42174116783665,-0.583874208121142,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.706723649881066,-1.68549965615811,0.786566506207116,0.661107356684931,-1.09369659814952,-1.47513235809124,-1.08980882931709,-0.92499458012576,-0.720749970156447,0.793328828021918,-0.833476259898716,0,-0.42174116783665,-0.583874208121142,-0.301511344577763
1.61468751128337,0.16854996561581,0.786566506207116,-0.793328828021918,1.31243591777942,1.77015882970948,1.57416830901357,0.34687296754716,1.26131244777378,0.793328828021918,1.20391015318703,1.58113883008419,1.12464311423107,-0.583874208121142,-0.301511344577763
-0.400561997882871,0.16854996561581,-0.449466574975495,-0.793328828021918,-1.09369659814952,0.688395100442577,-1.08980882931709,-0.92499458012576,-1.71178117912156,-0.661107356684931,0.185216946644159,0,1.12464311423107,-0.583874208121142,-0.301511344577763
-1.47304408581551,0.16854996561581,-0.449466574975495,0.661107356684931,0.109369659814952,-0.39336862882433,-1.08980882931709,-0.92499458012576,-0.720749970156447,-0.661107356684931,0.185216946644159,-1.58113883008419,-0.42174116783665,1.55699788832305,3.01511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
