"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.957954580590334,0.621059003408118,-0.621059003408119,-0.948683298050514,-1.49078803979366,0.474341649025257,0.176166065854411,-2.11176479793507,-0.858116330321033
-0.276381423893757,-1.44913767461894,-0.621059003408119,0.948683298050514,-0.135526185435788,-0.711512473537885,0.176166065854411,0.905042056257888,0.572077553547355
-1.64967336578678,0.621059003408118,1.44913767461894,-0.948683298050514,1.21973566892209,0.474341649025257,0.176166065854411,0.905042056257888,0.572077553547355
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0313425522980004,0.621059003408118,0.414039335605412,0.948683298050514,-0.135526185435788,0.474341649025257,0.176166065854411,-0.100560228473099,0.572077553547355
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.360429026842753,0.621059003408118,-1.65615734242165,-0.948683298050514,1.21973566892209,-1.89736659610103,0.176166065854411,-0.100560228473099,0.572077553547355
-1.23442760264847,-1.44913767461894,1.44913767461894,-0.948683298050514,-0.135526185435788,0.474341649025257,0.176166065854411,-0.100560228473099,0.572077553547355
0.999878681167846,0.621059003408118,0.414039335605412,0.948683298050514,-1.49078803979366,0.474341649025257,0.176166065854411,-0.100560228473099,-2.28831021418942
-0.58138375007965,0.621059003408118,-0.621059003408119,0.948683298050514,1.21973566892209,1.6601957715884,1.93782672439852,0.905042056257888,0.572077553547355
1.50941134134052,0.621059003408118,-0.621059003408119,0.948683298050514,-0.135526185435788,-0.711512473537885,-1.5854945926897,0.905042056257888,0.572077553547355
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1171500398308,-1.44913767461894,0.414039335605412,-0.948683298050514,-0.135526185435788,-0.711512473537885,-1.5854945926897,-1.10616251320409,-0.858116330321033
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
