"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num"
-0.962953815389868,0.19111769678911,1.3764693357165
-0.122290214940658,0.19111769678911,0.080968784453912
0.866982701583287,0.19111769678911,-1.21453176680868
2.34973739140989,-1.84747106896139,-1.21453176680868
1.08289476648364,-0.828176686086141,0.080968784453912
-1.01711431429849,0.19111769678911,0.080968784453912
-0.828062444455605,1.21041207966436,1.3764693357165
0.398041144376017,1.21041207966436,-1.21453176680868
0.469316480446118,1.21041207966436,1.3764693357165
-1.54772547991546,1.21041207966436,-1.21453176680868
-0.547224793863151,0.19111769678911,0.080968784453912
-0.360579369065205,-1.84747106896139,0.080968784453912
0.423305939109625,-0.828176686086141,-1.21453176680868
-0.946466481740295,-0.828176686086141,1.3764693357165
0.782151600772418,0.19111769678911,0.080968784453912
-0.0400131105122701,0.19111769678911,0.080968784453912
