"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.00636863577136802,-0.566946709513841,-1.16856588110701,0.768706114785807,-0.768706114785807,-1.01275709695941,0.116006710736137,1.82179947411998,0.215472901842834,0.963624111659432,-0.267261241912424,-0.267261241912424
1.91272429097282,-0.566946709513841,-0.0779043920738006,-0.768706114785807,-0.768706114785807,-1.01275709695941,-1.50808723956978,0.479420914242099,0.215472901842834,-0.963624111659432,-0.267261241912424,-0.267261241912424
0.59338332762333,0.755928946018455,-0.0779043920738006,-0.768706114785807,-0.768706114785807,-1.01275709695941,-1.50808723956978,0.479420914242099,-1.292837411057,-0.963624111659432,-0.267261241912424,-0.267261241912424
1.56933822600419,0.755928946018455,-0.0779043920738006,-0.768706114785807,0.768706114785807,0.0779043920738006,-1.50808723956978,-0.862957645635778,-1.292837411057,-0.963624111659432,3.47439614486152,3.47439614486152
-1.3959416494724,0.755928946018455,1.01275709695941,0.768706114785807,0.768706114785807,1.16856588110701,0.116006710736137,0.479420914242099,0.215472901842834,0.963624111659432,-0.267261241912424,-0.267261241912424
-0.142895714097477,0.755928946018455,1.01275709695941,0.768706114785807,0.768706114785807,1.16856588110701,0.116006710736137,0.479420914242099,0.215472901842834,0.963624111659432,-0.267261241912424,-0.267261241912424
-0.501357088962883,-0.566946709513841,-0.0779043920738006,-0.768706114785807,-0.768706114785807,-1.01275709695941,0.116006710736137,-0.862957645635778,0.215472901842834,0.963624111659432,-0.267261241912424,-0.267261241912424
-0.462172069593956,0.755928946018455,1.01275709695941,-0.768706114785807,0.768706114785807,1.16856588110701,0.116006710736137,0.479420914242099,0.215472901842834,0.963624111659432,-0.267261241912424,-0.267261241912424
-0.212666759929209,-0.566946709513841,-1.16856588110701,-0.768706114785807,-0.768706114785807,-1.01275709695941,0.116006710736137,-0.862957645635778,0.215472901842834,-0.963624111659432,-0.267261241912424,-0.267261241912424
1.24263867625683,-1.88982236504614,-2.25922737014021,-0.768706114785807,-2.30611834435742,-1.01275709695941,0.116006710736137,0.479420914242099,0.215472901842834,-0.963624111659432,-0.267261241912424,-0.267261241912424
-1.18647778259121,0.755928946018455,1.01275709695941,-0.768706114785807,0.768706114785807,1.16856588110701,0.116006710736137,-2.20533620551365,1.72378321474267,0.963624111659432,-0.267261241912424,-0.267261241912424
-0.439812073530741,0.755928946018455,1.01275709695941,0.768706114785807,0.768706114785807,0.0779043920738006,1.74010066104206,0.479420914242099,1.72378321474267,0.963624111659432,-0.267261241912424,-0.267261241912424
-0.0340334671471555,-1.88982236504614,-0.0779043920738006,0.768706114785807,0.768706114785807,0.0779043920738006,0.116006710736137,0.479420914242099,-1.292837411057,-0.963624111659432,-0.267261241912424,-0.267261241912424
-0.949096551303509,0.755928946018455,-0.0779043920738006,2.30611834435742,0.768706114785807,1.16856588110701,1.74010066104206,-0.862957645635778,-1.292837411057,-0.963624111659432,-0.267261241912424,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
