"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num"
NA,NA,NA,NA,NA,NA
1.06017573313001,0.206474160483506,-0.913171166292151,-1.15334445976885,-1.70568901034157,-0.894427190999916
-0.540272080597971,-1.1011955225787,-0.913171166292151,-0.115334445976885,0.731009575860672,0.223606797749979
-0.488326509632034,1.51414384354571,1.08878100596372,0.922675567815079,0.731009575860672,1.34164078649987
NA,NA,NA,NA,NA,NA
-1.65423072503323,-1.1011955225787,1.08878100596372,0.922675567815079,0.731009575860672,1.34164078649987
NA,NA,NA,NA,NA,NA
0.218472548524336,-1.1011955225787,-0.913171166292151,0.922675567815079,0.731009575860672,-0.894427190999916
-0.718360584176048,0.206474160483506,-0.913171166292151,-0.115334445976885,0.731009575860672,1.34164078649987
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-2.14544826121721,NA,0.421463615211762,NA,-1.70568901034157,0.223606797749979
-1.05905120737315,-1.1011955225787,1.08878100596372,0.922675567815079,0.731009575860672,-2.01246117974981
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.18920984781229,0.206474160483506,1.08878100596372,0.922675567815079,-0.487339717240448,-0.894427190999916
-0.898358224983377,0.206474160483506,1.08878100596372,0.922675567815079,0.731009575860672,0.223606797749979
0.0278870628912739,0.206474160483506,1.08878100596372,0.922675567815079,0.731009575860672,-0.894427190999916
NA,NA,NA,NA,NA,NA
0.834008496123173,-1.1011955225787,-0.913171166292151,-1.15334445976885,-1.70568901034157,0.223606797749979
0.565001486054269,1.51414384354571,-0.913171166292151,-0.115334445976885,-0.487339717240448,-0.894427190999916
0.667617784812416,1.51414384354571,1.08878100596372,-2.19135447356081,-0.487339717240448,1.34164078649987
-0.0907980889602836,0.206474160483506,-0.913171166292151,-1.15334445976885,0.731009575860672,0.223606797749979
1.36910809835984,0.206474160483506,-0.913171166292151,-0.115334445976885,-0.487339717240448,-0.894427190999916
1.16619374987182,1.51414384354571,-0.913171166292151,0.922675567815079,0.731009575860672,0.223606797749979
NA,-1.1011955225787,1.08878100596372,-1.15334445976885,0.731009575860672,1.34164078649987
0.61738575564945,-1.1011955225787,NA,NA,-1.70568901034157,-0.894427190999916
-0.12021488125559,0.206474160483506,-0.913171166292151,-0.115334445976885,0.731009575860672,0.223606797749979
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
