"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
0.269426736751069,0.70257531907827,-0.528689054634431,-1.14593124308937,-1.14481837711458,-1.08456477831908,-0.975033922058321,-1.4266217991649,-0.543739067856121,-0.524958989180893
2.77536413974589,0.70257531907827,-1.67936523236819,-2.13196510342208,-1.14481837711458,-1.08456477831908,-0.975033922058321,-1.4266217991649,-1.90308673749642,-1.91235060344468
0.586043220143522,-1.26463557434089,-0.528689054634431,-0.159897382756656,-0.0301267993977524,0.0301267993977524,-0.975033922058321,-1.4266217991649,-1.90308673749642,-0.524958989180893
-0.197174569775324,-0.281030127631308,-1.67936523236819,-1.14593124308937,-0.0301267993977524,0.0301267993977524,0.152349050321613,-0.173978268190841,-0.543739067856121,-0.524958989180893
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.415868839639186,0.70257531907827,0.62198712309933,0.826136477576055,-0.0301267993977524,1.14481837711458,0.152349050321613,1.07866526278322,0.815608601784182,0.862432625082895
-0.261968780368827,0.70257531907827,0.62198712309933,-0.159897382756656,1.08456477831908,1.14481837711458,1.27973202270155,1.07866526278322,0.815608601784182,0.862432625082895
-0.346520530665909,-0.281030127631308,0.62198712309933,0.826136477576055,1.08456477831908,1.14481837711458,1.27973202270155,1.07866526278322,0.815608601784182,0.862432625082895
1.10495639088346,0.70257531907827,-1.67936523236819,-1.14593124308937,-1.14481837711458,-1.08456477831908,-0.975033922058321,-1.4266217991649,-1.90308673749642,-1.91235060344468
1.60164304541444,0.70257531907827,0.62198712309933,0.826136477576055,-1.14481837711458,-1.08456477831908,-0.975033922058321,-1.4266217991649,0.815608601784182,0.862432625082895
1.39051156839568,0.70257531907827,0.62198712309933,0.826136477576055,1.08456477831908,1.14481837711458,1.27973202270155,1.07866526278322,0.815608601784182,0.862432625082895
0.632635204307501,0.70257531907827,0.62198712309933,-0.159897382756656,-0.0301267993977524,0.0301267993977524,0.152349050321613,-0.173978268190841,0.815608601784182,-0.524958989180893
0.480512899358085,-1.26463557434089,-0.528689054634431,0.826136477576055,-0.0301267993977524,0.0301267993977524,0.152349050321613,-0.173978268190841,-0.543739067856121,-0.524958989180893
-1.64172900530989,0.70257531907827,-0.528689054634431,0.826136477576055,-1.14481837711458,0.0301267993977524,0.152349050321613,-0.173978268190841,0.815608601784182,0.862432625082895
0.943706045111635,0.70257531907827,-2.83004141010195,-2.13196510342208,-2.25950995483141,-1.08456477831908,-0.975033922058321,NA,NA,-0.524958989180893
0.0685947085105329,0.70257531907827,0.62198712309933,-0.159897382756656,-0.0301267993977524,-1.08456477831908,-0.975033922058321,-0.173978268190841,-0.543739067856121,-0.524958989180893
-0.0267381209230962,0.70257531907827,0.62198712309933,-0.159897382756656,-1.14481837711458,-1.08456477831908,-0.975033922058321,-1.4266217991649,-0.543739067856121,-0.524958989180893
-0.49993330794829,-0.281030127631308,-0.528689054634431,0.826136477576055,-0.0301267993977524,-1.08456477831908,-0.975033922058321,-0.173978268190841,0.815608601784182,0.862432625082895
-0.376114338952551,0.70257531907827,0.62198712309933,-2.13196510342208,-1.14481837711458,-2.19925635603591,-2.10241689443825,-1.4266217991649,0.815608601784182,0.862432625082895
-0.639063352667529,0.70257531907827,0.62198712309933,0.826136477576055,1.08456477831908,1.14481837711458,0.152349050321613,1.07866526278322,0.815608601784182,0.862432625082895
0.506826050678069,0.70257531907827,0.62198712309933,-0.159897382756656,-0.0301267993977524,0.0301267993977524,0.152349050321613,-0.173978268190841,0.815608601784182,0.862432625082895
0.27197078109066,0.70257531907827,0.62198712309933,0.826136477576055,1.08456477831908,-1.08456477831908,-0.975033922058321,-1.4266217991649,-0.543739067856121,-0.524958989180893
-1.33341468984536,-1.26463557434089,0.62198712309933,0.826136477576055,-2.25950995483141,0.0301267993977524,0.152349050321613,-1.4266217991649,0.815608601784182,-1.91235060344468
-0.283980002434764,-0.281030127631308,0.62198712309933,0.826136477576055,-0.0301267993977524,-1.08456477831908,-0.975033922058321,-0.173978268190841,-0.543739067856121,0.862432625082895
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.342144912271162,-2.24824102105046,-0.528689054634431,-0.159897382756656,-0.0301267993977524,0.0301267993977524,-0.975033922058321,-0.173978268190841,-0.543739067856121,-0.524958989180893
-0.0166992806996379,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.505809000639561,-1.26463557434089,-0.528689054634431,-0.159897382756656,-0.0301267993977524,0.0301267993977524,0.152349050321613,-0.173978268190841,-0.543739067856121,-0.524958989180893
-0.790434928587564,0.70257531907827,0.62198712309933,-0.159897382756656,1.08456477831908,0.0301267993977524,0.152349050321613,-0.173978268190841,-1.90308673749642,-0.524958989180893
-0.104075578641193,0.70257531907827,0.62198712309933,-0.159897382756656,-0.0301267993977524,-1.08456477831908,-0.975033922058321,1.07866526278322,0.815608601784182,0.862432625082895
0.52893786161436,NA,-2.83004141010195,-2.13196510342208,-1.14481837711458,1.14481837711458,1.27973202270155,1.07866526278322,-1.90308673749642,0.862432625082895
-1.11141287342264,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.29342507629648,-2.24824102105046,0.62198712309933,0.826136477576055,1.08456477831908,1.14481837711458,1.27973202270155,1.07866526278322,0.815608601784182,0.862432625082895
-1.17618582070996,NA,0.62198712309933,0.826136477576055,1.08456477831908,1.14481837711458,1.27973202270155,1.07866526278322,0.815608601784182,0.862432625082895
-1.19735279574914,-2.24824102105046,0.62198712309933,0.826136477576055,1.08456477831908,1.14481837711458,1.27973202270155,1.07866526278322,NA,0.862432625082895
