"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.25386750073775,-1.82156535936072,-0.986013297183269,-0.686988016678116,-0.549590413342493,-2.07104217394878,-1.87593642384471,1.40697725876911,-0.301780431061108
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01614065217764,1.02958042050823,0.986013297183269,-0.686988016678116,-0.549590413342493,1.24262530436927,0.859804194262158,1.40697725876911,3.21899126465183
-2.14817134030916,1.02958042050823,0,-0.686988016678116,-0.549590413342493,-0.414208434789757,-0.508066114791276,1.40697725876911,-0.301780431061108
0.480289129636744,-1.82156535936072,-1.97202659436654,-1.92356644669872,-1.7861688433631,1.24262530436927,0.859804194262158,1.40697725876911,-0.301780431061108
-0.0466897414924012,-0.395992469426243,-0.986013297183269,-0.686988016678116,-0.549590413342493,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
-0.402081701259769,-0.395992469426243,0,-0.686988016678116,-0.549590413342493,-0.414208434789757,0.859804194262158,-0.541145099526581,-0.301780431061108
0.184612381564064,1.02958042050823,0.986013297183269,0.549590413342493,0.686988016678116,1.24262530436927,0.859804194262158,-0.541145099526581,-0.301780431061108
-0.777340577310409,-1.82156535936072,-1.97202659436654,-0.686988016678116,-1.7861688433631,-0.414208434789757,0.859804194262158,1.40697725876911,-0.301780431061108
0.500205327453043,1.02958042050823,0.986013297183269,0.549590413342493,-0.549590413342493,-0.414208434789757,0.859804194262158,-0.541145099526581,-0.301780431061108
-1.56655416320451,1.02958042050823,0.986013297183269,0.549590413342493,0.686988016678116,1.24262530436927,0.859804194262158,-0.541145099526581,-0.301780431061108
0.697818957661368,-1.82156535936072,-0.986013297183269,-0.686988016678116,-0.549590413342493,-2.07104217394878,-1.87593642384471,-0.541145099526581,-0.301780431061108
0.303771756521804,1.02958042050823,0.986013297183269,0.549590413342493,-0.549590413342493,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
0.901959200664554,-0.395992469426243,-0.986013297183269,-1.92356644669872,-1.7861688433631,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0223732691992291,-0.395992469426243,0.986013297183269,0.549590413342493,-0.549590413342493,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.85575426607802,1.02958042050823,0,1.7861688433631,0.686988016678116,1.24262530436927,0.859804194262158,3.3550996170648,3.21899126465183
-1.35587423483139,-0.395992469426243,0.986013297183269,0.549590413342493,0.686988016678116,1.24262530436927,-0.508066114791276,1.40697725876911,3.21899126465183
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.222939952616949,1.02958042050823,0,0.549590413342493,0.686988016678116,1.24262530436927,-0.508066114791276,1.40697725876911,-0.301780431061108
0.0029876778677052,NA,NA,NA,NA,NA,NA,-0.541145099526581,NA
-1.36801704894262,1.02958042050823,0.986013297183269,0.549590413342493,0.686988016678116,-0.414208434789757,0.859804194262158,-0.541145099526581,-0.301780431061108
-0.856128286976024,1.02958042050823,0,-0.686988016678116,-0.549590413342493,-0.414208434789757,-1.87593642384471,-0.541145099526581,-0.301780431061108
1.36102757459596,-0.395992469426243,0.986013297183269,0.549590413342493,-0.549590413342493,1.24262530436927,0.859804194262158,-0.541145099526581,-0.301780431061108
1.42839296616316,-0.395992469426243,-0.986013297183269,-0.686988016678116,-0.549590413342493,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
1.85621853410451,-1.82156535936072,-1.97202659436654,-1.92356644669872,-0.549590413342493,-0.414208434789757,-1.87593642384471,-0.541145099526581,-0.301780431061108
1.38145987975126,-0.395992469426243,0.986013297183269,0.549590413342493,0.686988016678116,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
-0.758953844840336,-0.395992469426243,0.986013297183269,0.549590413342493,0.686988016678116,1.24262530436927,-0.508066114791276,-0.541145099526581,-0.301780431061108
0.106601737923643,-0.395992469426243,0,0.549590413342493,0.686988016678116,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
0.504402246555965,-0.395992469426243,0,0.549590413342493,0.686988016678116,-0.414208434789757,-0.508066114791276,-0.541145099526581,-0.301780431061108
-6.39902830369225e-05,1.02958042050823,0.986013297183269,1.7861688433631,1.92356644669872,-0.414208434789757,0.859804194262158,-0.541145099526581,-0.301780431061108
0.548099559384798,1.02958042050823,0,-0.686988016678116,0.686988016678116,-0.414208434789757,0.859804194262158,NA,NA
