"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q19_num"
-0.50666174272803,0.659409070441799,-0.322004093055819
2.10982814496234,-2.93736767742256,-0.322004093055819
-0.264144930892629,0.659409070441799,-0.322004093055819
0.345897061189473,-1.13897930349038,-0.322004093055819
-1.73749828600642,NA,-0.322004093055819
0.968671545069869,0.659409070441799,-0.322004093055819
-0.235433189274325,0.659409070441799,-0.322004093055819
NA,NA,NA
NA,NA,NA
-1.98496147734025,-1.13897930349038,-0.322004093055819
-1.09569130702244,0.659409070441799,3.00537153518764
-0.810431789408745,0.659409070441799,-0.322004093055819
-0.39544155039868,0.659409070441799,-0.322004093055819
0.58611251738258,-1.13897930349038,-0.322004093055819
0.628906848942871,0.659409070441799,-0.322004093055819
-1.25714945021915,0.659409070441799,-0.322004093055819
0.0312055803263788,0.659409070441799,-0.322004093055819
1.75581546751613,-1.13897930349038,-0.322004093055819
-0.422626113243806,0.659409070441799,3.00537153518764
NA,NA,NA
0.18579955115376,0.659409070441799,-0.322004093055819
0.19184029230017,0.659409070441799,-0.322004093055819
-0.599005492520854,0.659409070441799,-0.322004093055819
0.0747365236542503,-1.13897930349038,-0.322004093055819
1.54988097861213,-1.13897930349038,-0.322004093055819
-1.01066450449597,0.659409070441799,-0.322004093055819
0.92693172257218,-1.13897930349038,-0.322004093055819
1.17167715226109,0.659409070441799,-0.322004093055819
NA,NA,NA
-1.12067069347686,-1.13897930349038,3.00537153518764
NA,NA,NA
-0.283752151063646,0.659409070441799,-0.322004093055819
-0.607652559172992,0.659409070441799,-0.322004093055819
0.932195957393455,0.659409070441799,-0.322004093055819
0.939978565016244,-1.13897930349038,-0.322004093055819
-0.0676926710881294,0.659409070441799,-0.322004093055819
NA,NA,NA
NA,NA,NA
