"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q19_num"
-0.772817198930738,0.659409070441799,-0.653569365629045,-0.322004093055819
1.98141935746558,-2.93736767742256,0.804393065389594,-0.322004093055819
-0.0995100276844105,0.659409070441799,-2.11153179664768,-0.322004093055819
0.538671233429499,-1.13897930349038,-0.653569365629045,-0.322004093055819
-1.28400677934442,NA,NA,-0.322004093055819
0.879047221508235,0.659409070441799,0.804393065389594,-0.322004093055819
-0.318890594695384,0.659409070441799,-0.653569365629045,-0.322004093055819
NA,NA,NA,NA
NA,NA,NA,NA
-1.02737923418997,-1.13897930349038,-0.653569365629045,-0.322004093055819
-1.20743774916732,0.659409070441799,-0.653569365629045,3.00537153518764
1.11481571117183,0.659409070441799,0.804393065389594,-0.322004093055819
-0.415983349313027,0.659409070441799,0.804393065389594,-0.322004093055819
0.935900128363358,-1.13897930349038,0.804393065389594,-0.322004093055819
0.0695302434940855,0.659409070441799,0.804393065389594,-0.322004093055819
-0.312692186988871,0.659409070441799,-0.653569365629045,-0.322004093055819
0.200114525849989,0.659409070441799,0.804393065389594,-0.322004093055819
1.57857069390582,-1.13897930349038,-0.653569365629045,-0.322004093055819
-1.80064748907027,0.659409070441799,-2.11153179664768,3.00537153518764
NA,NA,NA,NA
-0.426236108349058,0.659409070441799,-0.653569365629045,-0.322004093055819
-1.49496727480054,0.659409070441799,-2.11153179664768,-0.322004093055819
-0.128606152034968,0.659409070441799,0.804393065389594,-0.322004093055819
-0.320939793632039,-1.13897930349038,-0.653569365629045,-0.322004093055819
1.61000917972038,-1.13897930349038,0.804393065389594,-0.322004093055819
0.379404704255127,0.659409070441799,NA,-0.322004093055819
0.633029781017487,-1.13897930349038,0.804393065389594,-0.322004093055819
0.0807582865629158,0.659409070441799,0.804393065389594,-0.322004093055819
NA,NA,NA,NA
-1.53677634806831,-1.13897930349038,0.804393065389594,3.00537153518764
NA,NA,NA,NA
0.300787414151775,0.659409070441799,0.804393065389594,-0.322004093055819
-1.24474508481317,0.659409070441799,0.804393065389594,-0.322004093055819
0.145772584994441,0.659409070441799,0.804393065389594,-0.322004093055819
1.40782990965569,-1.13897930349038,-0.653569365629045,-0.322004093055819
0.535974395536286,0.659409070441799,0.804393065389594,-0.322004093055819
NA,NA,NA,NA
NA,NA,NA,NA
