"PROFICIENCIA_LP_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
1.57230022115841,1.19522860933439,1.61121263165147,1.39254634130405,0.911353270720612
-2.51036670418142,-2.39045721866879,-0.991515465631671,-0.856951594648645,-1.6404358872971
-0.104442963267291,0,0.309848583009897,-0.856951594648645,-0.364541308288244
1.68367796738295,0,0.309848583009897,-0.856951594648645,-0.364541308288244
0.470373856191402,0,0.309848583009897,-0.856951594648645,-0.364541308288244
-1.33889798061679,-2.39045721866879,-2.29287951427324,-1.98170056262499,0.911353270720612
-0.110528267301469,0,-0.991515465631671,0.267797373327701,-0.364541308288244
0.219206021323813,0,-0.991515465631671,0.267797373327701,-0.364541308288244
0.461017575517913,1.19522860933439,0.309848583009897,0.267797373327701,0.911353270720612
0.610962606351543,1.19522860933439,1.61121263165147,1.39254634130405,0.911353270720612
-0.641289005493226,0,0.309848583009897,0.267797373327701,-0.364541308288244
-0.692466562259498,0,0.309848583009897,0.267797373327701,-0.364541308288244
0.521998081498889,0,0.309848583009897,0.267797373327701,-0.364541308288244
NA,NA,NA,NA,NA
0.591014593020158,0,0.309848583009897,0.267797373327701,0.911353270720612
0.711772660840871,0,-0.991515465631671,-0.856951594648645,0.911353270720612
-0.0322841209833061,0,0.309848583009897,0.267797373327701,-0.364541308288244
-1.71043235237632,1.19522860933439,0.309848583009897,-1.98170056262499,-2.91633046630596
0.600483971225366,0,0.309848583009897,0.267797373327701,0.911353270720612
-0.592898989864308,-1.19522860933439,-0.991515465631671,0.267797373327701,-0.364541308288244
0.245639387853291,0,-0.991515465631671,1.39254634130405,0.911353270720612
0.0451600039790308,1.19522860933439,1.61121263165147,1.39254634130405,0.911353270720612
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
