"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q19_num"
2.26202158874605,0.444679212657824,-0.400891862868636
0.545306599153949,-2.32221366610197,-0.400891862868636
NA,NA,NA
-0.501053928566187,-0.938767226722072,-0.400891862868636
0.168938668691262,-0.938767226722072,-0.400891862868636
-0.319082323851261,0.444679212657824,-0.400891862868636
NA,NA,NA
2.33404137936222,-0.938767226722072,-0.400891862868636
-0.625879254063653,1.82812565203772,2.40535117721182
NA,NA,NA
0.0894000686145915,-0.938767226722072,-0.400891862868636
0.985036719994916,-0.938767226722072,-0.400891862868636
NA,NA,NA
0.407088820099999,-0.938767226722072,-0.400891862868636
-0.538322571228161,0.444679212657824,-0.400891862868636
NA,NA,NA
-0.0965209567652251,1.82812565203772,-0.400891862868636
NA,NA,NA
NA,NA,NA
-0.303544026429912,0.444679212657824,-0.400891862868636
-1.10723554904839,0.444679212657824,-0.400891862868636
1.54958092471714,-0.938767226722072,-0.400891862868636
NA,NA,NA
0.141059761615477,0.444679212657824,-0.400891862868636
-1.58739694554628,0.444679212657824,2.40535117721182
0.572202366669588,-0.938767226722072,-0.400891862868636
0.201738944561665,0.444679212657824,-0.400891862868636
-0.594857336635494,0.444679212657824,-0.400891862868636
-1.08520087719762,-0.938767226722072,-0.400891862868636
-1.29400792611265,0.444679212657824,-0.400891862868636
-0.925893675584135,0.444679212657824,-0.400891862868636
0.0969286893963789,0.444679212657824,-0.400891862868636
NA,NA,NA
0.421830493437225,0.444679212657824,-0.400891862868636
-1.53248064666497,0.444679212657824,2.40535117721182
-0.0926051856702724,1.82812565203772,2.40535117721182
0.828906178303746,-0.938767226722072,-0.400891862868636
