"PROFICIENCIA_MT_SAEB","TX_RESP_Q23i_num"
0.380401818728832,-0.495348736114639
-0.445892333838227,-0.495348736114639
0.410510897810724,-0.495348736114639
-0.63831041898582,-3.46744115280247
0.899118635998573,0.990697472229278
-1.0904808753053,-0.495348736114639
-0.396336540882203,-0.495348736114639
0.149651087648068,-0.495348736114639
-0.501373749332163,-0.495348736114639
0.527720490707778,-0.495348736114639
-1.32723712842197,-0.495348736114639
-1.00537594323464,-0.495348736114639
0.529019032706899,-0.495348736114639
0.1180429751575,0.990697472229278
-0.0724798019754488,0.990697472229278
0.0815649448254036,0.990697472229278
-0.397777618429128,-0.495348736114639
NA,NA
1.53231016285754,-1.98139494445856
0.173439810965382,0.990697472229278
-1.06869869153807,NA
-1.54802561679896,-0.495348736114639
-1.07698018622602,0.990697472229278
NA,NA
NA,NA
NA,NA
-1.8905771847564,0.990697472229278
2.24766026123914,0.990697472229278
-0.547510118419865,0.990697472229278
0.633883914950912,0.990697472229278
NA,NA
NA,NA
-0.104557838977535,-0.495348736114639
-0.148371237357023,0.990697472229278
-1.68914141414121,-0.495348736114639
0.468216579687398,0.990697472229278
0.840152021777743,0.990697472229278
NA,NA
NA,NA
-1.22973580745403,-0.495348736114639
-0.106330985676239,-0.495348736114639
1.88854413450142,0.990697472229278
-1.08633935727167,0.990697472229278
-0.921356534543577,-0.495348736114639
-1.19978806874743,-0.495348736114639
0.00430134556423697,-0.495348736114639
1.9791799839084,0.990697472229278
NA,NA
1.34817982199034,0.990697472229278
-1.09129539617856,-1.98139494445856
1.50193478948245,-0.495348736114639
NA,NA
1.44858524168838,0.990697472229278
0.102631284019775,-0.495348736114639
NA,NA
0.824651042740822,0.990697472229278
0.671532048348666,0.990697472229278
0.345256773216984,0.990697472229278
-0.205397114911421,0.990697472229278
0.739970606529891,0.990697472229278
-0.4205011925987,-0.495348736114639
NA,NA
1.2220136382962,-0.495348736114639
-1.36661922945908,-1.98139494445856
1.11593322433474,-0.495348736114639
-0.667899464716343,-0.495348736114639
0.0599832804928048,-0.495348736114639
