"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.542569244761196,0.409673245199351,0.779610292256463,0.963624111659432,1.292837411057,0.409673245199351,0.658280588604383,0.165260171758799,-0.503236279740197,0.267261241912425,0.384527882536078,0.658280588604383,0,-0.467426352442802
-0.940640020476627,NA,0.779610292256463,-0.963624111659432,0.0861891607371337,-0.921764801698541,-0.658280588604383,-0.991561030552797,-0.503236279740197,0.267261241912425,0.384527882536078,0.658280588604383,0,-0.467426352442802
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.71146996510535,0.409673245199351,-0.12993504870941,-0.963624111659432,0.0861891607371337,0.409673245199351,-0.658280588604383,0.165260171758799,-0.503236279740197,0.267261241912425,-0.69215018856494,-0.658280588604383,0,-0.467426352442802
1.45547254620438,0.409673245199351,-0.12993504870941,0.963624111659432,0.0861891607371337,0.409673245199351,-0.658280588604383,0.165260171758799,-0.503236279740197,0.267261241912425,0.384527882536078,-0.658280588604383,0,-0.467426352442802
-0.718305027559626,-2.25320284859643,-1.03948038967528,0.963624111659432,0.0861891607371337,0.409673245199351,0.658280588604383,1.3220813740704,1.84519969238072,0.267261241912425,0.384527882536078,0.658280588604383,0,-0.467426352442802
0.523214576875388,0.409673245199351,-0.12993504870941,-0.963624111659432,-1.12045908958273,-0.921764801698541,0.658280588604383,-0.991561030552797,-0.503236279740197,-0.979957887012223,-1.76882825966596,-1.97484176581315,0,1.16856588110701
0.705372236553071,0.409673245199351,-1.94902573064116,-0.963624111659432,-1.12045908958273,-0.921764801698541,-0.658280588604383,-0.991561030552797,-0.503236279740197,-0.979957887012223,-0.69215018856494,-0.658280588604383,0,-0.467426352442802
-1.14770277225987,-2.25320284859643,0.779610292256463,0.963624111659432,1.292837411057,1.74111129209724,1.97484176581315,1.3220813740704,1.84519969238072,1.51448037083707,1.4612059536371,1.97484176581315,1.80277563773199,1.16856588110701
-0.084500175146419,0.409673245199351,0.779610292256463,0.963624111659432,-2.3271073399026,-0.921764801698541,-0.658280588604383,-0.991561030552797,-0.503236279740197,0.267261241912425,-1.76882825966596,-0.658280588604383,0,-2.10341858599261
-1.28825234665704,0.409673245199351,0.779610292256463,0.963624111659432,1.292837411057,1.74111129209724,1.97484176581315,1.3220813740704,1.84519969238072,1.51448037083707,0.384527882536078,0.658280588604383,1.80277563773199,1.16856588110701
-0.627853903188945,0.409673245199351,0.779610292256463,-0.963624111659432,0.0861891607371337,-0.921764801698541,-0.658280588604383,-0.991561030552797,-0.503236279740197,0.267261241912425,0.384527882536078,-0.658280588604383,-1.80277563773199,-0.467426352442802
0.945947315489149,0.409673245199351,-0.12993504870941,-0.963624111659432,0.0861891607371337,-0.921764801698541,-0.658280588604383,-0.991561030552797,-0.503236279740197,0.267261241912425,0.384527882536078,0.658280588604383,0,-0.467426352442802
-0.77461148442854,0.409673245199351,-1.94902573064116,0.963624111659432,0.0861891607371337,0.409673245199351,-0.658280588604383,1.3220813740704,-0.503236279740197,-2.22717701593687,1.4612059536371,-0.658280588604383,0,1.16856588110701
0.782958334250936,0.409673245199351,0.779610292256463,-0.963624111659432,0.0861891607371337,NA,-0.658280588604383,0.165260171758799,-0.503236279740197,-0.979957887012223,-0.69215018856494,0.658280588604383,-1.80277563773199,1.16856588110701
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
