"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.31684338594316,1.82179947411998,-0.370138274054947,0.409673245199351,-1.47196014438797,0.963624111659432,1.292837411057,0.409673245199351,0.658280588604383,1.14017542509914,0.165260171758799,-0.503236279740197,0.384527882536078,0.670981706320262,0,-0.467426352442802
0.224794705354987,0.479420914242099,-0.370138274054947,NA,1.47196014438797,-0.963624111659432,0.0861891607371337,-0.921764801698541,-0.658280588604383,-1.14017542509914,-0.991561030552797,-0.503236279740197,0.384527882536078,0.670981706320262,0,-0.467426352442802
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.884623669806572,0.479420914242099,-0.370138274054947,0.409673245199351,0,-0.963624111659432,0.0861891607371337,0.409673245199351,-0.658280588604383,0,0.165260171758799,-0.503236279740197,-0.69215018856494,-0.503236279740196,0,-0.467426352442802
0.163929856391105,-0.862957645635778,-0.370138274054947,0.409673245199351,0,0.963624111659432,0.0861891607371337,0.409673245199351,-0.658280588604383,0,0.165260171758799,-0.503236279740197,0.384527882536078,0.670981706320262,0,-0.467426352442802
-0.67572581091043,-0.862957645635778,-0.370138274054947,-2.25320284859643,-1.47196014438797,0.963624111659432,0.0861891607371337,0.409673245199351,0.658280588604383,1.14017542509914,1.3220813740704,1.84519969238072,0.384527882536078,-0.503236279740196,0,-0.467426352442802
-0.736728389207946,-0.862957645635778,-0.370138274054947,0.409673245199351,1.47196014438797,-0.963624111659432,-1.12045908958273,-0.921764801698541,0.658280588604383,0,-0.991561030552797,-0.503236279740197,-1.76882825966596,-1.67745426580065,0,1.16856588110701
1.62000771939088,0.479420914242099,1.3571736715348,0.409673245199351,1.47196014438797,-0.963624111659432,-1.12045908958273,-0.921764801698541,-0.658280588604383,0,-0.991561030552797,-0.503236279740197,-0.69215018856494,-1.67745426580065,0,-0.467426352442802
-1.51623113272535,-0.862957645635778,-2.0974502196447,-2.25320284859643,0,0.963624111659432,1.292837411057,1.74111129209724,1.97484176581315,1.14017542509914,1.3220813740704,1.84519969238072,1.4612059536371,1.84519969238072,1.80277563773199,1.16856588110701
0.0295375409141683,1.82179947411998,-0.370138274054947,0.409673245199351,0,0.963624111659432,-2.3271073399026,-0.921764801698541,-0.658280588604383,0,-0.991561030552797,-0.503236279740197,-1.76882825966596,0.670981706320262,0,-2.10341858599261
-0.879198058059835,-0.862957645635778,-0.370138274054947,0.409673245199351,0,0.963624111659432,1.292837411057,1.74111129209724,1.97484176581315,1.14017542509914,1.3220813740704,1.84519969238072,0.384527882536078,-0.503236279740196,1.80277563773199,1.16856588110701
0.447940843481935,0.479420914242099,1.3571736715348,0.409673245199351,0,-0.963624111659432,0.0861891607371337,-0.921764801698541,-0.658280588604383,0,-0.991561030552797,-0.503236279740197,0.384527882536078,-0.503236279740196,-1.80277563773199,-0.467426352442802
0.8426580261663,-0.862957645635778,-0.370138274054947,0.409673245199351,0,-0.963624111659432,0.0861891607371337,-0.921764801698541,-0.658280588604383,0,-0.991561030552797,-0.503236279740197,0.384527882536078,0.670981706320262,0,-0.467426352442802
-1.53239568206741,-0.862957645635778,1.3571736715348,0.409673245199351,-1.47196014438797,0.963624111659432,0.0861891607371337,0.409673245199351,-0.658280588604383,-2.28035085019828,1.3220813740704,-0.503236279740197,1.4612059536371,0.670981706320262,0,1.16856588110701
1.44363009740819,0.479420914242099,1.3571736715348,0.409673245199351,0,-0.963624111659432,0.0861891607371337,NA,-0.658280588604383,-1.14017542509914,0.165260171758799,-0.503236279740197,-0.69215018856494,-0.503236279740196,-1.80277563773199,1.16856588110701
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
