"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num"
1.11048595414129,1.09068252838485,0.871810134176536
-1.7932079979551,-1.15484032417219,0.871810134176536
NA,NA,NA
NA,NA,NA
1.97119047504137,-0.032078897893672,0.871810134176536
-0.399487819608648,1.09068252838485,-0.301780431061109
NA,NA,NA
-0.292281063508688,-1.15484032417219,-1.47537099629875
-0.796060379874612,-0.032078897893672,0.871810134176536
NA,NA,NA
-2.06769431621425,-1.15484032417219,-1.47537099629875
NA,NA,NA
0.952960099033609,-0.032078897893672,0.871810134176536
-1.4023538456085,1.09068252838485,-2.6489615615364
1.3074188549808,1.09068252838485,0.871810134176536
-1.74247297704133,-0.032078897893672,-1.47537099629875
-0.0736296696927108,-1.15484032417219,0.871810134176536
-0.355519636488018,-1.15484032417219,-0.301780431061109
0.716850722543638,1.09068252838485,0.871810134176536
0.153399442752953,1.09068252838485,0.871810134176536
1.17825118363289,-1.15484032417219,0.871810134176536
1.29102655239789,1.09068252838485,-0.301780431061109
NA,NA,NA
-1.89708735924858,-1.15484032417219,0.871810134176536
-0.4293943961729,-1.15484032417219,-0.301780431061109
-0.841643766165148,-1.15484032417219,-1.47537099629875
0.381173130904597,1.09068252838485,0.871810134176536
NA,NA,NA
-0.235875062994098,1.09068252838485,0.871810134176536
-0.445510851743543,-1.15484032417219,-0.301780431061109
0.557578214480919,-0.032078897893672,-0.301780431061109
0.360317735535302,2.21344395466337,-0.301780431061109
0.62399976548152,-0.032078897893672,0.871810134176536
0.572822966893814,-1.15484032417219,0.871810134176536
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.471840042256927,-0.032078897893672,-1.47537099629875
-0.372388197621401,1.09068252838485,-0.301780431061109
NA,NA,NA
0.505651442160051,-0.032078897893672,-0.301780431061109
NA,NA,NA
0.292591309253599,-0.032078897893672,-0.301780431061109
0.90777861151329,-0.032078897893672,0.871810134176536
-0.621620686702648,-1.15484032417219,-0.301780431061109
0.298348481266717,-0.032078897893672,0.871810134176536
1.05622312688284,1.09068252838485,-1.47537099629875
