"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
-0.810213181978906,-2.47822598041927,0.865093692483186,-0.830626272891086,-1.64406597451698,1.78218699248717
-0.712809944917989,-0.190632767724559,0.865093692483186,0.288913486222987,-0.458809109167529,1.78218699248717
-0.795341445095234,-0.190632767724559,-1.29764053872478,-0.830626272891086,0.726447756181921,1.78218699248717
1.19428576380942,0.953163838622797,0.865093692483186,-1.95016603200516,0.726447756181921,1.78218699248717
-0.948626730077554,0.953163838622797,0.865093692483186,-0.830626272891086,-1.64406597451698,1.78218699248717
-1.39611887506456,0.953163838622797,-0.216273423120797,-0.830626272891086,-1.64406597451698,1.78218699248717
-0.613054241978655,-1.33442937407192,-1.29764053872478,-0.830626272891086,-0.458809109167529,-0.542404736843922
0.702639856708976,NA,NA,1.40845324533706,-0.458809109167529,NA
1.89744634726365,0.953163838622797,0.865093692483186,1.40845324533706,1.91170462153137,-0.542404736843922
NA,NA,NA,NA,NA,NA
-0.0461762203389032,-0.190632767724559,0.865093692483186,0.288913486222987,0.726447756181921,-0.542404736843922
0.787620625443712,-0.190632767724559,-1.29764053872478,0.288913486222987,0.726447756181921,-0.542404736843922
0.116575536599001,0.953163838622797,0.865093692483186,0.288913486222987,0.726447756181921,-0.542404736843922
-0.32144191063505,-0.190632767724559,0.865093692483186,1.40845324533706,0.726447756181921,-0.542404736843922
NA,NA,NA,NA,NA,NA
-0.87426187631117,0.953163838622797,-0.216273423120797,1.40845324533706,0.726447756181921,-0.542404736843922
0.969145633653803,-0.190632767724559,0.865093692483186,1.40845324533706,0.726447756181921,-0.542404736843922
-1.32370682559428,-1.33442937407192,-1.29764053872478,0.288913486222987,0.726447756181921,-0.542404736843922
1.91563870768142,0.953163838622797,0.865093692483186,0.288913486222987,-0.458809109167529,-0.542404736843922
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.730529546326804,-1.33442937407192,-2.37900765432876,1.40845324533706,1.91170462153137,-0.542404736843922
0.324999257420298,0.953163838622797,-1.29764053872478,0.288913486222987,0.726447756181921,-0.542404736843922
0.383676655628623,-0.190632767724559,0.865093692483186,0.288913486222987,-0.458809109167529,-0.542404736843922
-1.02618863346752,-0.190632767724559,-0.216273423120797,-0.830626272891086,-0.458809109167529,-0.542404736843922
0.986933228755894,0.953163838622797,-0.216273423120797,-0.830626272891086,-0.458809109167529,-0.542404736843922
0.375547100085912,0.953163838622797,0.865093692483186,-1.95016603200516,-1.64406597451698,-0.542404736843922
-1.25658882453262,-1.33442937407192,-0.216273423120797,-0.830626272891086,-1.64406597451698,-0.542404736843922
NA,NA,NA,NA,NA,NA
-0.537780942367508,-1.33442937407192,0.865093692483186,-0.830626272891086,0.726447756181921,-0.542404736843922
1.64566603756922,0.953163838622797,-1.29764053872478,0.288913486222987,0.726447756181921,-0.542404736843922
1.63681550958185,-0.190632767724559,0.865093692483186,1.40845324533706,-0.458809109167529,-0.542404736843922
0.378888325503433,-0.190632767724559,0.865093692483186,0.288913486222987,0.726447756181921,-0.542404736843922
-0.67034942580358,0.953163838622797,-0.216273423120797,-0.830626272891086,-0.458809109167529,-0.542404736843922
-0.576051539420543,-1.33442937407192,-1.29764053872478,-0.830626272891086,-0.458809109167529,-0.542404736843922
-0.676638421794326,0.953163838622797,-0.216273423120797,0.288913486222987,-0.458809109167529,1.78218699248717
