"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.8642957028238,-1.12935717692125,-1.6431676725155,-0.0873022746804797,-0.713477241231741,-0.493874753570335,0.331496772065898,1.76831125017246,-0.849836585598797,-0.977276738658136,2.22713828208673
-0.626371791081602,0.395275011922436,-1.6431676725155,0.916673884145037,1.34767923343773,-0.493874753570335,-0.745867737148271,-1.04018308833674,-0.849836585598797,-0.977276738658136,2.22713828208673
-1.01878171057815,1.91990720076612,-0.547722557505166,-0.0873022746804797,0.317100996102996,1.84080589967125,1.40886128128007,0.364064080917858,0.424918292799399,1.4214934380482,0.842700971600384
-1.52860903670659,-1.12935717692125,0.547722557505166,-1.091278433506,0.317100996102996,0.673465573050457,1.40886128128007,0.364064080917858,-0.849836585598797,0.222108349695031,-0.541736338885961
1.09707307784186,0.395275011922436,NA,0.916673884145037,0.317100996102996,-0.493874753570335,0.331496772065898,0.364064080917858,0.424918292799399,0.222108349695031,-0.541736338885961
-0.667491513544208,1.91990720076612,NA,NA,1.34767923343773,1.84080589967125,1.40886128128007,1.76831125017246,-0.849836585598797,1.4214934380482,NA
0.465564821004502,-1.12935717692125,1.6431676725155,-0.0873022746804797,-0.713477241231741,-0.493874753570335,-0.745867737148271,-1.04018308833674,1.69967317119759,-0.977276738658136,-0.541736338885961
1.33728757155441,-1.12935717692125,NA,NA,0.317100996102996,-1.66121508019113,-0.745867737148271,-1.04018308833674,0.424918292799399,-2.1766618270113,NA
0.878717983905908,0.395275011922436,-0.547722557505166,-0.0873022746804797,-0.713477241231741,0.673465573050457,-0.745867737148271,-1.04018308833674,0.424918292799399,-0.977276738658136,-0.541736338885961
-2.04952597131511,0.395275011922436,-1.6431676725155,-2.09525459233151,1.34767923343773,0.673465573050457,0.331496772065898,0.364064080917858,-2.12459146399699,0.222108349695031,0.842700971600384
0.317092591452649,0.395275011922436,-0.547722557505166,0.916673884145037,NA,NA,NA,0.364064080917858,-0.849836585598797,0.222108349695031,-0.541736338885961
0.809742211713799,0.395275011922436,1.6431676725155,0.916673884145037,0.317100996102996,-0.493874753570335,-0.745867737148271,-1.04018308833674,0.424918292799399,0.222108349695031,-0.541736338885961
-0.47046227233613,0.395275011922436,NA,NA,1.34767923343773,-0.493874753570335,0.331496772065898,0.364064080917858,0.424918292799399,0.222108349695031,NA
-0.435672785966065,0.395275011922436,-0.547722557505166,-1.091278433506,-0.713477241231741,-1.66121508019113,-0.745867737148271,0.364064080917858,0.424918292799399,1.4214934380482,2.22713828208673
0.942443118139881,-1.12935717692125,-0.547722557505166,-0.0873022746804797,-0.713477241231741,-0.493874753570335,0.331496772065898,0.364064080917858,-0.849836585598797,0.222108349695031,0.842700971600384
1.26432585246344,-1.12935717692125,-0.547722557505166,0.916673884145037,-1.74405547856648,-1.66121508019113,-0.745867737148271,-1.04018308833674,0.424918292799399,-2.1766618270113,-0.541736338885961
0.338276793971041,0.395275011922436,0.547722557505166,-1.091278433506,-1.74405547856648,0.673465573050457,0.331496772065898,-1.04018308833674,1.69967317119759,0.222108349695031,-0.541736338885961
-0.401873793506991,0.395275011922436,-0.547722557505166,-2.09525459233151,-0.713477241231741,-0.493874753570335,-0.745867737148271,-1.04018308833674,-0.849836585598797,0.222108349695031,-0.541736338885961
0.0988974164766629,0.395275011922436,-0.547722557505166,0.916673884145037,1.34767923343773,-0.493874753570335,0.331496772065898,0.364064080917858,0.424918292799399,0.222108349695031,-0.541736338885961
0.64552605179371,1.91990720076612,0.547722557505166,-1.091278433506,-0.713477241231741,-0.493874753570335,-0.745867737148271,-2.44443025759134,-2.12459146399699,-0.977276738658136,-0.541736338885961
-0.184739968651306,0.395275011922436,0.547722557505166,0.916673884145037,-1.74405547856648,1.84080589967125,1.40886128128007,0.364064080917858,0.424918292799399,1.4214934380482,-0.541736338885961
1.13746393729568,-1.12935717692125,0.547722557505166,0.916673884145037,0.317100996102996,-0.493874753570335,0.331496772065898,0.364064080917858,1.69967317119759,0.222108349695031,-0.541736338885961
-0.451506961058595,-1.12935717692125,0.547722557505166,-0.0873022746804797,1.34767923343773,-0.493874753570335,-1.82323224636244,0.364064080917858,-0.849836585598797,0.222108349695031,-0.541736338885961
0.349333286452794,-1.12935717692125,0.547722557505166,0.916673884145037,-0.713477241231741,0.673465573050457,-1.82323224636244,0.364064080917858,0.424918292799399,0.222108349695031,-0.541736338885961
0.785779603893476,-1.12935717692125,1.6431676725155,-0.0873022746804797,0.317100996102996,0.673465573050457,-0.745867737148271,0.364064080917858,0.424918292799399,-0.977276738658136,-0.541736338885961
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.643667304929841,0.395275011922436,0.547722557505166,0.916673884145037,0.317100996102996,0.673465573050457,1.40886128128007,1.76831125017246,0.424918292799399,1.4214934380482,-0.541736338885961
-2.41186011532111,0.395275011922436,NA,NA,0.317100996102996,0.673465573050457,1.40886128128007,0.364064080917858,0.424918292799399,0.222108349695031,NA
