"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num"
-0.197465067732257,-1.25902316058341,0.449088713139071,-2.71639900040693,-1.46926177338491,-0.72379948184049
0.841320229664378,0.0786889475364634,0.449088713139071,0.582085500087199,0.734630886692453,-0.72379948184049
1.59187293442713,0.0786889475364634,0.449088713139071,0.582085500087199,0.734630886692453,-0.72379948184049
1.48287966081144,-1.25902316058341,0.449088713139071,-1.06715675015986,-0.367315443346227,-0.72379948184049
0.655806246805302,-1.25902316058341,0.449088713139071,0.582085500087199,0.734630886692453,-0.72379948184049
-0.739504596811042,-1.25902316058341,-2.09574732798234,-1.06715675015986,-0.367315443346227,1.57532828400577
0.440970201197453,0.0786889475364634,0.449088713139071,0.582085500087199,1.83657721673113,-0.72379948184049
-1.92589438321417,1.41640105565634,0.449088713139071,0.582085500087199,-0.367315443346227,0.0425764401082641
NA,NA,NA,NA,NA,NA
-0.946982714916725,0.0786889475364634,-2.09574732798234,-1.06715675015986,-1.46926177338491,1.57532828400577
0.113521136113194,0.0786889475364634,0.449088713139071,0.582085500087199,0.734630886692453,0.808952362057018
-0.958198698438203,1.41640105565634,0.449088713139071,-1.06715675015986,-1.46926177338491,-0.72379948184049
-0.0444543305994508,1.41640105565634,0.449088713139071,0.582085500087199,0.734630886692453,-0.72379948184049
-0.864662497396168,0.0786889475364634,0.449088713139071,0.582085500087199,0.734630886692453,-0.72379948184049
0.0160055399204973,0.0786889475364634,-2.09574732798234,0.582085500087199,-0.367315443346227,1.57532828400577
1.58345946895439,-1.25902316058341,0.449088713139071,0.582085500087199,-1.46926177338491,-0.72379948184049
-0.707265948336917,1.41640105565634,0.449088713139071,0.582085500087199,0.734630886692453,-0.72379948184049
0.535056077136073,0.0786889475364634,0.449088713139071,0.582085500087199,0.734630886692453,0.808952362057018
NA,NA,NA,NA,NA,NA
-0.876463257584926,NA,NA,NA,-0.367315443346227,1.57532828400577
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
