"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23d_num"
2.00456796312251,-0.33967151834786,0.656403571179311,-0.172712319926939
-1.34759337539033,-1.50425958125481,-2.36305285624552,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.05021174741514,-0.33967151834786,NA,NA
0.0640781938474666,1.98950460746604,0.656403571179311,-0.172712319926939
-0.715781742018254,-1.50425958125481,-0.853324642533104,-0.172712319926939
1.40216109504425,-0.33967151834786,0.656403571179311,-0.172712319926939
NA,NA,NA,NA
-0.0562263808033463,-0.33967151834786,0.656403571179311,-0.172712319926939
0.743344627901655,-0.33967151834786,-2.36305285624552,-0.172712319926939
-1.00934870613934,-0.33967151834786,-0.853324642533104,-0.172712319926939
NA,NA,NA,NA
1.50610045073954,0.824916544559088,0.656403571179311,-0.172712319926939
1.00309366484984,-0.33967151834786,0.656403571179311,-2.07254783912327
0.480304447887243,1.98950460746604,0.656403571179311,1.72712319926939
-1.16030500567041,0.824916544559088,-0.853324642533104,1.72712319926939
0.274743537928885,-0.33967151834786,-0.853324642533104,-2.07254783912327
-0.298362068355499,0.824916544559088,0.656403571179311,-0.172712319926939
-0.00144567392366659,-0.33967151834786,-0.853324642533104,1.72712319926939
0.0185699912803225,0.824916544559088,0.656403571179311,-0.172712319926939
-1.04283347210818,-1.50425958125481,-0.853324642533104,-0.172712319926939
1.09769390528004,0.824916544559088,0.656403571179311,-0.172712319926939
NA,NA,NA,NA
0.586276065639048,0.824916544559088,0.656403571179311,-0.172712319926939
0.306735039191095,-0.33967151834786,0.656403571179311,-0.172712319926939
-1.96965298648684,-1.50425958125481,0.656403571179311,1.72712319926939
-0.540860678093392,-0.33967151834786,0.656403571179311,-0.172712319926939
NA,NA,NA,NA
-0.295047146307487,0.824916544559088,0.656403571179311,-0.172712319926939
