"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA
-2.09892277209527,0.540474745331175,0.707567587218634,1.47920052326728,1.44115338424578
NA,NA,NA,NA,NA
0.564749622205701,-0.86475959252988,-0.442229742011646,-0.924500327042048,-1.68134561495342
-0.327762594260306,1.2430919142617,-0.442229742011646,1.47920052326728,1.44115338424578
0.311267861689842,-0.86475959252988,-0.442229742011646,-0.924500327042048,0.400320384512718
NA,NA,NA,NA,NA
1.03813664594026,-0.86475959252988,-1.59202707124193,0.277350098112615,-1.68134561495342
0.441363162353944,-0.86475959252988,1.85736491644891,-0.924500327042048,-0.640512615220349
-0.269522726749743,-0.86475959252988,-0.442229742011646,0.277350098112615,0.400320384512718
-0.133381530701913,-0.86475959252988,-0.442229742011646,-0.924500327042048,-0.640512615220349
NA,NA,NA,NA,NA
-1.45527804709577,1.2430919142617,0.707567587218634,-0.924500327042048,0.400320384512718
0.00918650444852572,0.540474745331175,0.707567587218634,0.277350098112615,0.400320384512718
-0.39119953758865,1.2430919142617,0.707567587218634,1.47920052326728,-0.640512615220349
0.536752503138801,-0.86475959252988,-1.59202707124193,-0.924500327042048,0.400320384512718
1.77461090871459,1.2430919142617,0.707567587218634,0.277350098112615,0.400320384512718
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
