"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
1.11750963290486,0.702791345882917,1.48566277806261,-1.11540616072808,-0.499430038204715,1.58939928173157,-0.328654738718659
0.570752103040341,-0.404105023882677,1.48566277806261,-1.11540616072808,-0.499430038204715,-1.3848231365582,-0.328654738718659
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.153024910427592,-0.404105023882677,0.699135424970641,-1.11540616072808,-1.60162046734615,0.597991808968314,-0.328654738718659
-1.82500479833971,-1.51100139364827,-0.873919281213301,1.08054971820533,1.70495082007816,1.58939928173157,-0.328654738718659
NA,NA,NA,NA,NA,NA,NA
-0.211257590778537,-0.404105023882677,1.48566277806261,-1.11540616072808,-0.499430038204715,-0.393415663794944,-0.328654738718659
-1.9295032933765,-0.404105023882677,-0.0873919281213302,1.08054971820533,0.602760390936725,0.597991808968314,-0.328654738718659
-0.323085335108529,-0.404105023882677,0.699135424970641,1.08054971820533,1.70495082007816,0.597991808968314,-0.328654738718659
NA,NA,NA,NA,NA,NA,NA
-0.181220862779924,0.702791345882917,-0.873919281213301,-0.383420867750279,-1.60162046734615,0.597991808968314,-0.328654738718659
0.466184350808593,-1.51100139364827,1.48566277806261,1.08054971820533,0.602760390936725,1.58939928173157,-0.328654738718659
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.32656035247176,0.702791345882917,-0.873919281213301,1.08054971820533,-0.499430038204715,-0.393415663794944,1.97192843231195
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.25360984046225,1.80968771564851,-0.873919281213301,-1.11540616072808,1.70495082007816,0.597991808968314,-0.328654738718659
0.164269674274335,-0.404105023882677,-0.873919281213301,1.08054971820533,-0.499430038204715,-1.3848231365582,4.27251160334257
0.555048028931948,-0.404105023882677,0.699135424970641,1.08054971820533,0.602760390936725,-1.3848231365582,-0.328654738718659
-0.251926050326954,-0.404105023882677,-0.873919281213301,1.08054971820533,-0.499430038204715,0.597991808968314,-0.328654738718659
-1.5739123331672,-0.404105023882677,-0.873919281213301,-1.11540616072808,1.70495082007816,1.58939928173157,4.27251160334257
-2.37826281965035,-1.51100139364827,-0.873919281213301,1.08054971820533,1.70495082007816,0.597991808968314,-0.328654738718659
-0.293683214022482,0.702791345882917,-0.0873919281213302,-1.11540616072808,-0.499430038204715,0.597991808968314,-0.328654738718659
-0.0443277011661467,-1.51100139364827,-0.873919281213301,0.348564425227526,-0.499430038204715,-1.3848231365582,-0.328654738718659
-1.26452311353384,-1.51100139364827,-0.873919281213301,-1.11540616072808,1.70495082007816,0.597991808968314,1.97192843231195
-1.35745782065594,0.702791345882917,-0.873919281213301,1.08054971820533,-1.60162046734615,NA,1.97192843231195
