"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA
1.26591764198909,-0.50031279327426,-0.869510429550315,-1.08530392765557,-0.141233170716508,1.13183291683622,0.409553928684458,-0.811679449913428
-0.3699025223195,-0.50031279327426,-0.869510429550315,0.155043418236511,0.988632195015556,-0.242535625036333,-0.750848869254839,1.1595420713049
0.352243298029815,1.20075070385822,1.21731460137044,1.39539076412859,0.988632195015556,1.13183291683622,-0.750848869254839,1.1595420713049
-1.94261120613619,-2.20137629040674,-0.869510429550315,-1.08530392765557,-1.27109853644857,-1.61690416690889,-1.91125166719413,1.1595420713049
0.349431043179683,1.20075070385822,1.21731460137044,0.155043418236511,0.988632195015556,-0.242535625036333,0.409553928684458,-0.811679449913428
0.50874222551042,-0.50031279327426,-0.869510429550315,0.155043418236511,0.988632195015556,-0.242535625036333,0.409553928684458,-0.811679449913428
-1.7994763656327,-0.50031279327426,-0.869510429550315,-1.08530392765557,-0.141233170716508,1.13183291683622,1.56995672662375,1.1595420713049
1.71562042800595,1.20075070385822,1.21731460137044,0.155043418236511,-0.141233170716508,1.13183291683622,1.56995672662375,1.1595420713049
-0.232794901627761,-0.50031279327426,-0.869510429550315,-1.08530392765557,0.988632195015556,-1.61690416690889,-1.91125166719413,-0.811679449913428
-0.234139561910531,-0.50031279327426,-0.173902085910063,0.155043418236511,-1.27109853644857,-1.61690416690889,0.409553928684458,-0.811679449913428
-0.513220085267309,-0.50031279327426,1.21731460137044,-1.08530392765557,-1.27109853644857,1.13183291683622,-0.750848869254839,1.1595420713049
0.394943694576934,1.20075070385822,1.21731460137044,0.155043418236511,0.988632195015556,-0.242535625036333,0.409553928684458,-0.811679449913428
-1.08984975594718,-0.50031279327426,NA,NA,NA,-0.242535625036333,0.409553928684458,-0.811679449913428
0.269915329690064,-0.50031279327426,-0.869510429550315,-1.08530392765557,-0.141233170716508,1.13183291683622,0.409553928684458,-0.811679449913428
1.41440174142872,1.20075070385822,1.21731460137044,1.39539076412859,0.988632195015556,-0.242535625036333,0.409553928684458,-0.811679449913428
0.014093096631164,-0.50031279327426,-0.869510429550315,1.39539076412859,-1.27109853644857,-0.242535625036333,-0.750848869254839,-0.811679449913428
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.103314100200674,1.20075070385822,-0.173902085910063,1.39539076412859,-1.27109853644857,-0.242535625036333,0.409553928684458,1.1595420713049
NA,NA,NA,NA,NA,NA,NA,NA
