"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.204029257292235,0.471404520791032,0.724568837309472,0.611775290321498,-1.4213381090374,-1.4213381090374,-0.933333333333333,0.50395263067897,-0.438397299480953,0,-0.957894944142799,0.333333333333333,1.05409255338946,0,0.942809041582063,-1.41421356237309,-0.611775290321498
0.122056084997608,-2.35702260395516,0.724568837309472,0.611775290321498,-0.14213381090374,-0.14213381090374,-0.933333333333333,0.50395263067897,-0.438397299480953,-1.41421356237309,0.11973686801785,0.333333333333333,-0.843274042711568,0,-1.88561808316413,0,-0.611775290321498
0.258309302695837,0.471404520791032,0.724568837309472,0.611775290321498,1.13707048722992,1.13707048722992,0.266666666666667,-0.629940788348712,-0.438397299480953,0,0.11973686801785,0.333333333333333,1.05409255338946,0,0.942809041582063,0,-0.611775290321498
-1.06858370827481,0.471404520791032,NA,0.611775290321498,-0.14213381090374,-0.14213381090374,1.46666666666667,-1.76383420737639,-0.438397299480953,0,0.11973686801785,0.333333333333333,1.05409255338946,1.41421356237309,0.942809041582063,0,0.764719112901873
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.924222019744207,0.471404520791032,0.724568837309472,0.611775290321498,-1.4213381090374,1.13707048722992,0.266666666666667,0.50395263067897,1.53439054818333,1.41421356237309,1.1973686801785,1.83333333333333,1.05409255338946,1.41421356237309,0.942809041582063,1.41421356237309,2.14121351612524
-1.37802814103325,0.471404520791032,0.724568837309472,-0.764719112901872,-0.14213381090374,1.13707048722992,1.46666666666667,1.63784604970665,1.53439054818333,1.41421356237309,1.1973686801785,0.333333333333333,-0.843274042711568,0,-0.471404520791032,1.41421356237309,0.764719112901873
1.15054592124826,0.471404520791032,-1.20761472884912,-0.764719112901872,-0.14213381090374,-1.4213381090374,-0.933333333333333,-0.629940788348712,-1.4247912233131,-1.41421356237309,-2.03552675630345,-1.16666666666667,-0.843274042711568,0,-0.471404520791032,-1.41421356237309,-0.611775290321498
1.55541109911424,-0.942809041582063,-1.20761472884912,-2.14121351612524,1.13707048722992,-0.14213381090374,-0.933333333333333,-0.629940788348712,-0.438397299480953,0,0.11973686801785,-1.16666666666667,-0.843274042711568,-1.41421356237309,-0.471404520791032,0,-0.611775290321498
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48854071828855,0.471404520791032,-1.20761472884912,0.611775290321498,1.13707048722992,-0.14213381090374,0.266666666666667,0.50395263067897,0.547996624351191,0,0.11973686801785,-1.16666666666667,-0.843274042711568,-1.41421356237309,-0.471404520791032,0,-0.611775290321498
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
