"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.749748671720348,-0.809858287198526,-1.22474487139159,-2.10350877437666,-0.809173593712687,-0.462789860334753,-1.09824421276745,0.777300330757555,1.06099178353461,0.967511243604198,1.07046186021009,0.872524747516223,0.921764801698541,1.09815997695581,0.0892051550175081,1.02353263143832,0.946099833582532,-1.24887217024511,-1.22474487139159,-0.815572419249648,-1.2152872405004,1.88034951158403,-0.288675134594813
-0.677550064620254,0.359937016532678,-1.22474487139159,0.500835422470633,-0.809173593712687,-0.462789860334753,-0.21964884255349,0.777300330757555,1.06099178353461,0.967511243604198,1.07046186021009,0.872524747516223,0.921764801698541,1.09815997695581,1.24887217024511,1.02353263143832,0.946099833582532,1.07046186021009,1.22474487139159,0.699062073642556,0.75955452531275,1.88034951158403,-0.288675134594813
0.304509336246088,-0.809858287198526,-1.22474487139159,-2.10350877437666,-0.809173593712687,-0.462789860334753,-0.21964884255349,-0.0647750275631297,-0.318297535060383,-0.0806259369670167,-0.0892051550175081,-0.623231962511588,-0.409673245199351,-0.48807110086925,-2.2301288754377,-2.04706526287664,-2.1287246255607,-0.0892051550175081,0,0.699062073642556,0.75955452531275,-0.626783170528009,-0.288675134594813
-0.374350467021434,-0.809858287198526,0,0.500835422470633,1.13284303119776,-0.462789860334753,-1.09824421276745,0.777300330757555,-0.318297535060383,-2.17690029810945,-1.24887217024511,-0.623231962511588,-0.409673245199351,-0.48807110086925,0.0892051550175081,-0.511766315719159,-0.591312395989083,-0.0892051550175081,0,-0.815572419249648,-1.2152872405004,-0.626783170528009,-0.288675134594813
0.86174087722656,1.52973232026388,1.22474487139159,0.500835422470633,1.13284303119776,2.86929713407547,1.53754189787443,-1.7489257442045,-0.318297535060383,-0.0806259369670167,-1.24887217024511,0.872524747516223,-0.409673245199351,-0.48807110086925,1.24887217024511,1.02353263143832,0.946099833582532,-0.0892051550175081,0,0.699062073642556,0.75955452531275,-0.626783170528009,3.17542648054294
-0.940656396250857,-0.809858287198526,0,0.500835422470633,-0.809173593712687,-0.462789860334753,-1.09824421276745,0.777300330757555,1.06099178353461,-1.12876311753823,-0.0892051550175081,NA,0.921764801698541,-0.48807110086925,0.0892051550175081,1.02353263143832,0.946099833582532,-2.40853918547271,1.22474487139159,-2.33020691214185,-1.2152872405004,0.626783170528009,-0.288675134594813
-1.06198834587203,-0.809858287198526,0,-0.801336675953013,-0.809173593712687,-0.462789860334753,-0.21964884255349,0.777300330757555,-0.318297535060383,-0.0806259369670167,-0.0892051550175081,-0.623231962511588,-0.409673245199351,-0.48807110086925,0.0892051550175081,-0.511766315719159,-0.591312395989083,-0.0892051550175081,0,-0.815572419249648,-1.2152872405004,-0.626783170528009,-0.288675134594813
1.14320173281452,1.52973232026388,1.22474487139159,0.500835422470633,1.13284303119776,0.647905804468655,0.658946527660469,-0.906850385883814,-0.318297535060383,-0.0806259369670167,-0.0892051550175081,-0.623231962511588,-0.409673245199351,-0.48807110086925,-1.07046186021009,-0.511766315719159,-0.591312395989083,-0.0892051550175081,0,0.699062073642556,0.75955452531275,-0.626783170528009,-0.288675134594813
-0.524437875960491,-0.809858287198526,-1.22474487139159,0.500835422470633,1.13284303119776,0.647905804468655,0.658946527660469,-0.0647750275631297,-0.318297535060383,0.967511243604198,1.07046186021009,0.872524747516223,0.921764801698541,1.09815997695581,0.0892051550175081,-0.511766315719159,-0.591312395989083,1.07046186021009,1.22474487139159,0.699062073642556,0.75955452531275,-0.626783170528009,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
