"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
0.0879461982860575,-0.291647914188641,-0.148992387392971,-0.49228623499382
1.19376654152012,-0.291647914188641,-1.78790864871565,-0.49228623499382
-1.48998351418699,-0.291647914188641,-0.148992387392971,-0.49228623499382
-0.138591429107761,-0.291647914188641,-0.148992387392971,1.05489907498676
-0.977558198912318,-0.291647914188641,-0.148992387392971,1.05489907498676
0.120459806589645,-0.291647914188641,-0.148992387392971,-0.49228623499382
-0.915705251589177,-0.291647914188641,-0.148992387392971,-2.0394715449744
1.26932564153233,1.84710345652806,1.48992387392971,1.05489907498676
-1.34020654895826,-0.291647914188641,-0.148992387392971,1.05489907498676
-0.440343246436369,-0.291647914188641,-0.148992387392971,-0.49228623499382
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.785985974670915,1.84710345652806,1.48992387392971,1.05489907498676
NA,NA,NA,NA
0.206000616993193,-2.43039928490534,-1.78790864871565,-0.49228623499382
NA,1.84710345652806,1.48992387392971,1.05489907498676
-1.28844790189646,-0.291647914188641,-0.148992387392971,-0.49228623499382
NA,NA,NA,NA
NA,NA,NA,NA
0.637144053649115,-0.291647914188641,-0.148992387392971,-0.49228623499382
NA,NA,NA,NA
NA,NA,NA,NA
0.412165751326931,-0.291647914188641,-0.148992387392971,-0.49228623499382
-1.139342293614,-0.291647914188641,-1.78790864871565,-2.0394715449744
1.54916558303462,-0.291647914188641,-0.148992387392971,1.05489907498676
NA,NA,NA,NA
1.76190583826825,1.84710345652806,1.48992387392971,1.05489907498676
-0.987093783100745,-0.291647914188641,-0.148992387392971,-0.49228623499382
NA,NA,NA,NA
0.297663281626312,-0.291647914188641,1.48992387392971,1.05489907498676
0.39574288030459,-0.291647914188641,-0.148992387392971,-0.49228623499382
NA,NA,NA,NA
