"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.42345055447535,-0.930503477987786,-0.886948345494958,-1.61999500979015,-2.50352138234841
-0.890871337268091,-0.930503477987786,1.15985552872418,-0.368180684043216,-0.202988220190411
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.45997558842934,-0.930503477987786,1.15985552872418,-0.368180684043216,-1.35325480126941
-1.1607511943283,-0.930503477987786,1.15985552872418,-0.368180684043216,0.947278360888588
NA,NA,NA,NA,NA
-1.12025806958056,1.82055028301958,1.15985552872418,-1.61999500979015,-2.50352138234841
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.860796350824491,-0.930503477987786,1.15985552872418,0.883633641703718,0.947278360888588
NA,NA,NA,NA,NA
-0.611202923472118,0.445023402515898,1.15985552872418,-0.368180684043216,0.947278360888588
NA,NA,NA,NA,NA
1.54864406602768,1.82055028301958,-0.886948345494958,0.883633641703718,0.947278360888588
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0721931362130723,0.445023402515898,1.15985552872418,0.883633641703718,0.947278360888588
1.44770232049091,0.445023402515898,NA,-0.368180684043216,-0.202988220190411
-0.797753807825082,-0.930503477987786,-0.886948345494958,-0.368180684043216,-0.202988220190411
NA,NA,NA,NA,NA
-1.04864571625909,0.445023402515898,-0.886948345494958,0.883633641703718,-0.202988220190411
1.5076222641719,-0.930503477987786,-0.886948345494958,-0.368180684043216,-0.202988220190411
0.066881148174059,-0.930503477987786,-0.886948345494958,-0.368180684043216,0.947278360888588
2.09976829607492,0.445023402515898,NA,0.883633641703718,0.947278360888588
0.788847324336483,1.82055028301958,-0.886948345494958,-0.368180684043216,0.947278360888588
0.262029074234295,0.445023402515898,1.15985552872418,-0.368180684043216,-0.202988220190411
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.27635187815975,0.445023402515898,-0.886948345494958,-0.368180684043216,0.947278360888588
1.38693287479434,1.82055028301958,-0.886948345494958,2.13544796745065,0.947278360888588
-0.531303274004547,0.445023402515898,-0.886948345494958,-0.368180684043216,0.947278360888588
NA,NA,NA,NA,NA
-0.9685755730482,0.445023402515898,NA,0.883633641703718,-0.202988220190411
-0.525763271185935,-0.930503477987786,1.15985552872418,0.883633641703718,-1.35325480126941
1.26217046130948,1.82055028301958,-0.886948345494958,-0.368180684043216,-0.202988220190411
0.320439662993229,-0.930503477987786,-0.886948345494958,0.883633641703718,-1.35325480126941
0.802448622948211,-0.930503477987786,-0.886948345494958,0.883633641703718,-0.202988220190411
0.645104031031536,0.445023402515898,1.15985552872418,-1.61999500979015,-0.202988220190411
0.136334402426004,0.445023402515898,NA,0.883633641703718,0.947278360888588
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.347273682626087,-0.930503477987786,-0.886948345494958,-1.61999500979015,-0.202988220190411
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0490403605649342,-0.930503477987786,1.15985552872418,-0.368180684043216,-0.202988220190411
0.276498041327059,-0.930503477987786,-0.204680387421913,2.13544796745065,0.947278360888588
-1.07901834339121,0.445023402515898,1.15985552872418,-0.368180684043216,0.947278360888588
NA,NA,NA,NA,NA
0.451814560025351,-0.930503477987786,0.477587570651131,0.883633641703718,-0.202988220190411
NA,NA,NA,NA,NA
-0.579556025003652,0.445023402515898,-0.886948345494958,-0.368180684043216,-0.202988220190411
-0.995626813581159,-0.930503477987786,-0.886948345494958,-1.61999500979015,-1.35325480126941
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
