"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.484296384949544,1.05660134992283,-0.886948345494958
-0.406959118295296,1.05660134992283,1.15985552872418
NA,NA,NA
NA,NA,NA
-1.19833877031894,-1.15488984759007,1.15985552872418
-0.810540561586519,-1.15488984759007,1.15985552872418
NA,NA,NA
-0.497838626874575,1.05660134992283,1.15985552872418
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.29487088562425,-1.15488984759007,1.15985552872418
NA,NA,NA
-0.801521761453955,1.05660134992283,1.15985552872418
NA,NA,NA
0.926117804724358,1.05660134992283,-0.886948345494958
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.322940163101259,-1.15488984759007,1.15985552872418
1.54586106745917,NA,NA
-0.357656635579218,1.05660134992283,-0.886948345494958
NA,NA,NA
-0.833719606759662,-0.417726115085772,-0.886948345494958
2.22697419597593,0.319437617418531,-0.886948345494958
-0.778409462241164,0.319437617418531,-0.886948345494958
0.616374948881532,NA,NA
-0.445454247946234,1.05660134992283,-0.886948345494958
-0.911963161765013,1.05660134992283,1.15985552872418
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.84252350610944,1.05660134992283,-0.886948345494958
0.568824983443585,-1.15488984759007,-0.886948345494958
-0.578026889315094,0.319437617418531,-0.886948345494958
NA,NA,NA
2.2851766734032,NA,NA
-0.809208508037877,-1.15488984759007,1.15985552872418
0.949150008784727,-0.417726115085772,-0.886948345494958
0.444104580431542,-1.15488984759007,-0.886948345494958
0.337359067526528,-0.417726115085772,-0.886948345494958
0.244935279513222,-1.15488984759007,1.15985552872418
-0.432447239369817,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.78149781601798,1.05660134992283,-0.886948345494958
NA,NA,NA
NA,NA,NA
-0.601451521413555,-1.15488984759007,1.15985552872418
-0.849763114743108,-1.15488984759007,-0.204680387421913
1.44859486599242,1.05660134992283,1.15985552872418
NA,NA,NA
-0.472556045149159,0.319437617418531,0.477587570651131
NA,NA,NA
-1.16543886258447,-1.15488984759007,-0.886948345494958
-0.164093231154922,1.05660134992283,-0.886948345494958
NA,NA,NA
NA,NA,NA
