"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.219007100267552,-1.44337567297406,-0.16854996561581,-0.795379851379968,0.800128030728194,0.998186761880863,-1.20325363687036,-0.161834718742538,-1.20391015318703,-0.288675134594813,0.872524747516223
-0.178272012519428,0.866025403784439,-0.16854996561581,-0.795379851379968,-0.960153636873833,-1.39746146663321,-1.20325363687036,-0.161834718742538,-0.185216946644159,-0.288675134594813,-0.623231962511588
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.944716050653338,0.866025403784439,-2.02259958738973,-0.795379851379968,-1.84029447067485,-1.39746146663321,-1.20325363687036,-2.10385134365299,-0.185216946644159,-0.288675134594813,-0.623231962511588
-0.278180651780022,-1.44337567297406,NA,1.24988262359709,NA,0.998186761880863,1.01813769273646,-0.161834718742538,NA,-0.288675134594813,0.872524747516223
-0.322665136984048,-0.288675134594813,1.68549965615811,0.568128465271406,-0.0800128030728194,-0.199637352376172,-0.0925579720669508,-0.161834718742538,0.833476259898716,-0.288675134594813,-0.623231962511588
-0.404969942251125,-0.288675134594813,-0.16854996561581,-0.795379851379968,0.800128030728194,0.998186761880863,1.01813769273646,1.78018190616791,-1.20391015318703,1.44337567297406,2.36828145754403
-0.13793347117531,0.866025403784439,-0.16854996561581,-0.795379851379968,0.800128030728194,0.998186761880863,1.01813769273646,-0.161834718742538,-1.20391015318703,1.44337567297406,-0.623231962511588
2.26873497538705,0.866025403784439,-0.16854996561581,1.24988262359709,-0.960153636873833,-1.39746146663321,-1.20325363687036,-0.161834718742538,-0.185216946644159,-2.02072594216369,-0.623231962511588
-1.21927188964309,0.866025403784439,-0.16854996561581,1.24988262359709,0.800128030728194,-0.199637352376172,1.01813769273646,-0.161834718742538,0.833476259898716,-0.288675134594813,0.872524747516223
-1.0962064222169,-1.44337567297406,-0.16854996561581,1.24988262359709,0.800128030728194,-0.199637352376172,-0.0925579720669508,1.78018190616791,1.85216946644159,1.44337567297406,-0.623231962511588
-0.578758792467713,-0.288675134594813,1.68549965615811,-0.795379851379968,0.800128030728194,0.998186761880863,1.01813769273646,-0.161834718742538,0.833476259898716,-0.288675134594813,-0.623231962511588
1.2218143932648,0.866025403784439,-0.16854996561581,-0.795379851379968,-0.960153636873833,-0.199637352376172,-0.0925579720669508,-0.161834718742538,-0.185216946644159,-0.288675134594813,-0.623231962511588
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
