"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23d_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.21597350025519,-0.438529009653515,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.697251858022236,-0.438529009653515,-2.211176074931,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.387609212970614,-0.438529009653515,1.27567850476788,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.15170779084112,-0.438529009653515,1.27567850476788,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.232582822295066,-0.438529009653515,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.494492356914832,0.701646415445623,0.113393644868256,1.28727877111394,-0.310529501704059,-0.22652988649113
0.00942745653212948,0.701646415445623,-1.04889121503137,1.28727877111394,-0.310529501704059,-0.22652988649113
-0.760848837611852,NA,1.27567850476788,-0.0321819692778485,NA,NA
-0.359093413401576,-1.57870443475265,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.0703672789208147,0.701646415445623,0.113393644868256,1.28727877111394,-0.310529501704059,-0.22652988649113
-2.77641331489353,0.701646415445623,0.113393644868256,-2.67110345006142,-0.310529501704059,4.30406784333147
0.705023139662125,-0.438529009653515,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
-0.351797240148203,-0.438529009653515,0.113393644868256,-1.35164270966964,-0.310529501704059,-0.22652988649113
-1.09402423723261,0.701646415445623,1.27567850476788,-1.35164270966964,1.759667176323,4.30406784333147
0.739259630763543,-1.57870443475265,-1.04889121503137,1.28727877111394,-0.310529501704059,-0.22652988649113
-2.37490448333217,0.701646415445623,1.27567850476788,-2.67110345006142,1.759667176323,-0.22652988649113
0.079662522779817,0.701646415445623,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
-0.00592388009764009,NA,NA,NA,NA,NA
0.850931125828491,-2.71887985985179,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.575271174663266,-0.438529009653515,0.113393644868256,1.28727877111394,-0.310529501704059,-0.22652988649113
-0.0368370140154841,0.701646415445623,1.27567850476788,-0.0321819692778485,-0.310529501704059,-0.22652988649113
-2.15537436790457,NA,NA,NA,-0.310529501704059,-0.22652988649113
0.843538717037584,-0.438529009653515,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.673696223497722,0.701646415445623,-1.04889121503137,-1.35164270966964,-0.310529501704059,-0.22652988649113
-1.42616403505599,0.701646415445623,1.27567850476788,-1.35164270966964,-0.310529501704059,-0.22652988649113
NA,NA,NA,NA,NA,NA
0.498750277314175,-0.438529009653515,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.808697217039599,0.701646415445623,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.410558616005524,0.701646415445623,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0248246662945316,0.701646415445623,1.27567850476788,1.28727877111394,-0.310529501704059,-0.22652988649113
-0.493182680019031,0.701646415445623,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
1.35488718448793,0.701646415445623,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
-0.175184201032282,0.701646415445623,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.996125838118563,NA,0.113393644868256,1.28727877111394,NA,NA
NA,NA,NA,NA,NA,NA
1.68101780654829,0.701646415445623,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.306358910950735,-1.57870443475265,0.113393644868256,1.28727877111394,-0.310529501704059,-0.22652988649113
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.215644996545211,-2.71887985985179,1.27567850476788,-0.0321819692778485,3.82986385435007,-0.22652988649113
-1.52878447738881,0.701646415445623,1.27567850476788,-0.0321819692778485,3.82986385435007,-0.22652988649113
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.443935100234336,0.701646415445623,0.113393644868256,-0.0321819692778485,-0.310529501704059,-0.22652988649113
-1.57174967146926,0.701646415445623,-1.04889121503137,-1.35164270966964,-0.310529501704059,-0.22652988649113
1.24965067687475,-1.57870443475265,-2.211176074931,-0.0321819692778485,-0.310529501704059,-0.22652988649113
-0.148353348924978,0.701646415445623,-1.04889121503137,-0.0321819692778485,-0.310529501704059,-0.22652988649113
0.252659939480554,0.701646415445623,1.27567850476788,1.28727877111394,-0.310529501704059,-0.22652988649113
-0.661621505761696,0.701646415445623,0.113393644868256,1.28727877111394,-0.310529501704059,-0.22652988649113
NA,NA,NA,NA,NA,NA
