"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num"
NA,NA,NA,NA
0.0843596342904014,0.0804175624045554,-0.28495013808837,0.842884167906935
1.20316827575485,0.0804175624045554,-0.28495013808837,NA
-0.2418910051855,1.12584587366377,-0.28495013808837,-1.94229829995946
1.53561511864302,1.12584587366377,-1.51973406980464,0.842884167906935
0.0604019681402849,1.12584587366377,-0.28495013808837,-0.549707066026262
NA,NA,NA,NA
0.600343901417652,1.12584587366377,-0.28495013808837,0.842884167906935
-1.62072081596262,1.12584587366377,2.18461772534417,0.842884167906935
-1.05915214640832,-0.965010748854663,-0.28495013808837,-1.94229829995946
-1.35803555467452,-0.965010748854663,0.9498337936279,-0.549707066026262
0.472000447965137,1.12584587366377,-1.51973406980464,0.842884167906935
0.345274356456024,-0.965010748854663,2.18461772534417,0.842884167906935
1.73277041347929,0.0804175624045554,-0.28495013808837,0.842884167906935
0.0673832422466156,0.0804175624045554,-1.51973406980464,0.842884167906935
NA,NA,NA,NA
NA,NA,NA,NA
-0.603794716289697,-2.01043906011388,-0.28495013808837,-0.549707066026262
-0.483817549658094,-0.965010748854663,-0.28495013808837,-1.94229829995946
1.80507738690528,-0.965010748854663,-0.28495013808837,-0.549707066026262
0.597160267483936,1.12584587366377,-0.28495013808837,-0.549707066026262
0.0262487863183647,0.0804175624045554,-0.28495013808837,0.842884167906935
1.11131912881801,1.12584587366377,-0.28495013808837,0.842884167906935
NA,NA,NA,NA
0.888583731647981,1.12584587366377,-0.28495013808837,0.842884167906935
-1.59362803395668,0.0804175624045554,0.9498337936279,-0.549707066026262
0.117030767241946,0.0804175624045554,-0.28495013808837,0.842884167906935
-0.885613663164412,0.0804175624045554,-0.28495013808837,-0.549707066026262
-1.34082558538944,-0.965010748854663,-0.28495013808837,0.842884167906935
1.00465220407289,-0.965010748854663,-1.51973406980464,0.842884167906935
-1.77126798619625,-2.01043906011388,2.18461772534417,0.842884167906935
-0.098876556170869,1.12584587366377,0.9498337936279,0.842884167906935
0.270016075155086,1.12584587366377,-0.28495013808837,-1.94229829995946
1.01376523833054,-2.01043906011388,-0.28495013808837,0.842884167906935
NA,NA,NA,NA
-0.651771287023492,0.0804175624045554,-0.28495013808837,-0.549707066026262
0.866097896377622,1.12584587366377,-0.28495013808837,0.842884167906935
NA,NA,NA,NA
NA,NA,NA,NA
-1.10791633654132,-0.965010748854663,0.9498337936279,-0.549707066026262
-1.67357238770285,-0.965010748854663,-0.28495013808837,-1.94229829995946
-1.27062870812105,-0.965010748854663,-0.28495013808837,-0.549707066026262
0.19150015479111,0.0804175624045554,2.18461772534417,0.842884167906935
-0.0751882418142314,0.0804175624045554,0.9498337936279,0.842884167906935
0.384548906391485,1.12584587366377,-1.51973406980464,-0.549707066026262
0.486328063434406,0.0804175624045554,0.9498337936279,-0.549707066026262
0.973054608897456,0.0804175624045554,-0.28495013808837,-0.549707066026262
NA,NA,NA,NA
NA,NA,NA,NA
