"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-0.835602540624672,-0.21320071635561,-0.836660026534076,-1.29246065528299,0.121182980180035,-0.804900108093397,-1.21182980180035,-0.495433694306863,-1.23127689036571,0.196494372972965
0.972614334434101,-0.21320071635561,0.836660026534076,0.738548945875996,0.121182980180035,-0.804900108093397,-1.21182980180035,-0.495433694306863,0.273617086747936,0.196494372972965
0.685737113137786,-1.77667263629675,0.836660026534076,0.738548945875996,-1.21182980180035,-0.804900108093397,-1.21182980180035,-0.495433694306863,0.273617086747936,0.196494372972965
-0.90704076537229,1.35027120358553,-0.836660026534076,-0.276955854703499,-1.21182980180035,-0.804900108093397,1.45419576216042,-0.495433694306863,0.273617086747936,NA
-0.0486657347701234,-0.21320071635561,0.836660026534076,-1.29246065528299,1.45419576216042,0.557238536372352,-1.21182980180035,-0.495433694306863,0.273617086747936,-1.17896623783779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.63217267263972,-0.21320071635561,-2.50998007960223,0.738548945875996,0.121182980180035,-0.804900108093397,0.121182980180035,-0.495433694306863,-1.23127689036571,0.196494372972965
0.837369892000084,-0.21320071635561,-0.836660026534076,NA,0.121182980180035,0.557238536372352,0.121182980180035,-0.495433694306863,-1.23127689036571,-1.17896623783779
-1.86719500872972,-0.21320071635561,-0.836660026534076,0.738548945875996,0.121182980180035,0.557238536372352,0.121182980180035,1.32115651815163,0.273617086747936,0.196494372972965
-1.61872932249584,1.35027120358553,-0.836660026534076,0.738548945875996,NA,NA,NA,NA,NA,NA
0.987659162273418,1.35027120358553,0.836660026534076,0.738548945875996,0.121182980180035,0.557238536372352,0.121182980180035,1.32115651815163,0.273617086747936,0.196494372972965
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.864523816693501,-0.21320071635561,-0.836660026534076,-0.276955854703499,1.45419576216042,1.9193771808381,1.45419576216042,1.32115651815163,1.77851106386159,1.57195498378372
-1.1865051898087,-0.21320071635561,-0.836660026534076,-1.29246065528299,1.45419576216042,-0.804900108093397,0.121182980180035,1.32115651815163,0.273617086747936,1.57195498378372
-0.273209955307436,1.35027120358553,-0.836660026534076,0.738548945875996,0.121182980180035,0.557238536372352,0.121182980180035,-0.495433694306863,0.273617086747936,0.196494372972965
-0.819390648675939,-0.21320071635561,0.836660026534076,-1.29246065528299,1.45419576216042,1.9193771808381,1.45419576216042,-0.495433694306863,0.273617086747936,0.196494372972965
0.241747408064728,-1.77667263629675,0.836660026534076,-0.276955854703499,-1.21182980180035,-0.804900108093397,-1.21182980180035,-0.495433694306863,-1.23127689036571,-1.17896623783779
-0.251383316349705,-0.21320071635561,-0.836660026534076,0.738548945875996,-1.21182980180035,-0.804900108093397,0.121182980180035,-0.495433694306863,-1.23127689036571,-1.17896623783779
1.61408920632738,-0.21320071635561,0.836660026534076,0.738548945875996,-1.21182980180035,-0.804900108093397,-1.21182980180035,-0.495433694306863,-1.23127689036571,-2.55442684864854
0.0799225387917956,1.35027120358553,0.836660026534076,-1.29246065528299,-1.21182980180035,0.557238536372352,-1.21182980180035,1.32115651815163,1.77851106386159,0.196494372972965
-1.069238614883,1.35027120358553,0.836660026534076,-2.30796545586249,1.45419576216042,1.9193771808381,1.45419576216042,1.32115651815163,1.77851106386159,1.57195498378372
0.554245219279215,-0.21320071635561,0.836660026534076,0.738548945875996,0.121182980180035,-0.804900108093397,0.121182980180035,-0.495433694306863,0.273617086747936,0.196494372972965
0.706373965706641,-0.21320071635561,0.836660026534076,0.738548945875996,-1.21182980180035,-0.804900108093397,0.121182980180035,-2.31202390676536,-1.23127689036571,0.196494372972965
0.654227721602146,NA,NA,0.738548945875996,0.121182980180035,0.557238536372352,0.121182980180035,1.32115651815163,0.273617086747936,0.196494372972965
0.775325679453917,-1.77667263629675,0.836660026534076,0.738548945875996,0.121182980180035,-0.804900108093397,1.45419576216042,-0.495433694306863,0.273617086747936,0.196494372972965
