"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
2.08550845790294,0.853912563829966,0.892282657966937,0.465130254709532,1.0978875820671,0.141233170716508,-0.976348453432999,0.465130254709532,1.63404251373973,0.974026460066758,1.8360312193146
-0.832935003377156,-1.0978875820671,-0.205911382607755,-2.01556443707464,-1.24427259300938,-0.612010406438201,1.15386635405718,-2.01556443707464,-0.108936167582649,0.974026460066758,-1.55356487788159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.1131137461304,-1.0978875820671,-1.30410542318245,0.465130254709532,-1.24427259300938,-0.612010406438201,1.15386635405718,0.465130254709532,-0.108936167582649,-0.224775336938483,0.70616585358254
-0.382559185940322,0.853912563829966,0.892282657966937,0.465130254709532,-0.07319250547114,1.64772032502593,1.15386635405718,-2.01556443707464,-0.108936167582649,-1.42357713394372,-0.423699512149524
2.20643965426624,0.853912563829966,0.892282657966937,0.465130254709532,2.26896766960534,1.64772032502593,-0.976348453432999,0.465130254709532,-1.85191484890503,0.974026460066758,0.70616585358254
-0.906730290177992,-1.0978875820671,-1.30410542318245,-2.01556443707464,-1.24427259300938,-0.612010406438201,-0.976348453432999,-2.01556443707464,1.63404251373973,-1.42357713394372,-1.55356487788159
0.205759513745666,0.853912563829966,-0.205911382607755,0.465130254709532,-0.07319250547114,-0.612010406438201,-0.976348453432999,0.465130254709532,-1.85191484890503,-1.42357713394372,-1.55356487788159
-0.300170420975777,-1.0978875820671,-1.30410542318245,0.465130254709532,-1.24427259300938,-0.612010406438201,1.15386635405718,0.465130254709532,-0.108936167582649,-0.224775336938483,-0.423699512149524
-0.0560853454499094,-1.0978875820671,-0.205911382607755,0.465130254709532,1.0978875820671,-0.612010406438201,-0.976348453432999,0.465130254709532,-0.108936167582649,-0.224775336938483,-0.423699512149524
0.920924270226222,0.853912563829966,-1.30410542318245,0.465130254709532,1.0978875820671,1.64772032502593,-0.976348453432999,0.465130254709532,-0.108936167582649,0.974026460066758,0.70616585358254
-0.790960766279432,0.853912563829966,0.892282657966937,0.465130254709532,-0.07319250547114,-0.612010406438201,1.15386635405718,0.465130254709532,-0.108936167582649,-0.224775336938483,0.70616585358254
-0.591490460109851,0.853912563829966,0.892282657966937,0.465130254709532,-0.07319250547114,-0.612010406438201,0.443794751560454,0.465130254709532,-0.108936167582649,0.974026460066758,0.70616585358254
-0.627590490065556,-1.0978875820671,-1.30410542318245,-2.01556443707464,-0.07319250547114,-0.612010406438201,-0.266276850936272,0.465130254709532,1.63404251373973,-0.224775336938483,-0.423699512149524
0.0302547192580369,-1.0978875820671,0.892282657966937,0.465130254709532,-0.07319250547114,-0.612010406438201,-0.266276850936272,0.465130254709532,-0.108936167582649,0.974026460066758,-0.423699512149524
-0.431240806731357,0.853912563829966,0.892282657966937,0.465130254709532,-0.07319250547114,1.64772032502593,-0.976348453432999,0.465130254709532,-0.108936167582649,-1.42357713394372,0.70616585358254
0.58398989983864,0.853912563829966,0.892282657966937,0.465130254709532,-0.07319250547114,-0.612010406438201,1.15386635405718,0.465130254709532,-0.108936167582649,0.974026460066758,0.70616585358254
