"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
1.03120334011955,0.92829982133591,1.21873901204102,-2.99174339494988,-2.78954291109064,-0.634003773106853
2.40074948715286,0.92829982133591,1.21873901204102,0.0712319855940448,0.136075263955641,-0.634003773106853
2.46911712377592,0.92829982133591,-0.0290175955247863,-1.46025570467792,0.136075263955641,-0.634003773106853
-0.732805740292672,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,1.26800754621371
1.11054397288851,0.92829982133591,1.21873901204102,0.0712319855940448,0.136075263955641,-0.634003773106853
-0.90819481734197,-2.72688072517424,-0.0290175955247863,1.60271967586601,1.59888435147878,-0.634003773106853
-1.04057715580007,0.92829982133591,1.21873901204102,0.0712319855940448,1.59888435147878,1.26800754621371
NA,NA,NA,NA,NA,NA
0.381596242439619,0.92829982133591,1.21873901204102,1.60271967586601,-1.3267338235675,-0.634003773106853
-0.79281088239602,-1.50848720967085,1.21873901204102,0.0712319855940448,0.136075263955641,-0.634003773106853
0.165254271213495,-0.290093694167472,-1.2767742030906,1.60271967586601,1.59888435147878,-0.634003773106853
0.649638492623833,0.92829982133591,-0.0290175955247863,-1.46025570467792,0.136075263955641,-0.634003773106853
0.0451716571089774,-0.290093694167472,-0.0290175955247863,0.0712319855940448,1.59888435147878,-0.634003773106853
-1.52704341207631,-1.50848720967085,-2.52453081065641,0.0712319855940448,0.136075263955641,1.26800754621371
0.159376024585671,NA,-0.0290175955247863,0.0712319855940448,-1.3267338235675,NA
-0.912262030386212,0.92829982133591,-1.2767742030906,1.60271967586601,1.59888435147878,1.26800754621371
0.0311957526391806,0.92829982133591,1.21873901204102,0.0712319855940448,1.59888435147878,1.26800754621371
1.93444025930798,0.92829982133591,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
0.0817287275228814,0.92829982133591,1.21873901204102,-1.46025570467792,0.136075263955641,-0.634003773106853
-1.60238181243717,0.92829982133591,-0.0290175955247863,-1.46025570467792,-1.3267338235675,3.17001886553426
1.7020219646229,-0.290093694167472,1.21873901204102,0.0712319855940448,-1.3267338235675,-0.634003773106853
-1.0016020905399,0.92829982133591,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
0.22566037587144,-1.50848720967085,1.21873901204102,0.0712319855940448,-2.78954291109064,1.26800754621371
0.727226929778869,0.92829982133591,-0.0290175955247863,-1.46025570467792,-1.3267338235675,1.26800754621371
-0.120820039685089,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
NA,NA,NA,NA,NA,NA
-0.277769950798936,0.92829982133591,-1.2767742030906,0.0712319855940448,0.136075263955641,-0.634003773106853
-0.243538932676921,0.92829982133591,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
-0.356842039352171,-0.290093694167472,-1.2767742030906,0.0712319855940448,0.136075263955641,-0.634003773106853
-1.31060704122922,-0.290093694167472,-1.2767742030906,0.0712319855940448,0.136075263955641,-0.634003773106853
NA,NA,NA,NA,NA,NA
-0.310275735225262,-1.50848720967085,-2.52453081065641,0.0712319855940448,0.136075263955641,-0.634003773106853
NA,NA,NA,NA,NA,NA
0.931171069492459,0.92829982133591,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
-0.632421560690462,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
-1.63663981441551,-0.290093694167472,1.21873901204102,1.60271967586601,0.136075263955641,-0.634003773106853
0.174465287355287,0.92829982133591,-0.0290175955247863,-1.46025570467792,0.136075263955641,-0.634003773106853
-0.188854151456286,-0.290093694167472,-1.2767742030906,0.0712319855940448,0.136075263955641,-0.634003773106853
0.81235386662128,-0.290093694167472,1.21873901204102,1.60271967586601,0.136075263955641,-0.634003773106853
0.364165000321449,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
-0.107517305647411,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,1.26800754621371
0.617775209173405,0.92829982133591,-0.0290175955247863,-1.46025570467792,-1.3267338235675,1.26800754621371
-0.745518690595722,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,1.26800754621371
-1.20692078350735,-1.50848720967085,-0.0290175955247863,1.60271967586601,0.136075263955641,1.26800754621371
-0.861968158795313,-1.50848720967085,-0.0290175955247863,0.0712319855940448,0.136075263955641,1.26800754621371
0.165308238926156,-1.50848720967085,-1.2767742030906,0.0712319855940448,0.136075263955641,-0.634003773106853
0.337208851804267,-0.290093694167472,-0.0290175955247863,0.0712319855940448,0.136075263955641,-0.634003773106853
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
