"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num"
-1.24922391317502,1.21326600892936,-1.31555405024227,1.19023807142381,0.97182531580755,1.0823286856966,-0.48350116580804,0.235702260395516
-1.40776936702966,-0.53383704392892,1.17707467653256,1.19023807142381,0.97182531580755,1.0823286856966,1.2571030311009,0.235702260395516
1.7351019547354,0.339714482500222,-0.0692396868548563,0,-0.19436506316151,-0.0636663932762705,-0.48350116580804,0.235702260395516
0.244494918251278,0.339714482500222,-0.0692396868548563,1.19023807142381,-0.19436506316151,-1.20966147224914,-0.48350116580804,0.235702260395516
-0.104571938006339,1.21326600892936,-0.0692396868548563,0,-0.19436506316151,-0.0636663932762705,-0.48350116580804,0.235702260395516
-0.207203550922485,1.21326600892936,1.17707467653256,0,0.97182531580755,-0.0636663932762705,-0.48350116580804,0.235702260395516
-1.55344705548639,-1.40738857035806,1.17707467653256,1.19023807142381,0.97182531580755,1.0823286856966,1.2571030311009,0.235702260395516
-0.303172549868863,0.339714482500222,-0.0692396868548563,0,-0.19436506316151,-0.0636663932762705,-0.48350116580804,0.235702260395516
0.622060241323098,-0.53383704392892,1.17707467653256,-1.19023807142381,-1.36055544213057,1.0823286856966,-2.22410536271698,0.235702260395516
0.609437257538912,0.339714482500222,-0.0692396868548563,-1.19023807142381,0.97182531580755,-0.0636663932762705,-0.48350116580804,0.235702260395516
0.169322998399352,0.339714482500222,-2.56186841362969,-1.19023807142381,-0.19436506316151,-0.0636663932762705,-0.48350116580804,-1.88561808316413
0.788200006561413,1.21326600892936,-1.31555405024227,-1.19023807142381,-0.19436506316151,-1.20966147224914,1.2571030311009,0.235702260395516
-0.295901078081459,-1.40738857035806,-0.0692396868548563,0,-0.19436506316151,-0.0636663932762705,-0.48350116580804,-1.88561808316413
-0.0747454858134595,-0.53383704392892,-0.0692396868548563,-1.19023807142381,-0.19436506316151,-0.0636663932762705,-0.48350116580804,0.235702260395516
-0.799870737878933,-1.40738857035806,1.17707467653256,1.19023807142381,0.97182531580755,-2.35565655122202,1.2571030311009,-1.88561808316413
-1.06010236169993,-1.40738857035806,-0.0692396868548563,-1.19023807142381,-2.52674582109963,1.0823286856966,1.2571030311009,0.235702260395516
1.88794712097575,1.21326600892936,-0.0692396868548563,1.19023807142381,0.97182531580755,1.0823286856966,1.2571030311009,2.35702260395516
0.999443540177341,-0.53383704392892,-0.0692396868548563,0,-1.36055544213057,-1.20966147224914,-0.48350116580804,0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
