"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.692482841328715,0.526234811584218,0.815572419249648,1.20394242051536,1.48359637403783,1.46761806960554,0,-0.609449400220044,0.963624111659432
0.116339329357798,-1.75411603861406,-2.21369656653476,0.15049280256442,0.185449546754729,1.46761806960554,1.2747548783982,1.52362350055011,0.963624111659432
1.25776125512794,0.526234811584218,-0.699062073642556,1.20394242051536,1.48359637403783,0.0978412046403697,1.2747548783982,1.52362350055011,0.963624111659432
-1.59661174262946,-1.75411603861406,0.815572419249648,-0.902956815386518,-1.11269728052837,-2.64171252528997,-2.54950975679639,-0.609449400220044,-0.963624111659432
1.05775388141619,0.526234811584218,-0.699062073642556,-0.902956815386518,-1.11269728052837,0.0978412046403697,1.2747548783982,-0.609449400220044,0.963624111659432
-0.85707358253013,0.526234811584218,-0.699062073642556,1.20394242051536,-1.11269728052837,0.0978412046403697,0,-0.609449400220044,-0.963624111659432
-1.19066242278259,0.526234811584218,0.815572419249648,-1.95640643333745,1.48359637403783,0.0978412046403697,-1.2747548783982,-0.609449400220044,-0.963624111659432
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.400858301320042,0.526234811584218,-0.699062073642556,0.15049280256442,0.185449546754729,0.0978412046403697,0,-0.609449400220044,0.963624111659432
1.0291420127832,0.526234811584218,0.815572419249648,0.15049280256442,0.185449546754729,0.0978412046403697,0,-0.609449400220044,-0.963624111659432
-1.37702396551264,NA,NA,-0.902956815386518,-1.11269728052837,-1.2719356603248,0,-0.609449400220044,-0.963624111659432
-0.0922480754634484,-1.75411603861406,0.815572419249648,-0.902956815386518,-1.11269728052837,0.0978412046403697,0,-0.609449400220044,-0.963624111659432
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.27447870692952,0.526234811584218,-0.699062073642556,0.15049280256442,0.185449546754729,0.0978412046403697,0,1.52362350055011,0.963624111659432
-0.581350867601788,0.526234811584218,0.815572419249648,1.20394242051536,0.185449546754729,0.0978412046403697,0,1.52362350055011,0.963624111659432
-0.133845671743355,0.526234811584218,0.815572419249648,0.15049280256442,0.185449546754729,0.0978412046403697,0,-0.609449400220044,-0.963624111659432
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
