"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.510971886719739,0.878334606282961,-0.944585294883604,-0.363571049515741,0.191986911947076,0,-0.370006434950477,-0.295163026345123
-0.267278155453355,0.878334606282961,0.314861764961201,0.727142099031481,0.191986911947076,1.51657508881031,-0.370006434950477,-0.295163026345123
-0.301417664043821,0.878334606282961,-0.944585294883604,-0.363571049515741,-0.959934559735381,-1.51657508881031,-0.370006434950477,-0.295163026345123
0.416925260818441,-0.361667190822395,0.314861764961201,-0.363571049515741,-0.959934559735381,0,-0.370006434950477,-0.295163026345123
-1.39861858029435,0.878334606282961,0.314861764961201,-0.363571049515741,1.34390838362953,0,-0.370006434950477,-0.295163026345123
0.00091047852446457,0.878334606282961,1.57430882480601,0.727142099031481,0.191986911947076,1.51657508881031,-0.370006434950477,-0.295163026345123
-0.754775424547512,0.878334606282961,0.314861764961201,0.727142099031481,0.191986911947076,-1.51657508881031,2.59004504465334,3.24679328979636
-1.48023654865904,0.878334606282961,0.314861764961201,0.727142099031481,0.191986911947076,1.51657508881031,-0.370006434950477,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA,NA
0.599195891345816,-0.361667190822395,0.314861764961201,-0.363571049515741,0.191986911947076,-1.51657508881031,-0.370006434950477,-0.295163026345123
-0.373068949115875,-0.361667190822395,0.314861764961201,-0.363571049515741,0.191986911947076,0,-0.370006434950477,-0.295163026345123
1.76645567567551,0.878334606282961,-0.944585294883604,-1.45428419806296,-0.959934559735381,0,-0.370006434950477,-0.295163026345123
0.709817539844278,-1.60166898792775,1.57430882480601,1.8178552475787,1.34390838362953,0,-0.370006434950477,-0.295163026345123
-1.33112646435755,0.878334606282961,0.314861764961201,0.727142099031481,1.34390838362953,0,-0.370006434950477,-0.295163026345123
1.349081295034,-0.361667190822395,0.314861764961201,-0.363571049515741,0.191986911947076,0,-0.370006434950477,-0.295163026345123
1.07263948411632,-1.60166898792775,-0.944585294883604,-0.363571049515741,0.191986911947076,0,-0.370006434950477,-0.295163026345123
1.23078034991391,-0.361667190822395,-0.944585294883604,-0.363571049515741,-0.959934559735381,-1.51657508881031,-0.370006434950477,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.44572804607434,0.878334606282961,-0.944585294883604,-0.363571049515741,0.191986911947076,0,2.59004504465334,3.24679328979636
-0.240355792451772,0.878334606282961,1.57430882480601,1.8178552475787,1.34390838362953,1.51657508881031,-0.370006434950477,-0.295163026345123
-1.27630512129061,-1.60166898792775,1.57430882480601,1.8178552475787,1.34390838362953,1.51657508881031,2.59004504465334,-0.295163026345123
-0.215463572541261,0.878334606282961,-0.944585294883604,-1.45428419806296,0.191986911947076,0,-0.370006434950477,-0.295163026345123
0.90206763661015,-1.60166898792775,-2.20403235472841,-1.45428419806296,-2.11185603141784,-1.51657508881031,-0.370006434950477,-0.295163026345123
-0.941689476005487,-1.60166898792775,0.314861764961201,-0.363571049515741,0.191986911947076,0,-0.370006434950477,-0.295163026345123
0.139469540441208,-0.361667190822395,0.314861764961201,0.727142099031481,-0.959934559735381,0,-0.370006434950477,-0.295163026345123
1.32774875579112,-0.361667190822395,-0.944585294883604,-1.45428419806296,-2.11185603141784,0,-0.370006434950477,-0.295163026345123
