"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num"
0.950552981567663,-0.713969028074499,-0.944585294883604,-0.363571049515741,0.191986911947076,0.18178552475787,0
-0.0721396454594754,1.5707318617639,0.314861764961201,0.727142099031481,0.191986911947076,1.27249867330509,1.51657508881031
0.207912901646771,-0.713969028074499,-0.944585294883604,-0.363571049515741,-0.959934559735381,-0.908927623789351,-1.51657508881031
0.0036402638281092,0.4283814168447,0.314861764961201,-0.363571049515741,-0.959934559735381,-0.908927623789351,0
-0.801239262326858,-0.713969028074499,0.314861764961201,-0.363571049515741,1.34390838362953,0.18178552475787,0
0.548160763568945,0.4283814168447,1.57430882480601,0.727142099031481,0.191986911947076,0.18178552475787,1.51657508881031
0.204654998131126,-0.713969028074499,0.314861764961201,0.727142099031481,0.191986911947076,0.18178552475787,-1.51657508881031
-1.14098123969946,0.4283814168447,0.314861764961201,0.727142099031481,0.191986911947076,0.18178552475787,1.51657508881031
NA,NA,NA,NA,NA,NA,NA
-1.05331186824514,0.4283814168447,0.314861764961201,-0.363571049515741,0.191986911947076,1.27249867330509,-1.51657508881031
0.0273407269414057,0.4283814168447,0.314861764961201,-0.363571049515741,0.191986911947076,-0.908927623789351,0
1.77922416687522,-0.713969028074499,-0.944585294883604,-1.45428419806296,-0.959934559735381,-0.908927623789351,0
-0.134881082124879,1.5707318617639,1.57430882480601,1.8178552475787,1.34390838362953,1.27249867330509,0
-0.140946890465649,-0.713969028074499,0.314861764961201,0.727142099031481,1.34390838362953,0.18178552475787,0
1.21588760354431,0.4283814168447,0.314861764961201,-0.363571049515741,0.191986911947076,1.27249867330509,0
-0.690077271934957,-0.713969028074499,-0.944585294883604,-0.363571049515741,0.191986911947076,0.18178552475787,0
2.32213188772767,-0.713969028074499,-0.944585294883604,-0.363571049515741,-0.959934559735381,-0.908927623789351,-1.51657508881031
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.761356124311876,1.5707318617639,-0.944585294883604,-0.363571049515741,0.191986911947076,-0.908927623789351,0
-0.673829905555504,1.5707318617639,1.57430882480601,1.8178552475787,1.34390838362953,1.27249867330509,1.51657508881031
-1.48911551548544,1.5707318617639,1.57430882480601,1.8178552475787,1.34390838362953,1.27249867330509,1.51657508881031
0.320526889450583,-0.713969028074499,-0.944585294883604,-1.45428419806296,0.191986911947076,0.18178552475787,0
1.57648291736554,-1.8563194729937,-2.20403235472841,-1.45428419806296,-2.11185603141784,-1.99964077233657,-1.51657508881031
-1.32407404907502,-0.713969028074499,0.314861764961201,-0.363571049515741,0.191986911947076,0.18178552475787,0
-0.186077177396544,-0.713969028074499,0.314861764961201,0.727142099031481,-0.959934559735381,0.18178552475787,0
-0.688486068566547,-0.713969028074499,-0.944585294883604,-1.45428419806296,-2.11185603141784,-1.99964077233657,0
