"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.581945792690515,0.646128517647749,-0.239949489634293,-0.83543951526934,-1.18599890665776,0,-1.98132981305659,-0.26149030872615,-0.460566186471839,-0.218217890235993
0.0472605418371859,0.646128517647749,0.959797958537171,-0.139239919211557,0.889499179993322,0,-0.381024964049344,0.889067049668911,-0.460566186471839,-0.218217890235993
-0.762912631228347,0.646128517647749,0.959797958537171,1.25315927290401,0.889499179993322,1.5,-0.381024964049344,0.889067049668911,2.07254783912327,-0.218217890235993
-1.10437343993237,0.646128517647749,NA,NA,NA,NA,NA,-2.56260502551627,2.07254783912327,-0.218217890235993
-1.17380232607535,-1.04995884117759,-1.43969693780576,1.25315927290401,-0.14824986333222,0,-0.381024964049344,-0.26149030872615,2.07254783912327,4.36435780471985
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.61632081530462,0.646128517647749,-0.239949489634293,-0.83543951526934,0.889499179993322,0,-0.381024964049344,-0.26149030872615,-0.460566186471839,-0.218217890235993
0.0291359813264774,0.646128517647749,2.15954540670863,1.25315927290401,0.889499179993322,-1.5,1.2192798849579,0.889067049668911,-0.460566186471839,-0.218217890235993
2.01688738434259,0.646128517647749,-0.239949489634293,-0.83543951526934,0.889499179993322,0,1.2192798849579,0.889067049668911,-0.460566186471839,-0.218217890235993
-0.862160490925504,-2.74604620000293,-1.43969693780576,1.25315927290401,0.889499179993322,1.5,-0.381024964049344,-2.56260502551627,-0.460566186471839,-0.218217890235993
0.625910352380181,-1.04995884117759,-0.239949489634293,-0.83543951526934,-0.14824986333222,0,-0.381024964049344,0.889067049668911,-0.460566186471839,-0.218217890235993
0.393810476275185,0.646128517647749,-0.239949489634293,-0.83543951526934,-1.18599890665776,-1.5,-0.381024964049344,-0.26149030872615,-0.460566186471839,-0.218217890235993
1.38911922450515,0.646128517647749,0.959797958537171,-0.83543951526934,0.889499179993322,0,-0.381024964049344,-0.26149030872615,-0.460566186471839,-0.218217890235993
1.6795658902567,0.646128517647749,0.959797958537171,-0.83543951526934,-0.14824986333222,1.5,1.2192798849579,0.889067049668911,-0.460566186471839,-0.218217890235993
-1.18229062192721,-1.04995884117759,NA,NA,-2.2237479499833,1.5,-0.381024964049344,-0.26149030872615,-0.460566186471839,NA
1.41703982881537,0.646128517647749,0.959797958537171,-0.83543951526934,0.889499179993322,-1.5,-0.381024964049344,-0.26149030872615,-0.460566186471839,-0.218217890235993
0.317822361723995,0.646128517647749,-0.239949489634293,1.25315927290401,0.889499179993322,0,1.2192798849579,0.889067049668911,2.07254783912327,-0.218217890235993
-0.771934003754252,NA,-0.239949489634293,-0.83543951526934,-1.18599890665776,NA,-0.381024964049344,-0.26149030872615,-0.460566186471839,-0.218217890235993
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.497106294283833,-1.04995884117759,-1.43969693780576,0.556959676846226,-1.18599890665776,0,1.2192798849579,0.889067049668911,-0.460566186471839,-0.218217890235993
-1.34603159381097,-1.04995884117759,-0.239949489634293,-0.83543951526934,-1.18599890665776,NA,-1.98132981305659,-0.26149030872615,-0.460566186471839,-0.218217890235993
0.354109814888945,-1.04995884117759,0.959797958537171,-0.83543951526934,0.889499179993322,0,1.2192798849579,0.889067049668911,-0.460566186471839,-0.218217890235993
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.817086163789142,0.646128517647749,-0.239949489634293,1.25315927290401,-0.14824986333222,0,1.2192798849579,-0.26149030872615,-0.460566186471839,-0.218217890235993
-0.188870010207961,0.646128517647749,-1.43969693780576,1.25315927290401,-0.14824986333222,-1.5,-0.381024964049344,-0.26149030872615,-0.460566186471839,-0.218217890235993
