"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.044584795937208,NA,1.44115338424578,-1.78639547447053,-1.03774904332554,-1.04880884817015,-2.0976176963403,-0.288675134594813,-2.05421036405238,NA,NA
0.653379025149164,0.428174419288837,-0.120096115353816,1.38039650299995,-1.03774904332554,-1.04880884817015,-1.04880884817015,-0.288675134594813,-0.385164443259822,-0.288675134594813,-0.288675134594813
1.64781919821415,0.428174419288837,-0.120096115353816,0.32479917717646,-1.03774904332554,-1.04880884817015,0,-2.02072594216369,-0.385164443259822,-0.288675134594813,-0.288675134594813
0.930789488991873,0.428174419288837,1.44115338424578,-0.730798148647035,-1.03774904332554,1.04880884817015,0,-0.288675134594813,-0.385164443259822,-0.288675134594813,3.17542648054294
-1.0330186302178,0.428174419288837,-1.68134561495342,-0.730798148647035,0.889499179993322,-1.04880884817015,1.04880884817015,-0.288675134594813,1.28388147753274,1.44337567297406,-0.288675134594813
1.58758784351249,0.428174419288837,-0.120096115353816,1.38039650299995,-1.03774904332554,-1.04880884817015,0,-0.288675134594813,-0.385164443259822,-0.288675134594813,-0.288675134594813
0.101107354570368,0.428174419288837,1.44115338424578,1.38039650299995,0.889499179993322,1.04880884817015,1.04880884817015,1.44337567297406,1.28388147753274,1.44337567297406,-0.288675134594813
-0.0725099750673792,0.428174419288837,-0.120096115353816,0.32479917717646,0.889499179993322,0,-1.04880884817015,1.44337567297406,1.28388147753274,-2.02072594216369,-0.288675134594813
-0.888339133146503,0.428174419288837,-0.120096115353816,0.32479917717646,0.889499179993322,1.04880884817015,1.04880884817015,-0.288675134594813,-0.385164443259822,-0.288675134594813,-0.288675134594813
-0.651765829953302,0.428174419288837,-0.120096115353816,-0.730798148647035,0.889499179993322,1.04880884817015,0,-0.288675134594813,-0.385164443259822,-0.288675134594813,-0.288675134594813
-0.496339714723051,0.428174419288837,-0.120096115353816,-0.730798148647035,0.889499179993322,1.04880884817015,1.04880884817015,1.44337567297406,-0.385164443259822,-0.288675134594813,-0.288675134594813
-1.71041736094638,-2.14087209644419,-1.68134561495342,0.32479917717646,0.889499179993322,NA,NA,NA,1.28388147753274,1.44337567297406,-0.288675134594813
-0.0237074704464111,-2.14087209644419,-0.120096115353816,-0.730798148647035,-1.03774904332554,0,0,-0.288675134594813,-0.385164443259822,-0.288675134594813,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
