"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num"
2.1124652317889,0.391294288215662,0.786732081728623,-0.965609099170535,0.165353476382865
0.650513556506605,0.391294288215662,0.786732081728623,0.603505686981584,0.165353476382865
NA,NA,NA,NA,NA
0.345577999954761,0.391294288215662,-1.32058599433019,-0.965609099170535,0.165353476382865
0.124914900587524,0.391294288215662,0.786732081728623,0.603505686981584,0.165353476382865
0.162286703289899,0.391294288215662,0.786732081728623,0.603505686981584,0.165353476382865
-1.06128424137093,0.391294288215662,-1.32058599433019,0.603505686981584,1.54329911290674
-1.51475160109468,0.391294288215662,-0.618146635643918,0.603505686981584,1.54329911290674
0.147216320437773,0.391294288215662,-0.618146635643918,0.603505686981584,0.165353476382865
-0.256300001492283,0.391294288215662,0.786732081728623,-0.965609099170535,0.165353476382865
NA,NA,NA,NA,NA
1.59438663253819,0.391294288215662,0.786732081728623,0.603505686981584,-1.21259216014101
-0.0833251477167822,-1.64343601050578,0.786732081728623,0.603505686981584,0.165353476382865
1.17467203391301,0.391294288215662,0.786732081728623,-0.965609099170535,-1.21259216014101
-0.366579100693331,0.391294288215662,0.786732081728623,0.603505686981584,1.54329911290674
0.32010962163465,0.391294288215662,0.786732081728623,0.603505686981584,0.165353476382865
-1.86362819566988,-3.67816630922721,-1.32058599433019,0.603505686981584,NA
-0.865609460819575,0.391294288215662,-1.32058599433019,0.603505686981584,1.54329911290674
-0.256004018999622,0.391294288215662,0.786732081728623,0.603505686981584,-1.21259216014101
NA,NA,NA,NA,NA
0.915786541783841,0.391294288215662,0.786732081728623,0.603505686981584,0.165353476382865
1.07854280742562,0.391294288215662,0.786732081728623,-0.965609099170535,-1.21259216014101
0.524040808594185,0.391294288215662,-1.32058599433019,0.603505686981584,0.165353476382865
-0.818042376676448,-1.64343601050578,-1.32058599433019,-2.53472388532265,0.165353476382865
-0.992476004286746,0.391294288215662,0.786732081728623,0.603505686981584,0.165353476382865
-1.90866452318221,-1.64343601050578,NA,0.603505686981584,-1.21259216014101
0.337568586121099,0.391294288215662,-1.32058599433019,-2.53472388532265,0.165353476382865
-0.0500151303975617,0.391294288215662,-1.32058599433019,0.603505686981584,0.165353476382865
0.548598057823982,0.391294288215662,0.786732081728623,-0.965609099170535,-2.59053779666489
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
