"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.431260910706174,-1.25078544388708,-1.06546148961609,-0.705447552976123,-0.543315800739868,0.589042349125875,0.811169430412616,1.21220643639788,-0.622115428630251,-0.703043214869988,-0.106785911596175,-1.02971762518421,-0.452709398464395
0.11423284819551,0.760281348245088,1.0147252282058,-1.71322977151344,-1.6571131922566,-0.560992713453214,-1.14518037234722,-0.895978670381041,0.720344180519239,-1.69700086347928,-0.106785911596175,0.249628515196173,-0.452709398464395
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.936059592474873,-0.245252047820996,-1.06546148961609,-0.705447552976123,0.570481590776861,0.589042349125875,0.811169430412616,-0.895978670381041,-0.622115428630251,-0.703043214869988,-0.106785911596175,0.249628515196173,-0.452709398464395
2.42070619030009,0.760281348245088,-1.06546148961609,0.302334665561195,-1.6571131922566,0.589042349125875,0.811169430412616,0.158113883008419,-0.622115428630251,0.290914433739305,-3.02560082855828,0.249628515196173,-0.452709398464395
0.67634397212482,0.760281348245088,-1.06546148961609,-0.705447552976123,-0.543315800739868,-0.560992713453214,-1.14518037234722,-0.895978670381041,-0.622115428630251,-0.703043214869988,-0.106785911596175,0.249628515196173,-0.452709398464395
1.40898265510709,0.760281348245088,-1.06546148961609,-1.71322977151344,-0.543315800739868,-1.7110277760323,-1.14518037234722,-0.895978670381041,0.720344180519239,-0.703043214869988,-0.106785911596175,-1.02971762518421,-0.452709398464395
0.717897731779544,0.760281348245088,-0.0253681307051451,0.302334665561195,1.68427898229359,-0.560992713453214,-1.14518037234722,1.21220643639788,0.720344180519239,1.2848720823486,-0.106785911596175,0.249628515196173,-0.452709398464395
-0.647797080154277,0.760281348245088,1.0147252282058,0.302334665561195,0.570481590776861,0.589042349125875,0.811169430412616,0.158113883008419,-0.622115428630251,0.290914433739305,1.35262154688488,1.52897465557656,-0.452709398464395
2.17710602425738,0.760281348245088,-0.0253681307051451,-0.705447552976123,-0.543315800739868,-1.7110277760323,-1.14518037234722,-1.9500712237705,-3.30703464692923,-1.69700086347928,-1.56619337007723,-2.3090637655646,-0.452709398464395
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.892905913192956,-2.25631883995316,1.0147252282058,1.31011688409851,1.68427898229359,1.73907741170496,0.811169430412616,-1.9500712237705,0.720344180519239,1.2848720823486,1.35262154688488,0.249628515196173,-0.452709398464395
0.124681822810031,-1.25078544388708,1.0147252282058,1.31011688409851,-0.543315800739868,-0.560992713453214,-1.14518037234722,-0.895978670381041,0.720344180519239,0.290914433739305,-0.106785911596175,0.249628515196173,-0.452709398464395
0.409112192721196,-0.245252047820996,-2.10555484852704,-0.705447552976123,-1.6571131922566,-1.7110277760323,-1.14518037234722,NA,-1.96457503777974,-1.69700086347928,1.35262154688488,-2.3090637655646,-0.452709398464395
