"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
0.322037507856086,0.0972767159332565,-0.162771166746328,3.09800953781574
NA,NA,NA,NA
1.92279700080263,-0.924128801365936,-1.40390131318708,-0.530289920887378
-0.010565707608584,0.0972767159332565,-1.40390131318708,-0.530289920887378
NA,NA,NA,NA
0.557797540558858,-0.924128801365936,-0.162771166746328,-0.530289920887378
1.14577451406103,-0.924128801365936,-0.162771166746328,-0.530289920887378
1.44901161307988,1.11868223323245,-0.162771166746328,-0.530289920887378
-0.138836567148242,-0.924128801365936,-2.64503145962783,-0.530289920887378
-0.418782301694041,1.11868223323245,-1.40390131318708,-0.530289920887378
-0.662536139765582,1.11868223323245,1.07835897969442,1.28385980846418
0.888790721277297,-1.94553431866513,1.07835897969442,-0.530289920887378
NA,NA,NA,NA
NA,NA,NA,NA
0.0176587673197561,-0.924128801365936,1.07835897969442,-0.530289920887378
-0.954277907902339,1.11868223323245,1.07835897969442,1.28385980846418
0.138486881173292,0.0972767159332565,-0.162771166746328,-0.530289920887378
0.107386205195893,1.11868223323245,1.07835897969442,-0.530289920887378
-0.708684039306321,0.0972767159332565,-0.162771166746328,-0.530289920887378
0.801818517515876,0.0972767159332565,-0.162771166746328,-0.530289920887378
1.92723533420631,-0.924128801365936,-1.40390131318708,-0.530289920887378
0.696846202449805,-0.924128801365936,-0.162771166746328,1.28385980846418
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.511109362052692,-0.924128801365936,-1.40390131318708,-0.530289920887378
-0.680061878079839,-0.924128801365936,-1.40390131318708,1.28385980846418
-1.03238900509636,NA,NA,1.28385980846418
-0.44649763956971,0.0972767159332565,-1.40390131318708,-0.530289920887378
0.450591087954018,-0.924128801365936,-0.162771166746328,-0.530289920887378
-1.6058194904156,-0.924128801365936,1.07835897969442,1.28385980846418
-1.39652056737611,1.11868223323245,1.07835897969442,-0.530289920887378
1.37964661384772,-0.924128801365936,-0.162771166746328,-0.530289920887378
-0.896069236362955,1.11868223323245,1.07835897969442,1.28385980846418
-0.202989378949211,1.11868223323245,1.07835897969442,-0.530289920887378
-0.392232567248072,0.0972767159332565,NA,-0.530289920887378
NA,NA,NA,NA
NA,NA,NA,NA
-1.80139734670649,-1.94553431866513,1.07835897969442,3.09800953781574
-1.72232430090384,1.11868223323245,1.07835897969442,3.09800953781574
-1.50225715599138,1.11868223323245,1.07835897969442,-0.530289920887378
0.680941279598996,-0.924128801365936,-0.162771166746328,-0.530289920887378
-0.539198347815535,1.11868223323245,1.07835897969442,-0.530289920887378
0.994764507104183,1.11868223323245,1.07835897969442,-0.530289920887378
-0.403221182988124,-0.924128801365936,NA,1.28385980846418
NA,NA,NA,NA
1.08587554179931,-0.924128801365936,-1.40390131318708,-0.530289920887378
-0.700959794733657,-1.94553431866513,-1.40390131318708,-0.530289920887378
NA,NA,NA,NA
-1.03493700510616,0.0972767159332565,-0.162771166746328,1.28385980846418
0.476847342557333,0.0972767159332565,-0.162771166746328,1.28385980846418
0.00724753078668941,1.11868223323245,1.07835897969442,-0.530289920887378
-0.898112900275663,1.11868223323245,1.07835897969442,-0.530289920887378
0.357250695242857,-0.924128801365936,-0.162771166746328,-0.530289920887378
1.98152076772349,0.0972767159332565,-0.162771166746328,-0.530289920887378
-0.712270653184167,1.11868223323245,1.07835897969442,-0.530289920887378
-1.37033977779331,-0.924128801365936,-0.162771166746328,-0.530289920887378
NA,NA,NA,NA
-0.582526328938254,0.0972767159332565,-0.162771166746328,-0.530289920887378
NA,NA,NA,NA
-1.73123928962448,0.0972767159332565,-0.162771166746328,-0.530289920887378
NA,NA,NA,NA
1.94885678058541,-1.94553431866513,-1.40390131318708,-0.530289920887378
-0.556624659197047,1.11868223323245,-0.162771166746328,1.28385980846418
-0.957180492774248,1.11868223323245,1.07835897969442,-0.530289920887378
-0.397193197466592,1.11868223323245,1.07835897969442,-0.530289920887378
-0.214222393334249,1.11868223323245,1.07835897969442,-0.530289920887378
1.46271714102136,-0.924128801365936,-1.40390131318708,-0.530289920887378
0.597013010272204,0.0972767159332565,-0.162771166746328,-0.530289920887378
1.4962352695959,0.0972767159332565,-0.162771166746328,-0.530289920887378
0.136995455749288,0.0972767159332565,-1.40390131318708,1.28385980846418
0.589503179804989,1.11868223323245,1.07835897969442,-0.530289920887378
-0.236097797403819,NA,NA,-0.530289920887378
-0.462225291422302,1.11868223323245,-1.40390131318708,-0.530289920887378
NA,NA,NA,NA
1.61841105883293,0.0972767159332565,-0.162771166746328,-0.530289920887378
-0.684461889570229,0.0972767159332565,1.07835897969442,1.28385980846418
0.528554834390849,1.11868223323245,1.07835897969442,-0.530289920887378
0.669600458041787,-1.94553431866513,-0.162771166746328,-0.530289920887378
-0.896270490706234,0.0972767159332565,-0.162771166746328,-0.530289920887378
