"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23a_num"
-1.06777978290588,0.84107717587936,-0.253858882127462
-0.00575814336397364,0.84107717587936,-0.253858882127462
-0.057912065130116,0.84107717587936,-0.253858882127462
-0.439169252755916,0.84107717587936,-0.253858882127462
-0.103040568244819,-0.40779499436575,-0.253858882127462
NA,NA,NA
-1.82598012263728,-1.65666716461086,1.66821551112332
-1.76577925558467,0.84107717587936,-0.253858882127462
-0.394938468597424,-1.65666716461086,1.66821551112332
-0.364994909318893,-0.40779499436575,1.66821551112332
NA,NA,NA
NA,NA,NA
0.0812752814761181,-0.40779499436575,-0.253858882127462
1.51276861452642,0.84107717587936,-0.253858882127462
1.12510789135,-0.40779499436575,-0.253858882127462
NA,NA,NA
-0.133124827221788,-0.40779499436575,-0.253858882127462
-0.305711447600054,-1.65666716461086,-0.253858882127462
-1.0922048628689,-0.40779499436575,1.66821551112332
-0.501579223393652,0.84107717587936,1.66821551112332
-0.527262192394384,0.84107717587936,-0.253858882127462
-1.33199387844954,-2.90553933485597,1.66821551112332
NA,NA,NA
0.908411500134124,-0.40779499436575,-0.253858882127462
1.13622925973034,0.84107717587936,-0.253858882127462
0.753732459678216,0.84107717587936,-0.253858882127462
-0.279281302530327,-0.40779499436575,-0.253858882127462
-1.78593110772317,-2.90553933485597,1.66821551112332
-0.0285088239098351,-0.40779499436575,-2.17593327537824
-0.41119558995309,-0.40779499436575,-0.253858882127462
NA,NA,NA
1.82503222351031,0.84107717587936,-0.253858882127462
NA,NA,NA
2.47513833952636,0.84107717587936,-2.17593327537824
0.77226761211486,NA,-2.17593327537824
0.116880814126545,NA,-0.253858882127462
1.52221417372344,0.84107717587936,-0.253858882127462
0.672251273018486,0.84107717587936,-0.253858882127462
-0.340652854513412,0.84107717587936,-0.253858882127462
1.35756896756422,0.84107717587936,-2.17593327537824
0.00154165102789474,-0.40779499436575,-0.253858882127462
-0.0200510324830011,-0.40779499436575,1.66821551112332
-1.72193822142282,-0.40779499436575,-0.253858882127462
0.699068348552515,0.84107717587936,-0.253858882127462
1.48639757893816,-0.40779499436575,1.66821551112332
-0.0291673357566262,0.84107717587936,-0.253858882127462
NA,NA,NA
0.321842387283872,0.84107717587936,-0.253858882127462
-0.683992719542965,0.84107717587936,-0.253858882127462
1.30834313012884,-0.40779499436575,-0.253858882127462
NA,NA,NA
NA,NA,NA
0.825811714368944,0.84107717587936,-0.253858882127462
0.710542888532315,-0.40779499436575,1.66821551112332
NA,NA,NA
-0.803396867863615,-0.40779499436575,1.66821551112332
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.559115128900983,0.84107717587936,-0.253858882127462
-0.829690492184618,-0.40779499436575,-0.253858882127462
-1.5464361794349,-0.40779499436575,-0.253858882127462
0.779868517455559,NA,-0.253858882127462
-0.970176560698649,NA,-0.253858882127462
0.287603094270929,0.84107717587936,-0.253858882127462
-0.983889733829913,-1.65666716461086,-0.253858882127462
0.230755230176728,0.84107717587936,-0.253858882127462
