"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22g_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
1.12584692315018,-1.65836997846835,-0.629201420971451,0.0805462336142464,-0.354976146404415
NA,NA,NA,NA,NA
-1.20088362585205,0.773905989951895,0.671148182369547,0.0805462336142464,-0.354976146404415
0.119476046454436,0.773905989951895,-1.92955102431245,0.0805462336142464,-0.354976146404415
0.135671283888767,-1.65836997846835,0.671148182369547,-1.12764727059945,-0.354976146404415
-0.245380537996485,-0.442231994258226,0.671148182369547,0.0805462336142464,-0.354976146404415
-0.697826067772324,-0.442231994258226,-1.92955102431245,1.28873973782794,1.84587596130296
0.452173869576637,0.773905989951895,-1.92955102431245,0.0805462336142464,-0.354976146404415
0.894228542974994,0.773905989951895,0.671148182369547,-1.12764727059945,-0.354976146404415
-0.252349191695636,0.773905989951895,0.671148182369547,0.0805462336142464,1.84587596130296
-1.11499279648828,0.773905989951895,0.671148182369547,0.0805462336142464,-0.354976146404415
NA,NA,NA,NA,NA
0.0989909575454087,0.773905989951895,-0.629201420971451,0.0805462336142464,-0.354976146404415
-1.17712280534863,-1.65836997846835,0.671148182369547,-1.12764727059945,-0.354976146404415
NA,NA,NA,NA,NA
2.17148243201018,-1.65836997846835,-1.92955102431245,-1.12764727059945,-0.354976146404415
-0.783093997010113,0.773905989951895,-0.629201420971451,1.28873973782794,1.84587596130296
-0.0489593981032349,0.773905989951895,0.671148182369547,0.0805462336142464,-0.354976146404415
0.188329960343569,0.773905989951895,0.671148182369547,0.0805462336142464,-0.354976146404415
-0.0825289386629856,0.773905989951895,NA,NA,NA
-0.9452633913494,0.773905989951895,0.671148182369547,1.28873973782794,1.84587596130296
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.819223540094137,-0.442231994258226,-0.629201420971451,0.0805462336142464,-0.354976146404415
1.93528129136069,-0.442231994258226,0.671148182369547,0.0805462336142464,-0.354976146404415
-0.170373710860733,-0.442231994258226,0.671148182369547,0.0805462336142464,-0.354976146404415
NA,NA,NA,NA,NA
2.60192641953513,-1.65836997846835,NA,NA,NA
-0.166714189204689,0.773905989951895,-0.629201420971451,1.28873973782794,-0.354976146404415
-1.00393593965955,0.773905989951895,0.671148182369547,1.28873973782794,1.84587596130296
-0.533869567001289,-1.65836997846835,-0.629201420971451,0.0805462336142464,-0.354976146404415
-0.73036118947003,0.773905989951895,0.671148182369547,0.0805462336142464,-2.55582825411179
-0.760645711319559,-0.442231994258226,0.671148182369547,1.28873973782794,-0.354976146404415
NA,NA,NA,NA,NA
-0.0716505418727292,0.773905989951895,0.671148182369547,NA,-0.354976146404415
-0.554682756445261,0.773905989951895,0.671148182369547,1.28873973782794,1.84587596130296
-1.36642331452584,0.773905989951895,0.671148182369547,-1.12764727059945,-0.354976146404415
NA,NA,NA,NA,NA
0.364638690018719,-1.65836997846835,0.671148182369547,-2.33584077481314,-0.354976146404415
-0.566981219582378,0.773905989951895,0.671148182369547,0.0805462336142464,-0.354976146404415
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.56676893326833,-0.442231994258226,-1.92955102431245,-2.33584077481314,-0.354976146404415
