"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num"
-0.518020146587017,0.968191809498466,-1.16567880779613
1.69685732028198,0.968191809498466,1.33837196450667
NA,NA,NA
-0.327796143707051,-0.435686314274309,1.33837196450667
1.61504247995248,0.968191809498466,0.0863465783552693
1.01728485883742,0.968191809498466,1.33837196450667
0.781825572333946,-1.83956443804708,-1.16567880779613
-0.100603331237229,-0.435686314274309,0.0863465783552693
0.272945224612126,-0.435686314274309,-1.16567880779613
-0.355795006606644,-0.435686314274309,0.0863465783552693
1.40665708067055,0.968191809498466,1.33837196450667
-2.03078489474552,-1.83956443804708,-2.41770419394753
-0.467294592761119,-0.435686314274309,1.33837196450667
1.34207512859291,-0.435686314274309,0.0863465783552693
0.927504847316087,0.968191809498466,0.0863465783552693
NA,NA,NA
0.538301460622943,-0.435686314274309,0.0863465783552693
0.746870952770511,0.968191809498466,0.0863465783552693
-0.394196446411906,-0.435686314274309,1.33837196450667
-0.391551561165068,-0.435686314274309,0.0863465783552693
-1.13381139927161,0.968191809498466,0.0863465783552693
-0.55079063442654,-0.435686314274309,-1.16567880779613
0.0257632593742929,-0.435686314274309,0.0863465783552693
-2.01942918878517,-1.83956443804708,0.0863465783552693
-0.890576865148819,-0.435686314274309,0.0863465783552693
0.963865177955519,0.968191809498466,0.0863465783552693
0.384823487514269,2.37206993327124,-1.16567880779613
-0.525073216471825,0.968191809498466,1.33837196450667
-1.41313894527552,-0.435686314274309,-1.16567880779613
NA,NA,NA
-0.573595848376104,-0.435686314274309,-1.16567880779613
-0.027358629857884,-0.435686314274309,0.0863465783552693
NA,NA,NA
NA,NA,NA
