"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.207993177131279,-0.391440680629406,0.921954445729289,0.541199896255953,-0.0636663932762705,0,-0.735621669410526,-1.7360958432582,0.715219170281713,-0.139239919211557,0.487339717240448,-0.454446629573193,-0.795822425754221,2.65122742951056
1.28716437931032,1.17432204188822,0.921954445729289,-0.850456979830783,1.0823286856966,1.02740233382816,0.245207223136842,0.744041075682088,0.715219170281713,-1.53163911132712,-0.731009575860672,-0.454446629573193,-0.795822425754221,-0.639951448502549
0.772609844875323,1.17432204188822,0.921954445729289,1.23702833429932,-0.0636663932762705,-1.02740233382816,0.245207223136842,-0.909383536944774,-0.306522501549305,-1.53163911132712,-0.731009575860672,-0.454446629573193,-0.795822425754221,-0.639951448502549
-0.0375829246580387,-0.391440680629406,0,-0.850456979830783,-2.35565655122202,0,0.245207223136842,0.744041075682088,0.715219170281713,1.25315927290401,0.487339717240448,-0.454446629573193,-0.795822425754221,-0.639951448502549
0.67314790754568,1.17432204188822,0,1.23702833429932,-0.0636663932762705,1.02740233382816,1.22603611568421,0.744041075682088,-1.32826417338032,-0.139239919211557,-0.731009575860672,-0.454446629573193,-0.795822425754221,1.00563799050401
-0.737787205925835,-0.391440680629406,-0.921954445729289,0.541199896255953,-0.0636663932762705,-2.05480466765633,-0.735621669410526,-0.909383536944774,0.715219170281713,-0.139239919211557,-1.94935886896179,1.36333988871958,1.19373363863133,-0.639951448502549
-0.134221845084276,-0.391440680629406,-1.84390889145858,1.23702833429932,1.0823286856966,1.02740233382816,1.22603611568421,0.744041075682088,0.715219170281713,-0.139239919211557,-0.731009575860672,-2.27223314786596,-0.795822425754221,1.00563799050401
1.54643433932415,-0.391440680629406,0.921954445729289,1.23702833429932,-0.0636663932762705,0,0.245207223136842,-0.0826712306313432,-0.306522501549305,-0.139239919211557,0.487339717240448,-0.454446629573193,-0.795822425754221,-0.639951448502549
-1.72688361940218,-0.391440680629406,-0.921954445729289,-0.850456979830783,-1.20966147224914,-1.02740233382816,-1.71645056195789,-1.7360958432582,0.715219170281713,1.25315927290401,1.70568901034157,1.36333988871958,1.19373363863133,1.00563799050401
1.97325023229691,-0.391440680629406,0.921954445729289,1.23702833429932,1.0823286856966,1.02740233382816,1.22603611568421,0.744041075682088,0.715219170281713,-1.53163911132712,-0.731009575860672,-0.454446629573193,-0.795822425754221,-0.639951448502549
-1.17078032190933,-0.391440680629406,NA,NA,NA,1.02740233382816,-0.735621669410526,0.744041075682088,-2.35000584521134,-0.139239919211557,1.70568901034157,-0.454446629573193,1.19373363863133,NA
-0.429866621054668,1.17432204188822,0.921954445729289,-0.850456979830783,-1.20966147224914,1.02740233382816,1.22603611568421,0.744041075682088,0.715219170281713,1.25315927290401,-0.731009575860672,1.36333988871958,1.19373363863133,-0.639951448502549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.951611865880152,-0.391440680629406,0,-0.850456979830783,1.0823286856966,1.02740233382816,1.22603611568421,0.744041075682088,0.715219170281713,-0.139239919211557,-0.731009575860672,-0.454446629573193,-0.795822425754221,-0.639951448502549
-0.366158204832476,-1.95720340314703,-0.921954445729289,-0.850456979830783,1.0823286856966,-1.02740233382816,-0.735621669410526,-0.909383536944774,-1.32826417338032,-0.139239919211557,-0.731009575860672,-0.454446629573193,-0.795822425754221,-0.639951448502549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.24077255095822,-1.95720340314703,-0.921954445729289,-0.850456979830783,-0.0636663932762705,-1.02740233382816,-0.735621669410526,-0.909383536944774,-1.32826417338032,-0.139239919211557,0.487339717240448,-0.454446629573193,-0.795822425754221,1.00563799050401
-0.00785909029982286,1.17432204188822,NA,NA,NA,0,0.245207223136842,0.744041075682088,0.715219170281713,-1.53163911132712,0.487339717240448,1.36333988871958,1.19373363863133,NA
0.704930796686631,1.17432204188822,0.921954445729289,-0.850456979830783,-1.20966147224914,1.02740233382816,1.22603611568421,0.744041075682088,0.715219170281713,1.25315927290401,1.70568901034157,-0.454446629573193,1.19373363863133,-0.639951448502549
-1.00301962543018,-0.391440680629406,-1.84390889145858,-0.850456979830783,-0.0636663932762705,-1.02740233382816,-1.71645056195789,-1.7360958432582,-1.32826417338032,-0.139239919211557,0.487339717240448,1.36333988871958,1.19373363863133,1.00563799050401
-0.244900498008498,-0.391440680629406,0.921954445729289,-0.850456979830783,1.0823286856966,0,-0.735621669410526,0.744041075682088,-0.306522501549305,1.25315927290401,0.487339717240448,-0.454446629573193,-0.795822425754221,-0.639951448502549
0.267132632918123,1.17432204188822,0,1.23702833429932,-0.0636663932762705,-1.02740233382816,-0.735621669410526,0.744041075682088,0.715219170281713,1.25315927290401,-0.731009575860672,1.36333988871958,1.19373363863133,-0.639951448502549
-1.28444266840505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
