"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10c_num","Spearman",0.257086101261201,0.366892368240561,"OK"
"TX_RESP_Q21b_num","Spearman",-0.0089802028647654,0.514116614007819,"OK"
"TX_RESP_Q21c_num","Spearman",0.655741229470528,0.373772500798201,"OK"
"TX_RESP_Q21e_num","Spearman",0.324713436839222,0.429637846702236,"OK"
"TX_RESP_Q22b_num","Spearman",-0.0947060272084746,-0.444138610356984,"OK"
"TX_RESP_Q22c_num","Spearman",0.0111501822605105,-0.477599473491866,"OK"
"TX_RESP_Q23e_num","Spearman",-0.315347844183198,-0.347691212817372,"OK"
"TX_RESP_Q23i_num","Spearman",-0.460195011513113,-0.407095587107754,"OK"
"TX_RESP_Q19_num","Spearman",-0.441656482536128,-0.699913239273355,"OK"
"TX_RESP_Q20_num","Spearman",-0.0763394922968294,-0.386468679752699,"OK"
