"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
-1.53404611507755,-1.39539076412859,-1.58333333333333,1.17417054578466,-0.609937545592833,NA,NA,NA,NA
1.35153374789322,1.08530392765557,1.08333333333333,-0.704502327470793,1.34186260030423,0.378932373372537,0.542896714030637,0.717594961475923,-0.483045891539648
0.410468292785764,-0.155043418236511,1.08333333333333,0.234834109156931,-0.609937545592833,0.378932373372537,-0.814345071045956,0.717594961475923,-0.483045891539648
-0.657211622309802,-0.155043418236511,-1.58333333333333,0.234834109156931,1.34186260030423,0.378932373372537,-0.814345071045956,-0.627895591291433,-0.483045891539648
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.08263538615105,1.08530392765557,-0.25,-0.704502327470793,0.3659625273557,0.378932373372537,0.542896714030637,0.717594961475923,0.724568837309472
-1.03087659611925,-1.39539076412859,-1.58333333333333,1.17417054578466,-1.58583761854137,0.378932373372537,0.542896714030637,-1.97338614405879,-1.69066062038877
-0.700760237390656,-1.39539076412859,1.08333333333333,1.17417054578466,1.34186260030423,0.378932373372537,0.542896714030637,0.717594961475923,0.724568837309472
0.571901684494701,-0.155043418236511,-0.25,-1.64383876409852,0.3659625273557,0.378932373372537,-0.814345071045956,-0.627895591291433,-0.483045891539648
0.535928397536341,-1.39539076412859,1.08333333333333,-0.704502327470793,0.3659625273557,0.378932373372537,0.542896714030637,0.717594961475923,0.724568837309472
2.01328342990492,1.08530392765557,1.08333333333333,-1.64383876409852,0.3659625273557,0.378932373372537,1.90013849910723,0.717594961475923,1.93218356615859
0.266378972535008,-0.155043418236511,-0.25,1.17417054578466,-0.609937545592833,0.378932373372537,0.542896714030637,0.717594961475923,0.724568837309472
0.075510957255813,-0.155043418236511,-0.25,0.234834109156931,-0.609937545592833,0.378932373372537,0.542896714030637,0.717594961475923,0.724568837309472
0.833301549254162,1.08530392765557,1.08333333333333,1.17417054578466,1.34186260030423,0.378932373372537,0.542896714030637,-0.627895591291433,-0.483045891539648
0.564143260677459,1.08530392765557,-0.25,-0.704502327470793,-0.609937545592833,0.378932373372537,-0.814345071045956,0.717594961475923,0.724568837309472
-1.27195314086431,1.08530392765557,-0.25,0.234834109156931,-1.58583761854137,-2.46306042692149,-2.17158685612255,-1.97338614405879,-1.69066062038877
-0.344967194424763,-0.155043418236511,-0.25,-0.704502327470793,-0.609937545592833,-2.46306042692149,-0.814345071045956,-0.627895591291433,-0.483045891539648
