"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num"
-0.0971910154840409,0.966559382423486
-0.0998185144712544,0.966559382423486
-0.102889364790663,-2.76677623218723
-0.0985323980775156,0.966559382423486
-0.0990527408852604,0.966559382423486
-0.0962681807365593,0.966559382423486
NA,NA
-0.0951445920742275,-1.52233102731699
-0.0984386113902816,0.966559382423486
-0.100449733437096,0.966559382423486
-0.0980217793755226,0.966559382423486
-0.0990228615740923,0.966559382423486
-0.0954001202459882,-0.277885822446752
-0.0978131111588128,-0.277885822446752
-0.09918630901689,0.966559382423486
-0.0987636470174151,0.966559382423486
10.0999563187177,-0.277885822446752
-0.0968497953328681,0.966559382423486
-0.0999786315392098,-0.277885822446752
-0.0998036922366157,0.966559382423486
-0.0991620347215103,-0.277885822446752
NA,NA
NA,NA
-0.100318378150639,0.966559382423486
-0.101801455760449,0.966559382423486
-0.0981596791799622,0.966559382423486
-0.0988494131338048,0.966559382423486
NA,NA
-0.0982161272631365,0.966559382423486
NA,NA
NA,NA
-0.101791855335999,0.966559382423486
-0.0956812529153991,-0.277885822446752
NA,NA
-0.0966170481259397,-0.277885822446752
-0.100547535368672,0.966559382423486
-0.0943295256555641,-0.277885822446752
-0.0946309322303342,-0.277885822446752
-0.0953716576152721,-1.52233102731699
NA,NA
-0.0960538778851718,-0.277885822446752
NA,NA
-0.0994750839880269,0.966559382423486
-0.10072273675356,0.966559382423486
-0.0973181478349136,0.966559382423486
-0.0970387261051324,-1.52233102731699
-0.0971443186572668,-0.277885822446752
-0.0992313146948377,-0.277885822446752
-0.0963671373111713,-0.277885822446752
-0.0981816838157544,-0.277885822446752
-0.0966969051392772,0.966559382423486
-0.0966020725911101,-0.277885822446752
-0.0958282092337758,-0.277885822446752
-0.0951331274099567,-1.52233102731699
-0.0979148071665478,-0.277885822446752
-0.0930260255766622,-1.52233102731699
-0.0947710918662752,-0.277885822446752
-0.0963961389159189,-1.52233102731699
-0.0944479872112175,-1.52233102731699
NA,NA
NA,NA
NA,NA
-0.099152538097804,-0.277885822446752
-0.0996463641012302,-0.277885822446752
-0.102050600119141,0.966559382423486
NA,NA
-0.0942435122663256,-1.52233102731699
-0.100448749416814,-1.52233102731699
NA,NA
-0.102605799243634,-0.277885822446752
NA,NA
-0.0972148620557324,0.966559382423486
-0.100007759248623,-1.52233102731699
-0.100177155376079,-0.277885822446752
NA,NA
NA,NA
NA,NA
-0.101663884770558,0.966559382423486
-0.102075900529527,0.966559382423486
-0.0976007862209529,0.966559382423486
-0.0951725428815606,0.966559382423486
-0.0968918439686103,-0.277885822446752
-0.0970128966385546,-1.52233102731699
-0.0973085795424705,-1.52233102731699
NA,NA
NA,NA
NA,NA
-0.101755841907974,-0.277885822446752
-0.0985717245578203,-1.52233102731699
-0.100220961892903,0.966559382423486
-0.0990660030122194,0.966559382423486
-0.0978802500005815,0.966559382423486
-0.0944733568220999,-0.277885822446752
-0.0963335073061951,-0.277885822446752
-0.0963037491183335,-1.52233102731699
-0.0990910734723197,0.966559382423486
-0.0980855804377267,0.966559382423486
-0.0975981531016916,NA
NA,NA
-0.101183501389808,-0.277885822446752
NA,NA
-0.0985888980835005,-0.277885822446752
-0.0931405683737491,-1.52233102731699
-0.0966721857976468,-1.52233102731699
NA,NA
-0.101860974604413,NA
NA,NA
-0.0971941109721154,-0.277885822446752
NA,NA
-0.0977711144458811,-1.52233102731699
-0.097722874878867,-0.277885822446752
-0.0989493933103057,0.966559382423486
-0.0991066497769544,-0.277885822446752
-0.0971506654018474,-0.277885822446752
-0.0974457895409285,-0.277885822446752
-0.0999759291745756,0.966559382423486
-0.098482168210893,0.966559382423486
-0.0947993764695157,-0.277885822446752
-0.0970042257984581,0.966559382423486
-0.0949898129584083,-0.277885822446752
-0.0955225055415667,0.966559382423486
-0.0967386472195149,-0.277885822446752
-0.0990482954938663,-0.277885822446752
-0.0987535644333483,0.966559382423486
-0.0967521071198759,-0.277885822446752
-0.0974284083688832,0.966559382423486
NA,NA
-0.0997991578090452,0.966559382423486
-0.102269432506494,-2.76677623218723
-0.100362533272814,-1.52233102731699
-0.0981380651993693,0.966559382423486
NA,0.966559382423486
NA,NA
