"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.14622588795124,-0.207019667802706,-2.26778683805536,-1.4638501094228,-0.544704779401922,-0.944911182523068,-1.26014402469042,0.935414346693485,-0.0921691143012016,0.846114112226649,-0.504016128774185,-0.353553390593274,-0.14978617237882,-0.661437827766148,-0.282038037408883,0.504016128774185,-1.20761472884912,-1.1351812029964,-1.41019018704442,2.47487373415292
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.235699386155775,1.24211800681624,0.377964473009227,0.58554004376912,0.726273039202563,0.377964473009227,-0.540061724867322,0.935414346693485,0.645183800108411,0.846114112226649,-0.504016128774185,-0.353553390593274,-0.14978617237882,-0.661437827766148,-1.41019018704442,-0.840026881290309,-1.20761472884912,-1.1351812029964,-0.282038037408883,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.572493300215408,-0.207019667802706,0.377964473009227,0.58554004376912,0.726273039202563,0.377964473009227,0.90010287477887,0.935414346693485,-1.56687494312043,-1.41019018704442,0.840026881290309,-0.353553390593274,-0.14978617237882,-0.661437827766148,0.846114112226649,0.504016128774185,0.724568837309472,0.882918713441648,0.846114112226649,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.481874469406373,-0.207019667802706,0.377964473009227,0.58554004376912,0.726273039202563,1.70084012854152,-0.540061724867322,0,0.645183800108411,-0.282038037408883,0.840026881290309,-0.353553390593274,2.24679258568229,1.98431348329844,0.846114112226649,0.504016128774185,0.724568837309472,0.882918713441648,0.846114112226649,-0.353553390593274
-1.03905231159341,1.24211800681624,0.377964473009227,0.58554004376912,-1.81568259800641,-0.944911182523068,0.90010287477887,-0.935414346693485,-1.56687494312043,0.846114112226649,-1.84805913883868,2.47487373415292,-1.34807555140938,-0.661437827766148,-1.41019018704442,-2.1840698913548,-1.20761472884912,-1.1351812029964,-1.41019018704442,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.76586165181009,NA,NA,NA,NA,NA,0.90010287477887,-1.87082869338697,0.645183800108411,-1.41019018704442,-0.504016128774185,-0.353553390593274,-0.14978617237882,0.661437827766148,-0.282038037408883,0.504016128774185,0.724568837309472,0.882918713441648,-0.282038037408883,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.172432159598266,-0.207019667802706,0.377964473009227,-1.4638501094228,0.726273039202563,0.377964473009227,-1.26014402469042,0,0.645183800108411,-0.282038037408883,0.840026881290309,-0.353553390593274,-0.14978617237882,0.661437827766148,0.846114112226649,0.504016128774185,0.724568837309472,0.882918713441648,0.846114112226649,-0.353553390593274
0.918166924297637,-1.65615734242165,0.377964473009227,0.58554004376912,-0.544704779401922,-0.944911182523068,0.90010287477887,0,0.645183800108411,0.846114112226649,0.840026881290309,-0.353553390593274,-0.14978617237882,-0.661437827766148,0.846114112226649,0.504016128774185,0.724568837309472,-0.126131244777378,0.846114112226649,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
