"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num"
-0.0596832563913474,0.484905655922501,1.03177017657785,1.6510655474149
-0.116714461336839,0.484905655922501,1.03177017657785,1.6510655474149
-1.08647912620931,0.484905655922501,-0.969238650724643,1.6510655474149
0.870347213532094,-2.61849054198151,1.03177017657785,-0.750484339734046
NA,NA,NA,NA
NA,NA,NA,NA
-0.345456782966412,0.484905655922501,1.03177017657785,-0.750484339734046
1.03649726839651,0.484905655922501,-0.969238650724643,0.450290603840427
0.939993926394806,0.484905655922501,-0.969238650724643,-0.750484339734046
0.584772658061938,0.484905655922501,0.0312657629266014,0.450290603840427
NA,NA,NA,NA
NA,NA,NA,NA
-1.23043344346128,0.484905655922501,1.03177017657785,0.450290603840427
-1.44627879981828,0.484905655922501,1.03177017657785,1.6510655474149
-1.90516341927352,0.484905655922501,0.0312657629266014,0.450290603840427
0.596542604842758,-1.0667924430295,-1.96974306437589,-0.750484339734046
1.2729588365473,0.484905655922501,0.0312657629266014,-0.750484339734046
0.582614473360386,0.484905655922501,0.0312657629266014,-0.750484339734046
-1.17289877732249,0.484905655922501,0.0312657629266014,-0.750484339734046
NA,NA,NA,NA
0.293768036688789,0.484905655922501,1.03177017657785,0.450290603840427
0.217202762045526,0.484905655922501,1.03177017657785,0.450290603840427
NA,NA,NA,NA
-0.492685403600159,0.484905655922501,1.03177017657785,0.450290603840427
0.689990014030119,-2.61849054198151,-1.96974306437589,0.450290603840427
-0.768226032977843,-1.0667924430295,0.0312657629266014,-0.750484339734046
-1.262239710043,0.484905655922501,-0.969238650724643,-0.750484339734046
-1.27442334320584,0.484905655922501,0.0312657629266014,-0.750484339734046
-1.91695884298754,0.484905655922501,1.03177017657785,1.6510655474149
0.18305028350851,-2.61849054198151,0.0312657629266014,-1.95125928330852
0.339561888270285,0.484905655922501,0.0312657629266014,-0.750484339734046
0.883229623702811,0.484905655922501,0.0312657629266014,0.450290603840427
0.222245807570045,0.484905655922501,1.03177017657785,-0.750484339734046
1.77421014260307,0.484905655922501,-1.96974306437589,-0.750484339734046
1.34571241407093,-1.0667924430295,-1.96974306437589,-0.750484339734046
-0.141454148899495,0.484905655922501,0.0312657629266014,1.6510655474149
0.220876174687648,0.484905655922501,0.0312657629266014,-0.750484339734046
1.16552142017983,-1.0667924430295,0.0312657629266014,-0.750484339734046
