"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
-0.676638647834591,-0.180225422755833,0.2,0.65152801363889,0.975749922924881,0.998539706303348,1.17009141696306,0,0.346109327621587,-0.165353476382865,0.672134440333444,0.86423176967995,1.30639452948436,1.30639452948436
1.00197149252921,-0.180225422755833,0.2,0.65152801363889,-0.308131554607858,-0.136164505405002,0.045003516037041,0,-0.692218655243173,-0.165353476382865,0.672134440333444,0.86423176967995,-0.734846922834953,-0.0544331053951818
2.12946101110772,-0.180225422755833,0.2,-1.81742024857164,-0.308131554607858,-1.27086871711335,-1.08008438488898,0,0.346109327621587,-0.165353476382865,0.672134440333444,-0.272915295688406,-0.734846922834953,-0.0544331053951818
-1.58811867664607,-0.180225422755833,0.2,0.65152801363889,0.975749922924881,0.998539706303348,1.17009141696306,1.22474487139159,1.38443731048635,1.21259216014101,0.672134440333444,0.86423176967995,-0.734846922834953,1.30639452948436
1.25184569685944,1.32165310020944,0.2,NA,-1.5920130321406,-1.27086871711335,-1.08008438488898,-1.22474487139159,-0.692218655243173,-1.54329911290674,0.672134440333444,-1.41006236105676,-0.734846922834953,-0.0544331053951818
0.431939253099938,-0.180225422755833,0.2,0.65152801363889,0.975749922924881,0.998539706303348,0.045003516037041,-1.22474487139159,-0.692218655243173,-0.165353476382865,-1.42828568570857,-0.272915295688406,-0.734846922834953,-0.0544331053951818
-2.45799124803718,-0.180225422755833,-4.8,0.65152801363889,-2.87589450967333,0.998539706303348,1.17009141696306,1.22474487139159,1.38443731048635,1.21259216014101,0.672134440333444,0.86423176967995,1.30639452948436,1.30639452948436
-0.662845292589879,-0.180225422755833,0.2,0.65152801363889,0.975749922924881,0.998539706303348,-1.08008438488898,0,0.346109327621587,-0.165353476382865,0.672134440333444,-0.272915295688406,-0.734846922834953,-1.41526074027473
-0.426902770338987,-1.68210394572111,0.2,0.65152801363889,-1.5920130321406,-0.136164505405002,0.045003516037041,1.22474487139159,1.38443731048635,-0.165353476382865,0.672134440333444,-1.41006236105676,-0.734846922834953,-1.41526074027473
0.776000199125642,-0.180225422755833,0.2,0.65152801363889,-0.308131554607858,-0.136164505405002,0.045003516037041,1.22474487139159,-0.692218655243173,-0.165353476382865,0.672134440333444,-0.272915295688406,-0.734846922834953,-1.41526074027473
0.390519384497211,-0.180225422755833,0.2,-0.994437494501463,0.975749922924881,-0.136164505405002,1.17009141696306,0,-0.692218655243173,-0.165353476382865,-1.42828568570857,-0.272915295688406,-0.734846922834953,-0.0544331053951818
0.172974975420394,-1.68210394572111,0.2,-0.994437494501463,-0.308131554607858,0.998539706303348,-1.08008438488898,0,-1.73054663810793,-0.165353476382865,0.672134440333444,0.86423176967995,1.30639452948436,1.30639452948436
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0771474713321676,-1.68210394572111,0.2,0.65152801363889,0.975749922924881,-2.4055729288217,-2.20517228581501,1.22474487139159,-1.73054663810793,1.21259216014101,0.672134440333444,0.86423176967995,1.30639452948436,1.30639452948436
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0222886082875464,-0.180225422755833,0.2,0.65152801363889,-0.308131554607858,-0.136164505405002,0.045003516037041,0,0.346109327621587,-0.165353476382865,-1.42828568570857,-0.272915295688406,-0.734846922834953,-0.0544331053951818
-1.07898458883456,-0.180225422755833,0.2,0.65152801363889,0.975749922924881,0.998539706303348,1.17009141696306,0,0.346109327621587,1.21259216014101,0.672134440333444,0.86423176967995,1.30639452948436,-0.0544331053951818
-0.163371638995059,-0.180225422755833,0.2,0.65152801363889,0.975749922924881,0.998539706303348,0.045003516037041,1.22474487139159,1.38443731048635,1.21259216014101,0.672134440333444,-0.272915295688406,1.30639452948436,-0.0544331053951818
-0.815023288157858,-1.68210394572111,0.2,-1.81742024857164,0.975749922924881,0.998539706303348,1.17009141696306,1.22474487139159,1.38443731048635,1.21259216014101,0.672134440333444,0.86423176967995,1.30639452948436,-1.41526074027473
0.678518125727974,1.32165310020944,0.2,0.65152801363889,-0.308131554607858,-0.136164505405002,0.045003516037041,-1.22474487139159,-0.692218655243173,-1.54329911290674,0.672134440333444,0.86423176967995,-0.734846922834953,-0.0544331053951818
-0.537115150476557,1.32165310020944,0.2,0.65152801363889,0.975749922924881,-1.27086871711335,1.17009141696306,-1.22474487139159,-0.692218655243173,-1.54329911290674,0.672134440333444,-1.41006236105676,1.30639452948436,1.30639452948436
1.3919471494993,1.32165310020944,0.2,-0.994437494501463,-0.308131554607858,-1.27086871711335,-1.08008438488898,-1.22474487139159,-0.692218655243173,-1.54329911290674,-1.42828568570857,-1.41006236105676,-0.734846922834953,-1.41526074027473
0.241487002175127,1.32165310020944,0.2,0.65152801363889,-0.308131554607858,-0.136164505405002,1.17009141696306,-1.22474487139159,NA,1.21259216014101,-1.42828568570857,0.86423176967995,-0.734846922834953,-0.0544331053951818
-0.617514232738159,-0.180225422755833,0.2,-1.81742024857164,-0.308131554607858,-1.27086871711335,-1.08008438488898,-1.22474487139159,-0.692218655243173,-1.54329911290674,-1.42828568570857,-2.54720942642512,-0.734846922834953,-0.0544331053951818
0.720464822929528,-0.180225422755833,0.2,-1.81742024857164,-0.308131554607858,-0.136164505405002,0.045003516037041,0,0.346109327621587,-0.165353476382865,-1.42828568570857,0.86423176967995,-0.734846922834953,-1.41526074027473
-0.652542418375815,1.32165310020944,0.2,0.65152801363889,-0.308131554607858,0.998539706303348,-1.08008438488898,1.22474487139159,1.38443731048635,1.21259216014101,0.672134440333444,0.86423176967995,1.30639452948436,1.30639452948436
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.589354919672955,1.32165310020944,0.2,-0.171454740431287,-0.308131554607858,-0.136164505405002,0.045003516037041,-1.22474487139159,-0.692218655243173,-0.165353476382865,-1.42828568570857,-0.272915295688406,-0.734846922834953,-0.0544331053951818
