"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-1.47305118044276,0.2,-0.887452993422176,0.975749922924881,1.17009141696306,0.346109327621587,-0.165353476382865,0.86423176967995,1.30639452948436,1.30639452948436,-0.502188194262012
2.03256801441428,0.2,-0.887452993422176,-0.308131554607858,0.045003516037041,-0.692218655243173,-0.165353476382865,0.86423176967995,-0.734846922834953,-0.0544331053951818,-0.502188194262012
1.0665355729396,0.2,0.819187378543547,-0.308131554607858,-1.08008438488898,0.346109327621587,-0.165353476382865,-0.272915295688406,-0.734846922834953,-0.0544331053951818,-0.502188194262012
0.802201714095261,0.2,0.819187378543547,0.975749922924881,1.17009141696306,1.38443731048635,1.21259216014101,0.86423176967995,-0.734846922834953,1.30639452948436,-0.502188194262012
1.06656545076206,0.2,0.819187378543547,-1.5920130321406,-1.08008438488898,-0.692218655243173,-1.54329911290674,-1.41006236105676,-0.734846922834953,-0.0544331053951818,NA
-0.187405767780896,0.2,-0.887452993422176,0.975749922924881,0.045003516037041,-0.692218655243173,-0.165353476382865,-0.272915295688406,-0.734846922834953,-0.0544331053951818,1.90831513819565
-2.01950865355752,-4.8,-0.887452993422176,-2.87589450967333,1.17009141696306,1.38443731048635,1.21259216014101,0.86423176967995,1.30639452948436,1.30639452948436,1.90831513819565
0.468167800396029,0.2,0.819187378543547,0.975749922924881,-1.08008438488898,0.346109327621587,-0.165353476382865,-0.272915295688406,-0.734846922834953,-1.41526074027473,1.90831513819565
-0.556971156717171,0.2,0.819187378543547,-1.5920130321406,0.045003516037041,1.38443731048635,-0.165353476382865,-1.41006236105676,-0.734846922834953,-1.41526074027473,-0.502188194262012
1.13020092077629,0.2,-0.887452993422176,-0.308131554607858,0.045003516037041,-0.692218655243173,-0.165353476382865,-0.272915295688406,-0.734846922834953,-1.41526074027473,-0.502188194262012
-0.608468330990645,0.2,0.819187378543547,0.975749922924881,1.17009141696306,-0.692218655243173,-0.165353476382865,-0.272915295688406,-0.734846922834953,-0.0544331053951818,-0.502188194262012
0.587071959708489,0.2,0.819187378543547,-0.308131554607858,-1.08008438488898,-1.73054663810793,-0.165353476382865,0.86423176967995,1.30639452948436,1.30639452948436,-0.502188194262012
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.41286764830247,0.2,-0.887452993422176,0.975749922924881,-2.20517228581501,-1.73054663810793,1.21259216014101,0.86423176967995,1.30639452948436,1.30639452948436,1.90831513819565
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.36329747549156,0.2,-0.887452993422176,-0.308131554607858,0.045003516037041,0.346109327621587,-0.165353476382865,-0.272915295688406,-0.734846922834953,-0.0544331053951818,1.90831513819565
-1.63400093489978,0.2,-0.887452993422176,0.975749922924881,1.17009141696306,0.346109327621587,1.21259216014101,0.86423176967995,1.30639452948436,-0.0544331053951818,-0.502188194262012
0.17737730661819,0.2,0.819187378543547,0.975749922924881,0.045003516037041,1.38443731048635,1.21259216014101,-0.272915295688406,1.30639452948436,-0.0544331053951818,-0.502188194262012
-0.758417882420354,0.2,0.819187378543547,0.975749922924881,1.17009141696306,1.38443731048635,1.21259216014101,0.86423176967995,1.30639452948436,-1.41526074027473,-0.502188194262012
0.203804063729226,0.2,0.819187378543547,-0.308131554607858,0.045003516037041,-0.692218655243173,-1.54329911290674,0.86423176967995,-0.734846922834953,-0.0544331053951818,-0.502188194262012
-0.404168615174259,0.2,-0.887452993422176,0.975749922924881,1.17009141696306,-0.692218655243173,-1.54329911290674,-1.41006236105676,1.30639452948436,1.30639452948436,-0.502188194262012
1.08447474105957,0.2,0.819187378543547,-0.308131554607858,-1.08008438488898,-0.692218655243173,-1.54329911290674,-1.41006236105676,-0.734846922834953,-1.41526074027473,-0.502188194262012
-0.741297182699913,0.2,-2.5940933653879,-0.308131554607858,1.17009141696306,NA,1.21259216014101,0.86423176967995,-0.734846922834953,-0.0544331053951818,-0.502188194262012
0.249078114408719,0.2,0.819187378543547,-0.308131554607858,-1.08008438488898,-0.692218655243173,-1.54329911290674,-2.54720942642512,-0.734846922834953,-0.0544331053951818,-0.502188194262012
0.539963453176269,0.2,0.819187378543547,-0.308131554607858,0.045003516037041,0.346109327621587,-0.165353476382865,0.86423176967995,-0.734846922834953,-1.41526074027473,-0.502188194262012
0.0809399728162258,0.2,0.819187378543547,-0.308131554607858,-1.08008438488898,1.38443731048635,1.21259216014101,0.86423176967995,1.30639452948436,1.30639452948436,-0.502188194262012
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.670505743577128,0.2,-0.887452993422176,-0.308131554607858,0.045003516037041,-0.692218655243173,-0.165353476382865,-0.272915295688406,-0.734846922834953,-0.0544331053951818,-0.502188194262012
